Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
748,DAL,2023-11-08,116,,TOR,L 116-127,240,40,84,.476,23,43,.535,17,41,.415,19,31,.613,116,49,99,.495,38,63,.603,11,36,.306,18,27,.667,127
749,PHO,2023-11-08,116,@,CHI,W 116-115 (OT),265,38,90,.422,19,42,.452,19,48,.396,21,25,.840,116,42,96,.438,28,63,.444,14,33,.424,17,23,.739,115
750,CHO,2023-11-08,116,,WAS,L 116-132,240,41,79,.519,33,54,.611,8,25,.320,26,35,.743,116,47,97,.485,29,54,.537,18,43,.419,20,25,.800,132
751,NOP,2023-11-06,116,@,DEN,L 116-134,240,45,90,.500,32,60,.533,13,30,.433,13,15,.867,116,51,95,.537,36,56,.643,15,39,.385,17,23,.739,134
752,SAS,2023-11-05,116,,TOR,L 116-123 (OT),265,48,96,.500,38,64,.594,10,32,.313,10,13,.769,116,44,97,.454,25,49,.510,19,48,.396,16,26,.615,123
753,CLE,2023-11-03,116,@,IND,L 116-121,240,44,84,.524,36,56,.643,8,28,.286,20,25,.800,116,45,86,.523,30,55,.545,15,31,.484,16,24,.667,121
754,DET,2023-11-02,116,@,NOP,L 116-125,240,41,94,.436,28,56,.500,13,38,.342,21,26,.808,116,39,80,.488,25,48,.521,14,32,.438,33,35,.943,125
755,CHO,2023-10-25,116,,ATL,W 116-110,240,43,86,.500,32,49,.653,11,37,.297,19,26,.731,116,39,93,.419,34,64,.531,5,29,.172,27,33,.818,110
756,ORL,2023-10-25,116,,HOU,W 116-86,240,42,87,.483,33,53,.623,9,34,.265,23,26,.885,116,32,79,.405,20,45,.444,12,34,.353,10,16,.625,86
757,IND,2024-02-04,115,@,CHO,W 115-99,240,45,92,.489,34,59,.576,11,33,.333,14,18,.778,115,35,88,.398,27,59,.458,8,29,.276,21,25,.840,99
758,CHI,2024-02-03,115,,SAC,L 115-123,240,42,91,.462,31,57,.544,11,34,.324,20,22,.909,115,42,84,.500,27,45,.600,15,39,.385,24,29,.828,123
759,MIA,2024-01-31,115,,SAC,W 115-106,240,42,84,.500,29,56,.518,13,28,.464,18,23,.783,115,41,93,.441,29,53,.547,12,40,.300,12,18,.667,106
760,DAL,2024-01-27,115,,SAC,L 115-120,240,43,98,.439,27,52,.519,16,46,.348,13,18,.722,115,43,80,.538,32,50,.640,11,30,.367,23,30,.767,120
761,LAC,2024-01-27,115,@,BOS,W 115-96,240,45,102,.441,35,62,.565,10,40,.250,15,18,.833,115,36,100,.360,26,60,.433,10,40,.250,14,16,.875,96
762,PHO,2024-01-22,115,,CHI,W 115-113,240,44,85,.518,30,51,.588,14,34,.412,13,17,.765,115,45,93,.484,31,56,.554,14,37,.378,9,14,.643,113
763,IND,2024-01-19,115,@,POR,L 115-118,240,39,91,.429,19,44,.432,20,47,.426,17,25,.680,115,42,84,.500,38,72,.528,4,12,.333,30,35,.857,118
764,HOU,2024-01-15,115,@,PHI,L 115-124,240,44,88,.500,36,61,.590,8,27,.296,19,32,.594,115,40,83,.482,25,52,.481,15,31,.484,29,34,.853,124
765,DAL,2024-01-07,115,,MIN,W 115-108,240,43,95,.453,28,55,.509,15,40,.375,14,20,.700,115,41,94,.436,28,53,.528,13,41,.317,13,21,.619,108
766,PHO,2024-01-07,115,,MEM,L 115-121,240,46,102,.451,38,74,.514,8,28,.286,15,22,.682,115,43,97,.443,26,48,.542,17,49,.347,18,24,.750,121
767,SAS,2024-01-07,115,@,CLE,L 115-117,240,41,86,.477,27,49,.551,14,37,.378,19,22,.864,115,43,88,.489,27,45,.600,16,43,.372,15,21,.714,117
768,OKC,2024-01-05,115,@,BRK,L 115-124,240,45,84,.536,36,53,.679,9,31,.290,16,24,.667,115,41,91,.451,27,52,.519,14,39,.359,28,33,.848,124
769,ORL,2024-01-02,115,@,GSW,L 115-121,240,41,92,.446,27,56,.482,14,36,.389,19,23,.826,115,42,78,.538,29,43,.674,13,35,.371,24,37,.649,121
770,NOP,2023-12-26,115,,MEM,L 115-116 (OT),265,42,97,.433,32,66,.485,10,31,.323,21,33,.636,115,39,90,.433,28,44,.636,11,46,.239,27,32,.844,116
771,LAL,2023-12-25,115,,BOS,L 115-126,240,43,90,.478,30,58,.517,13,32,.406,16,21,.762,115,46,91,.505,33,49,.673,13,42,.310,21,28,.750,126
772,DET,2023-12-23,115,@,BRK,L 115-126,240,39,79,.494,24,44,.545,15,35,.429,22,29,.759,115,45,86,.523,35,62,.565,10,24,.417,26,32,.813,126
773,LAC,2023-12-21,115,@,OKC,L 115-134,240,44,93,.473,27,50,.540,17,43,.395,10,12,.833,115,51,87,.586,35,53,.660,16,34,.471,16,18,.889,134
774,MIA,2023-12-20,115,@,ORL,W 115-106,240,40,83,.482,25,54,.463,15,29,.517,20,24,.833,115,41,89,.461,32,53,.604,9,36,.250,15,19,.789,106
775,MEM,2023-12-19,115,@,NOP,W 115-113,240,41,82,.500,31,51,.608,10,31,.323,23,29,.793,115,40,85,.471,29,60,.483,11,25,.440,22,24,.917,113
776,LAL,2023-12-15,115,@,SAS,L 115-129,240,43,89,.483,32,53,.604,11,36,.306,18,28,.643,115,47,95,.495,29,53,.547,18,42,.429,17,19,.895,129
777,MIA,2023-12-13,115,,CHO,W 115-104,240,41,86,.477,26,56,.464,15,30,.500,18,19,.947,115,41,77,.532,29,46,.630,12,31,.387,10,11,.909,104
778,NYK,2023-11-28,115,,CHO,W 115-91,240,41,88,.466,26,50,.520,15,38,.395,18,20,.900,115,37,89,.416,24,58,.414,13,31,.419,4,7,.571,91
779,HOU,2023-11-28,115,@,DAL,L 115-121,240,42,85,.494,34,56,.607,8,29,.276,23,29,.793,115,42,89,.472,30,55,.545,12,34,.353,25,29,.862,121
780,BRK,2023-11-28,115,,TOR,W 115-103,240,40,89,.449,27,51,.529,13,38,.342,22,26,.846,115,39,101,.386,26,65,.400,13,36,.361,12,19,.632,103
781,CLE,2023-11-25,115,,LAL,L 115-121,240,43,91,.473,34,63,.540,9,28,.321,20,23,.870,115,47,90,.522,38,63,.603,9,27,.333,18,21,.857,121
782,GSW,2023-11-22,115,@,PHO,L 115-123,240,43,90,.478,33,58,.569,10,32,.313,19,29,.655,115,34,76,.447,23,48,.479,11,28,.393,44,52,.846,123
783,NOP,2023-11-17,115,,DEN,W 115-110,240,46,88,.523,34,65,.523,12,23,.522,11,21,.524,115,47,96,.490,37,56,.661,10,40,.250,6,12,.500,110
784,BRK,2023-11-16,115,@,MIA,L 115-122,240,40,85,.471,26,49,.531,14,36,.389,21,27,.778,115,42,81,.519,27,46,.587,15,35,.429,23,24,.958,122
785,MIN,2023-11-15,115,@,PHO,L 115-133,240,42,92,.457,37,65,.569,5,27,.185,26,28,.929,115,51,85,.600,34,54,.630,17,31,.548,14,15,.933,133
786,UTA,2023-11-14,115,,POR,W 115-99,240,44,95,.463,31,52,.596,13,43,.302,14,15,.933,115,37,88,.420,26,53,.491,11,35,.314,14,20,.700,99
787,CHI,2023-11-08,115,,PHO,L 115-116 (OT),265,42,96,.438,28,63,.444,14,33,.424,17,23,.739,115,38,90,.422,19,42,.452,19,48,.396,21,25,.840,116
788,CLE,2023-11-05,115,,GSW,W 115-104,240,41,83,.494,30,46,.652,11,37,.297,22,28,.786,115,34,94,.362,18,53,.340,16,41,.390,20,30,.667,104
789,POR,2023-11-03,115,,MEM,W 115-113 (OT),265,39,96,.406,30,64,.469,9,32,.281,28,36,.778,115,47,96,.490,37,61,.607,10,35,.286,9,13,.692,113
790,ORL,2023-11-02,115,@,UTA,W 115-113,240,39,85,.459,29,56,.518,10,29,.345,27,36,.750,115,41,89,.461,29,56,.518,12,33,.364,19,26,.731,113
791,SAS,2023-10-31,115,@,PHO,W 115-114,240,43,92,.467,29,55,.527,14,37,.378,15,20,.750,115,42,83,.506,24,44,.545,18,39,.462,12,15,.800,114
792,CLE,2024-02-07,114,@,WAS,W 114-106,240,43,88,.489,31,53,.585,12,35,.343,16,22,.727,114,42,94,.447,26,54,.481,16,40,.400,6,9,.667,106
793,PHO,2024-02-06,114,,MIL,W 114-106,240,44,87,.506,36,59,.610,8,28,.286,18,27,.667,114,39,90,.433,26,50,.520,13,40,.325,15,25,.600,106
794,NOP,2024-02-02,114,@,SAS,W 114-113,240,46,95,.484,39,69,.565,7,26,.269,15,21,.714,114,46,96,.479,36,57,.632,10,39,.256,11,18,.611,113
795,LAL,2024-02-01,114,@,BOS,W 114-105,240,38,94,.404,19,58,.328,19,36,.528,19,26,.731,114,41,97,.423,25,49,.510,16,48,.333,7,7,1.000,105
796,UTA,2024-01-29,114,@,BRK,L 114-147,240,39,86,.453,30,59,.508,9,27,.333,27,34,.794,114,54,105,.514,33,60,.550,21,45,.467,18,19,.947,147
797,SAS,2024-01-24,114,,OKC,L 114-140,240,43,86,.500,34,54,.630,9,32,.281,19,25,.760,114,54,96,.563,36,56,.643,18,40,.450,14,16,.875,140
798,DEN,2024-01-23,114,@,IND,W 114-109,240,44,88,.500,33,55,.600,11,33,.333,15,17,.882,114,43,87,.494,38,66,.576,5,21,.238,18,21,.857,109
799,BRK,2024-01-21,114,@,LAC,L 114-125,240,44,90,.489,30,51,.588,14,39,.359,12,16,.750,114,42,83,.506,29,57,.509,13,26,.500,28,33,.848,125
800,DET,2024-01-07,114,@,DEN,L 114-131,240,42,89,.472,33,65,.508,9,24,.375,21,30,.700,114,47,80,.588,37,53,.698,10,27,.370,27,31,.871,131
801,CLE,2024-01-05,114,,WAS,W 114-90,240,41,77,.532,25,44,.568,16,33,.485,16,23,.696,114,35,84,.417,26,54,.481,9,30,.300,11,15,.733,90
802,MIA,2023-12-28,114,@,GSW,W 114-102,240,44,91,.484,34,60,.567,10,31,.323,16,22,.727,114,37,88,.420,29,55,.527,8,33,.242,20,25,.800,102
803,GSW,2023-12-25,114,@,DEN,L 114-120,240,40,87,.460,26,47,.553,14,40,.350,20,23,.870,114,40,82,.488,26,48,.542,14,34,.412,26,32,.813,120
804,PHO,2023-12-25,114,,DAL,L 114-128,240,40,90,.444,26,49,.531,14,41,.341,20,25,.800,114,45,84,.536,29,40,.725,16,44,.364,22,30,.733,128
805,CHI,2023-12-21,114,,SAS,W 114-95,240,49,90,.544,42,62,.677,7,28,.250,9,11,.818,114,37,81,.457,27,51,.529,10,30,.333,11,16,.688,95
806,ORL,2023-12-21,114,@,MIL,L 114-118,240,45,99,.455,37,66,.561,8,33,.242,16,23,.696,114,38,90,.422,27,53,.509,11,37,.297,31,35,.886,118
807,TOR,2023-12-18,114,,CHO,W 114-99,240,44,86,.512,36,57,.632,8,29,.276,18,22,.818,114,39,89,.438,31,57,.544,8,32,.250,13,13,1.000,99
808,NYK,2023-12-18,114,@,LAL,W 114-109,240,42,88,.477,32,58,.552,10,30,.333,20,23,.870,114,42,99,.424,29,58,.500,13,41,.317,12,13,.923,109
809,BOS,2023-12-17,114,,ORL,W 114-97,240,45,95,.474,28,59,.475,17,36,.472,7,8,.875,114,34,89,.382,23,53,.434,11,36,.306,18,24,.750,97
810,POR,2023-12-17,114,,GSW,L 114-118,240,40,85,.471,27,50,.540,13,35,.371,21,23,.913,114,46,87,.529,33,49,.673,13,38,.342,13,19,.684,118
811,DET,2023-12-16,114,@,MIL,L 114-146,240,43,96,.448,37,68,.544,6,28,.214,22,26,.846,114,50,88,.568,31,46,.674,19,42,.452,27,32,.844,146
812,POR,2023-12-14,114,,UTA,L 114-122,240,43,103,.417,27,58,.466,16,45,.356,12,18,.667,114,49,92,.533,38,59,.644,11,33,.333,13,14,.929,122
813,DEN,2023-12-12,114,@,CHI,W 114-106,240,39,83,.470,25,53,.472,14,30,.467,22,32,.688,114,36,86,.419,23,46,.500,13,40,.325,21,23,.913,106
814,CHO,2023-12-11,114,,MIA,L 114-116,240,40,84,.476,23,43,.535,17,41,.415,17,22,.773,114,37,77,.481,22,42,.524,15,35,.429,27,34,.794,116
815,ATL,2023-12-08,114,@,PHI,L 114-125,240,41,104,.394,28,65,.431,13,39,.333,19,21,.905,114,42,87,.483,31,57,.544,11,30,.367,30,37,.811,125
816,HOU,2023-12-08,114,@,DEN,W 114-106,240,35,82,.427,22,43,.512,13,39,.333,31,42,.738,114,38,90,.422,28,62,.452,10,28,.357,20,27,.741,106
817,SAC,2023-12-08,114,@,PHO,W 114-106,240,42,92,.457,28,53,.528,14,39,.359,16,20,.800,114,40,83,.482,29,51,.569,11,32,.344,15,23,.652,106
818,BRK,2023-12-06,114,@,ATL,W 114-113,240,43,94,.457,32,67,.478,11,27,.407,17,24,.708,114,42,94,.447,30,59,.508,12,35,.343,17,18,.944,113
819,LAC,2023-11-30,114,@,GSW,L 114-120,240,42,95,.442,30,63,.476,12,32,.375,18,24,.750,114,41,82,.500,26,43,.605,15,39,.385,23,31,.742,120
820,PHI,2023-11-29,114,@,NOP,L 114-124,240,42,81,.519,28,47,.596,14,34,.412,16,18,.889,114,42,78,.538,32,48,.667,10,30,.333,30,34,.882,124
821,UTA,2023-11-27,114,,NOP,W 114-112,240,37,88,.420,20,40,.500,17,48,.354,23,28,.821,114,44,88,.500,37,66,.561,7,22,.318,17,25,.680,112
822,POR,2023-11-27,114,@,IND,W 114-110,240,40,85,.471,31,67,.463,9,18,.500,25,31,.806,114,42,88,.477,34,55,.618,8,33,.242,18,24,.750,110
823,WAS,2023-11-22,114,@,CHO,L 114-117,240,44,97,.454,33,65,.508,11,32,.344,15,18,.833,114,43,91,.473,27,54,.500,16,37,.432,15,21,.714,117
824,ATL,2023-11-15,114,,NYK,L 114-116,240,41,75,.547,29,44,.659,12,31,.387,20,26,.769,114,45,94,.479,29,60,.483,16,34,.471,10,11,.909,116
825,BOS,2023-11-13,114,,NYK,W 114-98,240,40,79,.506,21,36,.583,19,43,.442,15,16,.938,114,33,79,.418,18,44,.409,15,35,.429,17,24,.708,98
826,PHI,2023-11-10,114,@,DET,W 114-106,240,35,83,.422,26,55,.473,9,28,.321,35,41,.854,114,40,86,.465,32,58,.552,8,28,.286,18,22,.818,106
827,MIN,2023-11-06,114,,BOS,W 114-109 (OT),265,44,85,.518,31,48,.646,13,37,.351,13,25,.520,114,36,92,.391,25,53,.472,11,39,.282,26,34,.765,109
828,BRK,2023-11-04,114,,BOS,L 114-124,240,43,100,.430,26,48,.542,17,52,.327,11,17,.647,114,43,90,.478,28,45,.622,15,45,.333,23,27,.852,124
829,DAL,2023-11-03,114,@,DEN,L 114-125,240,41,86,.477,24,44,.545,17,42,.405,15,17,.882,114,49,93,.527,36,63,.571,13,30,.433,14,19,.737,125
830,WAS,2023-11-03,114,@,MIA,L 114-121,240,46,81,.568,33,53,.623,13,28,.464,9,17,.529,114,48,80,.600,35,53,.660,13,27,.481,12,14,.857,121
831,PHI,2023-11-02,114,,TOR,W 114-99,240,42,92,.457,33,67,.493,9,25,.360,21,25,.840,114,38,79,.481,28,51,.549,10,28,.357,13,19,.684,99
832,DAL,2023-11-01,114,,CHI,W 114-105,240,37,81,.457,17,33,.515,20,48,.417,20,28,.714,114,42,89,.472,31,56,.554,11,33,.333,10,11,.909,105
833,PHO,2023-10-31,114,,SAS,L 114-115,240,42,83,.506,24,44,.545,18,39,.462,12,15,.800,114,43,92,.467,29,55,.527,14,37,.378,15,20,.750,115
834,MIA,2023-10-30,114,@,MIL,L 114-122,240,41,86,.477,28,52,.538,13,34,.382,19,20,.950,114,44,87,.506,32,50,.640,12,37,.324,22,30,.733,122
835,PHI,2023-10-28,114,@,TOR,W 114-107,240,43,86,.500,33,58,.569,10,28,.357,18,21,.857,114,38,87,.437,21,55,.382,17,32,.531,14,19,.737,107
836,SAC,2023-10-27,114,,GSW,L 114-122,240,41,94,.436,29,54,.537,12,40,.300,20,29,.690,114,48,87,.552,34,55,.618,14,32,.438,12,14,.857,122
837,CLE,2023-10-25,114,@,BRK,W 114-113,240,44,94,.468,27,51,.529,17,43,.395,9,10,.900,114,42,84,.500,33,57,.579,9,27,.333,20,26,.769,113
838,UTA,2023-10-25,114,,SAC,L 114-130,240,41,91,.451,32,63,.508,9,28,.321,23,31,.742,114,47,102,.461,28,51,.549,19,51,.373,17,20,.850,130
839,MEM,2024-02-06,113,@,NYK,L 113-123,240,41,80,.513,20,43,.465,21,37,.568,10,16,.625,113,48,86,.558,37,59,.627,11,27,.407,16,20,.800,123
840,LAL,2024-02-03,113,@,NYK,W 113-105,240,39,80,.488,27,49,.551,12,31,.387,23,27,.852,113,41,100,.410,31,65,.477,10,35,.286,13,15,.867,105
841,SAS,2024-02-02,113,,NOP,L 113-114,240,46,96,.479,36,57,.632,10,39,.256,11,18,.611,113,46,95,.484,39,69,.565,7,26,.269,15,21,.714,114
842,NYK,2024-01-29,113,@,CHO,W 113-92,240,44,84,.524,32,47,.681,12,37,.324,13,16,.813,113,37,81,.457,26,49,.531,11,32,.344,7,14,.500,92
843,DEN,2024-01-29,113,,MIL,W 113-107,240,44,91,.484,40,73,.548,4,18,.222,21,24,.875,113,36,84,.429,20,44,.455,16,40,.400,19,25,.760,107
844,SAS,2024-01-29,113,,WAS,L 113-118,240,43,92,.467,31,62,.500,12,30,.400,15,17,.882,113,46,86,.535,37,61,.607,9,25,.360,17,24,.708,118
845,ORL,2024-01-28,113,,PHO,W 113-98,240,41,92,.446,29,56,.518,12,36,.333,19,26,.731,113,41,73,.562,37,59,.627,4,14,.286,12,21,.571,98
846,SAS,2024-01-27,113,,MIN,W 113-112,240,46,84,.548,33,54,.611,13,30,.433,8,15,.533,113,45,79,.570,31,53,.585,14,26,.538,8,15,.533,112
847,DET,2024-01-24,113,,CHO,W 113-106,240,43,86,.500,28,48,.583,15,38,.395,12,20,.600,113,38,87,.437,23,49,.469,15,38,.395,15,19,.789,106
848,CHI,2024-01-22,113,@,PHO,L 113-115,240,45,93,.484,31,56,.554,14,37,.378,9,14,.643,113,44,85,.518,30,51,.588,14,34,.412,13,17,.765,115
849,DET,2024-01-22,113,,MIL,L 113-122,240,40,89,.449,30,59,.508,10,30,.333,23,29,.793,113,42,94,.447,32,55,.582,10,39,.256,28,34,.824,122
850,DEN,2024-01-21,113,@,WAS,W 113-104,240,43,88,.489,35,66,.530,8,22,.364,19,28,.679,113,39,91,.429,31,64,.484,8,27,.296,18,22,.818,104
851,NYK,2024-01-18,113,,WAS,W 113-109,240,39,86,.453,26,48,.542,13,38,.342,22,26,.846,113,41,90,.456,31,59,.525,10,31,.323,17,22,.773,109
852,HOU,2024-01-13,113,@,BOS,L 113-145,240,40,99,.404,33,69,.478,7,30,.233,26,30,.867,113,51,95,.537,27,48,.563,24,47,.511,19,25,.760,145
853,NOP,2024-01-12,113,@,DEN,L 113-125,240,42,89,.472,29,56,.518,13,33,.394,16,22,.727,113,50,90,.556,36,57,.632,14,33,.424,11,15,.733,125
854,TOR,2024-01-12,113,@,UTA,L 113-145,240,35,81,.432,18,47,.383,17,34,.500,26,37,.703,113,52,93,.559,31,50,.620,21,43,.488,20,26,.769,145
855,MIN,2024-01-09,113,@,ORL,W 113-92,240,43,80,.538,31,50,.620,12,30,.400,15,19,.789,113,34,94,.362,21,52,.404,13,42,.310,11,18,.611,92
856,HOU,2024-01-08,113,@,MIA,L 113-120,240,37,88,.420,23,47,.489,14,41,.341,25,28,.893,113,41,82,.500,26,46,.565,15,36,.417,23,32,.719,120
857,PHO,2024-01-05,113,,MIA,W 113-97,240,44,87,.506,30,52,.577,14,35,.400,11,17,.647,113,34,83,.410,24,46,.522,10,37,.270,19,22,.864,97
858,GSW,2024-01-05,113,,DET,W 113-109,240,38,82,.463,22,44,.500,16,38,.421,21,25,.840,113,44,98,.449,31,54,.574,13,44,.295,8,10,.800,109
859,LAL,2024-01-05,113,,MEM,L 113-127,240,42,85,.494,32,57,.561,10,28,.357,19,27,.704,113,44,82,.537,21,37,.568,23,45,.511,16,20,.800,127
860,MIL,2024-01-01,113,,IND,L 113-122,240,41,93,.441,31,53,.585,10,40,.250,21,26,.808,113,43,97,.443,38,62,.613,5,35,.143,31,38,.816,122
861,DET,2024-01-01,113,@,HOU,L 113-136,240,40,83,.482,27,54,.500,13,29,.448,20,27,.741,113,51,91,.560,36,56,.643,15,35,.429,19,24,.792,136
862,HOU,2023-12-27,113,,PHO,L 113-129,240,40,96,.417,23,55,.418,17,41,.415,16,22,.727,113,47,82,.573,33,49,.673,14,33,.424,21,26,.808,129
863,CLE,2023-12-27,113,@,DAL,W 113-110,240,40,92,.435,23,49,.469,17,43,.395,16,23,.696,113,39,88,.443,29,51,.569,10,37,.270,22,26,.846,110
864,LAC,2023-12-26,113,,CHO,W 113-104,240,40,85,.471,26,51,.510,14,34,.412,19,25,.760,113,43,93,.462,37,64,.578,6,29,.207,12,16,.750,104
865,SAC,2023-12-26,113,@,POR,L 113-130,240,45,93,.484,35,51,.686,10,42,.238,13,16,.813,113,49,98,.500,33,58,.569,16,40,.400,16,20,.800,130
866,ATL,2023-12-26,113,@,CHI,L 113-118,240,41,89,.461,28,44,.636,13,45,.289,18,21,.857,113,42,92,.457,35,67,.522,7,25,.280,27,31,.871,118
867,PHI,2023-12-25,113,@,MIA,L 113-119,240,40,94,.426,23,49,.469,17,45,.378,16,25,.640,113,40,84,.476,28,52,.538,12,32,.375,27,35,.771,119
868,ATL,2023-12-22,113,@,MIA,L 113-122,240,42,96,.438,23,42,.548,19,54,.352,10,14,.714,113,40,86,.465,23,47,.489,17,39,.436,25,30,.833,122
869,MIN,2023-12-20,113,@,PHI,L 113-127,240,42,82,.512,33,57,.579,9,25,.360,20,24,.833,113,45,84,.536,37,62,.597,8,22,.364,29,32,.906,127
870,CHO,2023-12-20,113,@,IND,L 113-144,240,45,95,.474,37,64,.578,8,31,.258,15,19,.789,113,49,80,.613,31,41,.756,18,39,.462,28,30,.933,144
871,DEN,2023-12-20,113,@,TOR,W 113-104,240,49,98,.500,37,65,.569,12,33,.364,3,7,.429,113,43,90,.478,34,63,.540,9,27,.333,9,13,.692,104
872,NOP,2023-12-19,113,,MEM,L 113-115,240,40,85,.471,29,60,.483,11,25,.440,22,24,.917,113,41,82,.500,31,51,.608,10,31,.323,23,29,.793,115
873,GSW,2023-12-14,113,@,LAC,L 113-121,240,40,92,.435,24,47,.511,16,45,.356,17,19,.895,113,41,81,.506,28,49,.571,13,32,.406,26,30,.867,121
874,NYK,2023-12-13,113,@,UTA,L 113-117,240,41,94,.436,32,55,.582,9,39,.231,22,32,.688,113,43,98,.439,27,56,.482,16,42,.381,15,21,.714,117
875,CLE,2023-12-12,113,@,BOS,L 113-120,240,44,92,.478,25,47,.532,19,45,.422,6,9,.667,113,38,84,.452,20,40,.500,18,44,.409,26,26,1.000,120
876,MEM,2023-12-11,113,,DAL,L 113-120,240,41,89,.461,23,45,.511,18,44,.409,13,16,.813,113,43,86,.500,26,46,.565,17,40,.425,17,19,.895,120
877,ATL,2023-12-06,113,,BRK,L 113-114,240,42,94,.447,30,59,.508,12,35,.343,17,18,.944,113,43,94,.457,32,67,.478,11,27,.407,17,24,.708,114
878,POR,2023-12-02,113,@,UTA,L 113-118 (OT),265,38,95,.400,25,55,.455,13,40,.325,24,27,.889,113,46,94,.489,39,60,.650,7,34,.206,19,24,.792,118
879,LAC,2023-12-02,113,,GSW,W 113-112,240,44,90,.489,31,51,.608,13,39,.333,12,14,.857,113,38,86,.442,21,43,.488,17,43,.395,19,24,.792,112
880,MIL,2023-11-30,113,@,CHI,L 113-120 (OT),265,44,98,.449,28,50,.560,16,48,.333,9,13,.692,113,45,98,.459,32,61,.525,13,37,.351,17,22,.773,120
881,DEN,2023-11-27,113,@,LAC,W 113-104,240,44,92,.478,34,70,.486,10,22,.455,15,28,.536,113,35,85,.412,29,65,.446,6,20,.300,28,34,.824,104
882,NYK,2023-11-26,113,,PHO,L 113-116,240,39,86,.453,27,57,.474,12,29,.414,23,32,.719,113,42,91,.462,26,53,.491,16,38,.421,16,21,.762,116
883,BOS,2023-11-26,113,,ATL,W 113-103,240,42,95,.442,29,48,.604,13,47,.277,16,20,.800,113,36,88,.409,17,35,.486,19,53,.358,12,19,.632,103
884,DET,2023-11-24,113,@,IND,L 113-136,240,43,90,.478,36,72,.500,7,18,.389,20,24,.833,113,49,102,.480,33,64,.516,16,38,.421,22,24,.917,136
885,ORL,2023-11-24,113,,BOS,W 113-96,240,43,85,.506,32,57,.561,11,28,.393,16,22,.727,113,31,76,.408,24,47,.511,7,29,.241,27,37,.730,96
886,DET,2023-11-19,113,@,TOR,L 113-142,240,39,83,.470,30,57,.526,9,26,.346,26,35,.743,113,55,102,.539,41,66,.621,14,36,.389,18,29,.621,142
887,DAL,2023-11-19,113,,SAC,L 113-129,240,41,88,.466,29,54,.537,12,34,.353,19,26,.731,113,48,90,.533,31,50,.620,17,40,.425,16,21,.762,129
888,SAS,2023-11-12,113,,MIA,L 113-118,240,42,91,.462,23,47,.489,19,44,.432,10,12,.833,113,39,89,.438,27,58,.466,12,31,.387,28,30,.933,118
889,UTA,2023-11-06,113,@,CHI,L 113-130,240,41,86,.477,25,43,.581,16,43,.372,15,17,.882,113,48,93,.516,30,59,.508,18,34,.529,16,19,.842,130
890,MEM,2023-11-03,113,@,POR,L 113-115 (OT),265,47,96,.490,37,61,.607,10,35,.286,9,13,.692,113,39,96,.406,30,64,.469,9,32,.281,28,36,.778,115
891,UTA,2023-11-02,113,,ORL,L 113-115,240,41,89,.461,29,56,.518,12,33,.364,19,26,.731,113,39,85,.459,29,56,.518,10,29,.345,27,36,.750,115
892,MIN,2023-10-30,113,@,ATL,L 113-127,240,44,90,.489,28,57,.491,16,33,.485,9,15,.600,113,48,86,.558,34,56,.607,14,30,.467,17,18,.944,127
893,WAS,2023-10-28,113,,MEM,W 113-106,240,40,93,.430,24,47,.511,16,46,.348,17,22,.773,113,39,91,.429,20,44,.455,19,47,.404,9,9,1.000,106
894,CLE,2023-10-28,113,,IND,L 113-125,240,43,99,.434,31,68,.456,12,31,.387,15,24,.625,113,48,98,.490,33,60,.550,15,38,.395,14,17,.824,125
895,BRK,2023-10-25,113,,CLE,L 113-114,240,42,84,.500,33,57,.579,9,27,.333,20,26,.769,113,44,94,.468,27,51,.529,17,43,.395,9,10,.900,114
896,DEN,2024-02-04,112,,POR,W 112-103,240,42,86,.488,30,58,.517,12,28,.429,16,19,.842,112,39,85,.459,28,54,.519,11,31,.355,14,15,.933,103
897,WAS,2024-02-04,112,,PHO,L 112-140,240,47,96,.490,40,64,.625,7,32,.219,11,17,.647,112,54,88,.614,43,63,.683,11,25,.440,21,26,.808,140
898,NOP,2024-01-29,112,@,BOS,L 112-118,240,46,91,.505,36,56,.643,10,35,.286,10,13,.769,112,43,85,.506,26,39,.667,17,46,.370,15,20,.750,118
899,MIN,2024-01-27,112,@,SAS,L 112-113,240,45,79,.570,31,53,.585,14,26,.538,8,15,.533,112,46,84,.548,33,54,.611,13,30,.433,8,15,.533,113
900,CLE,2024-01-26,112,@,MIL,W 112-100,240,38,92,.413,24,56,.429,14,36,.389,22,31,.710,112,35,87,.402,22,53,.415,13,34,.382,17,24,.708,100
901,ATL,2024-01-24,112,@,GSW,L 112-134,240,39,94,.415,25,51,.490,14,43,.326,20,26,.769,112,51,91,.560,35,58,.603,16,33,.485,16,22,.727,134
902,LAL,2024-01-19,112,,BRK,L 112-130,240,40,90,.444,28,57,.491,12,33,.364,20,24,.833,112,50,95,.526,31,48,.646,19,47,.404,11,14,.786,130
903,CHO,2024-01-17,112,@,NOP,L 112-132,240,39,90,.433,20,45,.444,19,45,.422,15,18,.833,112,44,88,.500,19,41,.463,25,47,.532,19,23,.826,132
