Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1114,DAL,2022-11-29,116,,GSW,W 116-113,240,42,91,.462,27,47,.574,15,44,.341,17,27,.630,116,42,88,.477,31,45,.689,11,43,.256,18,23,.783,113
1115,IND,2022-11-28,116,@,LAL,W 116-115,240,43,105,.410,26,56,.464,17,49,.347,13,16,.813,116,40,93,.430,29,62,.468,11,31,.355,24,31,.774,115
1116,UTA,2022-11-23,116,,DET,L 116-125,240,41,83,.494,23,42,.548,18,41,.439,16,19,.842,116,44,89,.494,32,65,.492,12,24,.500,25,27,.926,125
1117,PHO,2022-11-20,116,,NYK,W 116-95,240,43,101,.426,26,62,.419,17,39,.436,13,18,.722,116,34,85,.400,27,60,.450,7,25,.280,20,25,.800,95
1118,LAL,2022-11-13,116,,BRK,W 116-103,240,44,91,.484,33,64,.516,11,27,.407,17,20,.850,116,36,80,.450,29,53,.547,7,27,.259,24,31,.774,103
1119,TOR,2022-11-09,116,,HOU,W 116-109,240,42,102,.412,27,58,.466,15,44,.341,17,20,.850,116,37,84,.440,28,49,.571,9,35,.257,26,31,.839,109
1120,GSW,2022-11-07,116,,SAC,W 116-113,240,44,88,.500,30,50,.600,14,38,.368,14,21,.667,116,37,91,.407,23,51,.451,14,40,.350,25,29,.862,113
1121,LAL,2022-11-07,116,@,UTA,L 116-139,240,40,82,.488,31,58,.534,9,24,.375,27,30,.900,116,53,95,.558,37,57,.649,16,38,.421,17,22,.773,139
1122,LAL,2022-11-04,116,,UTA,L 116-130,240,40,83,.482,29,57,.509,11,26,.423,25,28,.893,116,52,103,.505,35,63,.556,17,40,.425,9,10,.900,130
1123,MIL,2022-11-02,116,,DET,W 116-91,240,43,92,.467,33,54,.611,10,38,.263,20,24,.833,116,33,79,.418,22,48,.458,11,31,.355,14,15,.933,91
1124,PHO,2022-11-01,116,,MIN,W 116-107,240,41,89,.461,24,46,.522,17,43,.395,17,22,.773,116,37,87,.425,24,53,.453,13,34,.382,20,24,.833,107
1125,MIA,2022-11-01,116,,GSW,W 116-109,240,40,88,.455,24,46,.522,16,42,.381,20,20,1.000,116,39,84,.464,21,35,.600,18,49,.367,13,17,.765,109
1126,OKC,2022-11-01,116,,ORL,W 116-108,240,45,95,.474,35,61,.574,10,34,.294,16,20,.800,116,39,87,.448,29,58,.500,10,29,.345,20,20,1.000,108
1127,BRK,2022-10-31,116,,IND,W 116-109,240,43,80,.538,32,50,.640,11,30,.367,19,20,.950,116,41,87,.471,30,48,.625,11,39,.282,16,23,.696,109
1128,BRK,2022-10-29,116,,IND,L 116-125,240,41,82,.500,27,43,.628,14,39,.359,20,26,.769,116,40,94,.426,17,48,.354,23,46,.500,22,26,.846,125
1129,MIN,2022-10-23,116,@,OKC,W 116-106,240,46,88,.523,36,54,.667,10,34,.294,14,22,.636,116,41,94,.436,32,53,.604,9,41,.220,15,21,.714,106
1130,CHI,2022-10-19,116,@,MIA,W 116-108,240,41,93,.441,28,57,.491,13,36,.361,21,28,.750,116,37,80,.463,25,52,.481,12,28,.429,22,28,.786,108
1131,OKC,2023-04-09,115,,MEM,W 115-100,240,45,90,.500,33,54,.611,12,36,.333,13,16,.813,115,40,92,.435,33,55,.600,7,37,.189,13,18,.722,100
1132,IND,2023-04-07,115,,DET,L 115-122,240,41,83,.494,30,52,.577,11,31,.355,22,28,.786,115,44,90,.489,31,59,.525,13,31,.419,21,26,.808,122
1133,CHI,2023-04-07,115,@,DAL,W 115-112,240,46,88,.523,35,57,.614,11,31,.355,12,18,.667,115,42,93,.452,24,38,.632,18,55,.327,10,13,.769,112
1134,DEN,2023-04-06,115,@,PHO,L 115-119,240,44,83,.530,36,60,.600,8,23,.348,19,23,.826,115,41,79,.519,24,43,.558,17,36,.472,20,25,.800,119
1135,PHO,2023-04-04,115,,SAS,W 115-94,240,43,89,.483,33,56,.589,10,33,.303,19,26,.731,115,35,90,.389,22,50,.440,13,40,.325,11,14,.786,94
1136,CLE,2023-04-02,115,,IND,W 115-105,240,44,90,.489,35,66,.530,9,24,.375,18,26,.692,115,36,83,.434,27,59,.458,9,24,.375,24,29,.828,105
1137,DET,2023-03-31,115,@,HOU,L 115-121,240,43,89,.483,32,54,.593,11,35,.314,18,27,.667,115,38,83,.458,27,52,.519,11,31,.355,34,45,.756,121
1138,SAS,2023-03-31,115,@,GSW,L 115-130,240,42,91,.462,27,53,.509,15,38,.395,16,23,.696,115,47,93,.505,26,44,.591,21,49,.429,15,21,.714,130
1139,HOU,2023-03-27,115,@,NYK,L 115-137,240,42,87,.483,35,61,.574,7,26,.269,24,29,.828,115,50,86,.581,33,47,.702,17,39,.436,20,28,.714,137
1140,SAC,2023-03-27,115,,MIN,L 115-119,240,39,84,.464,34,57,.596,5,27,.185,32,40,.800,115,44,86,.512,35,62,.565,9,24,.375,22,34,.647,119
1141,NOP,2023-03-23,115,,CHO,W 115-96,240,45,98,.459,34,64,.531,11,34,.324,14,15,.933,115,38,83,.458,29,46,.630,9,37,.243,11,16,.688,96
1142,UTA,2023-03-22,115,,POR,L 115-127,240,39,82,.476,28,47,.596,11,35,.314,26,36,.722,115,45,93,.484,32,52,.615,13,41,.317,24,30,.800,127
1143,CLE,2023-03-21,115,@,BRK,W 115-109,240,42,83,.506,28,54,.519,14,29,.483,17,21,.810,115,41,92,.446,32,59,.542,9,33,.273,18,23,.783,109
1144,CHO,2023-03-20,115,,IND,W 115-109,240,41,90,.456,31,59,.525,10,31,.323,23,32,.719,115,37,82,.451,28,56,.500,9,26,.346,26,34,.765,109
1145,UTA,2023-03-13,115,@,MIA,L 115-119,240,43,90,.478,27,52,.519,16,38,.421,13,18,.722,115,37,79,.468,23,45,.511,14,34,.412,31,36,.861,119
1146,ATL,2023-03-13,115,,MIN,L 115-136,240,44,97,.454,40,75,.533,4,22,.182,23,28,.821,115,54,92,.587,42,64,.656,12,28,.429,16,23,.696,136
1147,DET,2023-03-11,115,,IND,L 115-121,240,43,94,.457,32,60,.533,11,34,.324,18,27,.667,115,43,93,.462,34,58,.586,9,35,.257,26,34,.765,121
1148,CLE,2023-03-10,115,@,MIA,L 115-119,240,40,86,.465,22,43,.512,18,43,.419,17,21,.810,115,42,82,.512,28,53,.528,14,29,.483,21,23,.913,119
1149,BOS,2023-03-08,115,,POR,W 115-93,240,42,88,.477,24,39,.615,18,49,.367,13,20,.650,115,30,82,.366,19,43,.442,11,39,.282,22,27,.815,93
1150,BRK,2023-03-03,115,@,BOS,W 115-105,240,40,95,.421,26,51,.510,14,44,.318,21,26,.808,115,41,84,.488,32,55,.582,9,29,.310,14,20,.700,105
1151,GSW,2023-03-02,115,,LAC,W 115-91,240,39,93,.419,25,47,.532,14,46,.304,23,27,.852,115,32,89,.360,23,46,.500,9,43,.209,18,21,.857,91
1152,DET,2023-03-01,115,,CHI,L 115-117,240,39,78,.500,25,43,.581,14,35,.400,23,28,.821,115,41,85,.482,29,58,.500,12,27,.444,23,31,.742,117
1153,OKC,2023-02-26,115,,SAC,L 115-124,240,41,86,.477,25,46,.543,16,40,.400,17,23,.739,115,45,85,.529,27,42,.643,18,43,.419,16,24,.667,124
1154,OKC,2023-02-24,115,@,PHO,L 115-124,240,41,95,.432,26,57,.456,15,38,.395,18,24,.750,115,42,90,.467,28,52,.538,14,38,.368,26,32,.813,124
1155,NYK,2023-02-24,115,@,WAS,W 115-109,240,45,92,.489,33,63,.524,12,29,.414,13,16,.813,115,39,79,.494,20,35,.571,19,44,.432,12,12,1.000,109
1156,TOR,2023-02-23,115,,NOP,W 115-110,240,43,92,.467,34,61,.557,9,31,.290,20,25,.800,115,39,84,.464,26,54,.481,13,30,.433,19,25,.760,110
1157,DEN,2023-02-23,115,@,CLE,W 115-109,240,39,84,.464,22,48,.458,17,36,.472,20,23,.870,115,43,90,.478,37,64,.578,6,26,.231,17,20,.850,109
1158,LAL,2023-02-13,115,@,POR,L 115-127,240,42,95,.442,30,58,.517,12,37,.324,19,21,.905,115,46,97,.474,23,50,.460,23,47,.489,12,13,.923,127
1159,ORL,2023-02-09,115,,DEN,W 115-104,240,47,97,.485,38,70,.543,9,27,.333,12,19,.632,115,39,84,.464,29,51,.569,10,33,.303,16,24,.667,104
1160,MIL,2023-02-09,115,@,LAL,W 115-106,240,45,99,.455,33,52,.635,12,47,.255,13,18,.722,115,42,89,.472,35,71,.493,7,18,.389,15,21,.714,106
1161,MIA,2023-02-04,115,@,MIL,L 115-123,240,45,101,.446,37,70,.529,8,31,.258,17,21,.810,115,46,88,.523,32,48,.667,14,40,.350,17,28,.607,123
1162,ATL,2023-02-03,115,@,UTA,W 115-108,240,44,95,.463,34,58,.586,10,37,.270,17,23,.739,115,41,91,.451,28,47,.596,13,44,.295,13,18,.722,108
1163,CHO,2023-01-31,115,@,MIL,L 115-124,240,42,111,.378,31,72,.431,11,39,.282,20,26,.769,115,43,105,.410,28,61,.459,15,44,.341,23,27,.852,124
1164,NYK,2023-01-28,115,@,BRK,L 115-122,240,45,88,.511,35,60,.583,10,28,.357,15,19,.789,115,46,87,.529,24,47,.511,22,40,.550,8,14,.571,122
1165,LAL,2023-01-24,115,,LAC,L 115-133,240,42,95,.442,26,55,.473,16,40,.400,15,24,.625,115,51,84,.607,32,46,.696,19,38,.500,12,15,.800,133
1166,DAL,2023-01-20,115,,MIA,W 115-90,240,37,80,.463,19,42,.452,18,38,.474,23,28,.821,115,33,69,.478,29,49,.592,4,20,.200,20,27,.741,90
1167,MEM,2023-01-18,115,,CLE,W 115-114,240,44,97,.454,33,63,.524,11,34,.324,16,22,.727,115,42,82,.512,26,47,.553,16,35,.457,14,21,.667,114
1168,DEN,2023-01-13,115,@,LAC,W 115-103,240,41,82,.500,27,49,.551,14,33,.424,19,25,.760,115,41,87,.471,31,58,.534,10,29,.345,11,14,.786,103
1169,LAL,2023-01-12,115,,DAL,L 115-119 (2OT),290,44,112,.393,34,71,.479,10,41,.244,17,27,.630,115,48,96,.500,34,54,.630,14,42,.333,9,17,.529,119
1170,HOU,2023-01-11,115,@,SAC,L 115-135,240,44,96,.458,28,55,.509,16,41,.390,11,17,.647,115,45,94,.479,26,46,.565,19,48,.396,26,31,.839,135
1171,ORL,2023-01-07,115,@,GSW,W 115-101,240,44,87,.506,31,55,.564,13,32,.406,14,24,.583,115,33,88,.375,15,30,.500,18,58,.310,17,21,.810,101
1172,LAC,2023-01-06,115,@,MIN,L 115-128,240,44,100,.440,35,75,.467,9,25,.360,18,27,.667,115,46,81,.568,33,46,.717,13,35,.371,23,29,.793,128
1173,ORL,2023-01-05,115,,MEM,L 115-123,240,39,84,.464,28,48,.583,11,36,.306,26,30,.867,115,48,92,.522,36,56,.643,12,36,.333,15,23,.652,123
1174,OKC,2023-01-04,115,@,ORL,L 115-126,240,36,89,.404,21,52,.404,15,37,.405,28,31,.903,115,42,81,.519,29,48,.604,13,33,.394,29,36,.806,126
1175,UTA,2023-01-03,115,,SAC,L 115-117,240,38,88,.432,25,44,.568,13,44,.295,26,29,.897,115,46,86,.535,37,54,.685,9,32,.281,16,18,.889,117
1176,CHO,2023-01-02,115,,LAL,L 115-121,240,42,93,.452,31,61,.508,11,32,.344,20,29,.690,115,45,93,.484,35,63,.556,10,30,.333,21,30,.700,121
1177,PHI,2022-12-31,115,@,OKC,W 115-96,240,46,99,.465,35,65,.538,11,34,.324,12,17,.706,115,35,92,.380,23,56,.411,12,36,.333,14,22,.636,96
1178,NYK,2022-12-29,115,@,SAS,L 115-122,240,38,90,.422,23,49,.469,15,41,.366,24,31,.774,115,45,88,.511,34,60,.567,11,28,.393,21,29,.724,122
1179,LAL,2022-12-25,115,@,DAL,L 115-124,240,39,80,.488,30,52,.577,9,28,.321,28,32,.875,115,44,84,.524,26,40,.650,18,44,.409,18,25,.720,124
1180,CHO,2022-12-18,115,@,DEN,L 115-119,240,41,96,.427,29,58,.500,12,38,.316,21,23,.913,115,43,94,.457,32,61,.525,11,33,.333,22,34,.647,119
1181,OKC,2022-12-17,115,,MEM,W 115-109,240,38,92,.413,19,47,.404,19,45,.422,20,31,.645,115,34,90,.378,22,45,.489,12,45,.267,29,37,.784,109
1182,DEN,2022-12-10,115,,UTA,W 115-110,240,47,86,.547,39,60,.650,8,26,.308,13,16,.813,115,39,85,.459,24,44,.545,15,41,.366,17,21,.810,110
1183,DAL,2022-12-10,115,@,CHI,L 115-144,240,41,90,.456,30,46,.652,11,44,.250,22,26,.846,115,54,85,.635,35,51,.686,19,34,.559,17,24,.708,144
1184,SAS,2022-12-10,115,@,MIA,W 115-111,240,42,78,.538,35,57,.614,7,21,.333,24,31,.774,115,39,81,.481,26,47,.553,13,34,.382,20,28,.714,111
1185,MIA,2022-12-08,115,,LAC,W 115-110,240,46,90,.511,34,58,.586,12,32,.375,11,14,.786,115,37,80,.463,20,44,.455,17,36,.472,19,21,.905,110
1186,IND,2022-12-07,115,@,MIN,L 115-121,240,39,81,.481,20,39,.513,19,42,.452,18,24,.750,115,44,93,.473,36,70,.514,8,23,.348,25,27,.926,121
1187,CHI,2022-12-07,115,,WAS,W 115-111,240,45,90,.500,35,67,.522,10,23,.435,15,17,.882,115,41,84,.488,32,53,.604,9,31,.290,20,29,.690,111
1188,DEN,2022-12-06,115,,DAL,L 115-116,240,40,78,.513,27,46,.587,13,32,.406,22,28,.786,115,36,72,.500,19,36,.528,17,36,.472,27,31,.871,116
1189,LAL,2022-11-28,115,,IND,L 115-116,240,40,93,.430,29,62,.468,11,31,.355,24,31,.774,115,43,105,.410,26,56,.464,17,49,.347,13,16,.813,116
1190,DAL,2022-11-27,115,@,MIL,L 115-124,240,41,80,.513,24,39,.615,17,41,.415,16,25,.640,115,48,86,.558,31,49,.633,17,37,.459,11,15,.733,124
1191,ATL,2022-11-23,115,,SAC,W 115-106,240,41,92,.446,30,62,.484,11,30,.367,22,23,.957,115,41,89,.461,32,58,.552,9,31,.290,15,21,.714,106
1192,MIN,2022-11-23,115,@,IND,W 115-101,240,47,77,.610,39,55,.709,8,22,.364,13,17,.765,115,37,96,.385,21,52,.404,16,44,.364,11,16,.688,101
1193,PHI,2022-11-22,115,,BRK,W 115-106,240,43,99,.434,27,67,.403,16,32,.500,13,16,.813,115,44,80,.550,35,52,.673,9,28,.321,9,13,.692,106
1194,PHO,2022-11-22,115,,LAL,W 115-105,240,48,102,.471,32,68,.471,16,34,.471,3,5,.600,115,36,85,.424,32,63,.508,4,22,.182,29,35,.829,105
1195,MEM,2022-11-20,115,@,BRK,L 115-127,240,43,99,.434,31,62,.500,12,37,.324,17,31,.548,115,50,83,.602,34,49,.694,16,34,.471,11,15,.733,127
1196,TOR,2022-11-14,115,@,DET,W 115-111,240,40,82,.488,32,55,.582,8,27,.296,27,28,.964,115,35,77,.455,25,46,.543,10,31,.323,31,43,.721,111
1197,GSW,2022-11-13,115,@,SAC,L 115-122,240,42,90,.467,26,43,.605,16,47,.340,15,16,.938,115,47,91,.516,31,54,.574,16,37,.432,12,19,.632,122
1198,CHO,2022-11-12,115,@,MIA,L 115-132,240,46,90,.511,37,59,.627,9,31,.290,14,16,.875,115,49,93,.527,33,52,.635,16,41,.390,18,21,.857,132
1199,NOP,2022-11-09,115,@,CHI,W 115-111,240,42,84,.500,39,65,.600,3,19,.158,28,36,.778,115,44,87,.506,37,60,.617,7,27,.259,16,18,.889,111
1200,DEN,2022-11-07,115,@,SAS,W 115-109,240,47,88,.534,39,64,.609,8,24,.333,13,20,.650,115,43,82,.524,31,49,.633,12,33,.364,11,18,.611,109
1201,MIL,2022-11-04,115,@,MIN,W 115-102,240,41,85,.482,24,47,.511,17,38,.447,16,28,.571,115,39,92,.424,28,51,.549,11,41,.268,13,17,.765,102
1202,SAC,2022-10-31,115,@,CHO,W 115-108,240,37,85,.435,20,41,.488,17,44,.386,24,28,.857,115,43,84,.512,29,55,.527,14,29,.483,8,14,.571,108
1203,ATL,2022-10-29,115,@,MIL,L 115-123,240,45,94,.479,32,65,.492,13,29,.448,12,15,.800,115,45,92,.489,31,56,.554,14,36,.389,19,29,.655,123
1204,NYK,2022-10-24,115,,ORL,W 115-102,240,43,93,.462,32,56,.571,11,37,.297,18,25,.720,115,36,86,.419,29,51,.569,7,35,.200,23,27,.852,102
1205,SAS,2022-10-24,115,@,MIN,W 115-106,240,48,105,.457,36,68,.529,12,37,.324,7,13,.538,115,38,86,.442,30,55,.545,8,31,.258,22,24,.917,106
1206,DET,2022-10-22,115,@,IND,L 115-124,240,37,95,.389,19,53,.358,18,42,.429,23,30,.767,115,45,103,.437,29,61,.475,16,42,.381,18,24,.750,124
1207,MEM,2022-10-19,115,,NYK,W 115-112 (OT),265,42,108,.389,25,58,.431,17,50,.340,14,23,.609,115,44,109,.404,35,72,.486,9,37,.243,15,18,.833,112
1208,MIN,2022-10-19,115,,OKC,W 115-108,240,39,94,.415,29,56,.518,10,38,.263,27,33,.818,115,38,99,.384,24,54,.444,14,45,.311,18,22,.818,108
1209,POR,2022-10-19,115,@,SAC,W 115-108,240,39,88,.443,28,60,.467,11,28,.393,26,33,.788,115,39,85,.459,22,41,.537,17,44,.386,13,19,.684,108
1210,ATL,2023-04-09,114,@,BOS,L 114-120,240,44,97,.454,33,58,.569,11,39,.282,15,19,.789,114,42,89,.472,17,35,.486,25,54,.463,11,14,.786,120
1211,PHO,2023-04-09,114,,LAC,L 114-119,240,42,99,.424,28,62,.452,14,37,.378,16,22,.727,114,49,100,.490,44,77,.571,5,23,.217,16,24,.667,119
1212,HOU,2023-04-09,114,@,WAS,W 114-109,240,44,90,.489,38,69,.551,6,21,.286,20,28,.714,114,41,97,.423,27,52,.519,14,45,.311,13,21,.619,109
1213,DEN,2023-04-08,114,@,UTA,L 114-118,240,41,90,.456,26,44,.591,15,46,.326,17,24,.708,114,44,100,.440,33,65,.508,11,35,.314,19,23,.826,118
1214,MIL,2023-04-07,114,,MEM,L 114-137,240,42,92,.457,21,43,.488,21,49,.429,9,11,.818,114,53,93,.570,33,51,.647,20,42,.476,11,15,.733,137
1215,WAS,2023-04-07,114,,MIA,W 114-108,240,39,84,.464,32,51,.627,7,33,.212,29,37,.784,114,43,98,.439,28,51,.549,15,47,.319,7,12,.583,108
1216,OKC,2023-04-06,114,@,UTA,W 114-98,240,39,97,.402,24,52,.462,15,45,.333,21,26,.808,114,41,83,.494,36,52,.692,5,31,.161,11,16,.688,98
1217,LAC,2023-04-01,114,@,NOP,L 114-122,240,42,85,.494,31,56,.554,11,29,.379,19,23,.826,114,42,86,.488,35,69,.507,7,17,.412,31,35,.886,122
1218,UTA,2023-03-31,114,@,BOS,L 114-122,240,46,96,.479,37,67,.552,9,29,.310,13,14,.929,114,42,96,.438,25,45,.556,17,51,.333,21,22,.955,122
1219,POR,2023-03-31,114,,SAC,L 114-138,240,40,85,.471,21,47,.447,19,38,.500,15,23,.652,114,54,88,.614,35,49,.714,19,39,.487,11,15,.733,138
1220,HOU,2023-03-29,114,@,BRK,L 114-123,240,46,98,.469,37,68,.544,9,30,.300,13,21,.619,114,44,82,.537,27,47,.574,17,35,.486,18,27,.667,123
1221,TOR,2023-03-26,114,,WAS,W 114-104,240,45,98,.459,34,67,.507,11,31,.355,13,16,.813,114,38,86,.442,22,50,.440,16,36,.444,12,20,.600,104
1222,HOU,2023-03-24,114,@,MEM,L 114-151,240,47,87,.540,40,64,.625,7,23,.304,13,21,.619,114,57,93,.613,32,51,.627,25,42,.595,12,14,.857,151
1223,BRK,2023-03-23,114,,CLE,L 114-116,240,39,81,.481,27,47,.574,12,34,.353,24,27,.889,114,42,89,.472,30,57,.526,12,32,.375,20,26,.769,116
1224,TOR,2023-03-22,114,,IND,L 114-118,240,39,89,.438,32,55,.582,7,34,.206,29,39,.744,114,43,77,.558,32,56,.571,11,21,.524,21,25,.840,118
1225,HOU,2023-03-17,114,,NOP,W 114-112,240,43,88,.489,32,56,.571,11,32,.344,17,24,.708,114,39,82,.476,27,54,.500,12,28,.429,22,25,.880,112
1226,HOU,2023-03-15,114,,LAL,W 114-110,240,47,89,.528,39,60,.650,8,29,.276,12,19,.632,114,34,90,.378,23,46,.500,11,44,.250,31,37,.838,110
1227,CHI,2023-03-15,114,,SAC,L 114-117,240,38,97,.392,22,55,.400,16,42,.381,22,25,.880,114,38,78,.487,20,36,.556,18,42,.429,23,29,.793,117
1228,ORL,2023-03-14,114,@,SAS,L 114-132,240,44,97,.454,34,68,.500,10,29,.345,16,21,.762,114,48,85,.565,26,44,.591,22,41,.537,14,18,.778,132
1229,CLE,2023-03-12,114,@,CHO,W 114-108,240,41,87,.471,34,60,.567,7,27,.259,25,34,.735,114,41,80,.513,31,59,.525,10,21,.476,16,22,.727,108
1230,MIA,2023-03-11,114,@,ORL,L 114-126 (OT),265,42,94,.447,31,57,.544,11,37,.297,19,20,.950,114,48,99,.485,35,62,.565,13,37,.351,17,20,.850,126
1231,ATL,2023-03-10,114,@,WAS,W 114-107,240,42,95,.442,27,64,.422,15,31,.484,15,19,.789,114,43,88,.489,36,61,.590,7,27,.259,14,18,.778,107
1232,BOS,2023-03-06,114,@,CLE,L 114-118 (OT),265,42,101,.416,26,53,.491,16,48,.333,14,21,.667,114,43,96,.448,31,62,.500,12,34,.353,20,25,.800,118
1233,CLE,2023-03-04,114,,DET,W 114-90,240,45,91,.495,31,57,.544,14,34,.412,10,18,.556,114,33,81,.407,27,57,.474,6,24,.250,18,25,.720,90
1234,HOU,2023-02-26,114,@,POR,L 114-131,240,45,100,.450,38,74,.514,7,26,.269,17,25,.680,114,42,77,.545,22,38,.579,20,39,.513,27,35,.771,131
1235,WAS,2023-02-16,114,@,MIN,W 114-106,240,43,95,.453,29,60,.483,14,35,.400,14,17,.824,114,39,95,.411,31,66,.470,8,29,.276,20,22,.909,106
1236,SAC,2023-02-10,114,,DAL,L 114-122,240,39,72,.542,30,45,.667,9,27,.333,27,32,.844,114,43,88,.489,25,45,.556,18,43,.419,18,19,.947,122
1237,CLE,2023-02-06,114,@,WAS,W 114-91,240,44,78,.564,32,49,.653,12,29,.414,14,20,.700,114,35,82,.427,29,54,.537,6,28,.214,15,19,.789,91
1238,OKC,2023-02-06,114,@,GSW,L 114-141,240,44,91,.484,33,59,.559,11,32,.344,15,21,.714,114,56,97,.577,30,47,.638,26,50,.520,3,7,.429,141
1239,CHI,2023-02-02,114,,CHO,W 114-98,240,41,79,.519,30,51,.588,11,28,.393,21,26,.808,114,39,93,.419,32,58,.552,7,35,.200,13,15,.867,98
1240,GSW,2023-02-01,114,@,MIN,L 114-119 (OT),265,38,91,.418,27,56,.482,11,35,.314,27,34,.794,114,46,106,.434,32,56,.571,14,50,.280,13,24,.542,119
1241,PHO,2023-01-30,114,,TOR,W 114-106,240,43,87,.494,32,59,.542,11,28,.393,17,21,.810,114,40,89,.449,31,56,.554,9,33,.273,17,19,.895,106
1242,DET,2023-01-28,114,,HOU,L 114-117,240,38,83,.458,24,45,.533,14,38,.368,24,31,.774,114,44,92,.478,36,65,.554,8,27,.296,21,27,.778,117
1243,MIN,2023-01-23,114,@,HOU,L 114-119,240,41,91,.451,25,49,.510,16,42,.381,16,22,.727,114,44,88,.500,33,58,.569,11,30,.367,20,30,.667,119
1244,CLE,2023-01-21,114,,MIL,W 114-102,240,48,86,.558,41,64,.641,7,22,.318,11,17,.647,114,39,86,.453,25,47,.532,14,39,.359,10,11,.909,102
1245,CLE,2023-01-20,114,,GSW,L 114-120,240,42,84,.500,28,51,.549,14,33,.424,16,19,.842,114,42,86,.488,19,43,.442,23,43,.535,13,19,.684,120
1246,CLE,2023-01-18,114,@,MEM,L 114-115,240,42,82,.512,26,47,.553,16,35,.457,14,21,.667,114,44,97,.454,33,63,.524,11,34,.324,16,22,.727,115
1247,ATL,2023-01-14,114,@,TOR,W 114-103,240,43,84,.512,32,57,.561,11,27,.407,17,18,.944,114,36,87,.414,29,58,.500,7,29,.241,24,30,.800,103
1248,HOU,2023-01-13,114,@,SAC,L 114-139,240,43,91,.473,31,54,.574,12,37,.324,16,25,.640,114,47,86,.547,27,46,.587,20,40,.500,25,29,.862,139
1249,CHO,2023-01-12,114,@,TOR,L 114-124,240,41,77,.532,28,44,.636,13,33,.394,19,27,.704,114,43,83,.518,33,55,.600,10,28,.357,28,36,.778,124
1250,PHI,2023-01-12,114,,OKC,L 114-133,240,39,88,.443,28,52,.538,11,36,.306,25,27,.926,114,44,86,.512,30,53,.566,14,33,.424,31,33,.939,133
1251,MIL,2023-01-11,114,@,ATL,W 114-105,240,45,98,.459,27,50,.540,18,48,.375,6,11,.545,114,39,87,.448,28,57,.491,11,30,.367,16,18,.889,105
1252,NOP,2023-01-11,114,@,BOS,L 114-125,240,45,87,.517,34,57,.596,11,30,.367,13,17,.765,114,44,91,.484,29,47,.617,15,44,.341,22,25,.880,125
1253,CLE,2023-01-10,114,@,UTA,L 114-116,240,42,90,.467,32,53,.604,10,37,.270,20,24,.833,114,38,87,.437,28,51,.549,10,36,.278,30,37,.811,116
1254,ATL,2023-01-06,114,@,LAL,L 114-130,240,44,96,.458,35,65,.538,9,31,.290,17,22,.773,114,51,93,.548,35,58,.603,16,35,.457,12,16,.750,130
1255,HOU,2023-01-05,114,,UTA,L 114-131,240,38,92,.413,23,50,.460,15,42,.357,23,26,.885,114,46,93,.495,27,45,.600,19,48,.396,20,21,.952,131
1256,SAS,2023-01-04,114,@,NYK,L 114-117,240,41,82,.500,30,54,.556,11,28,.393,21,26,.808,114,45,94,.479,35,63,.556,10,31,.323,17,26,.654,117
1257,TOR,2023-01-02,114,@,IND,L 114-122,240,41,91,.451,27,49,.551,14,42,.333,18,23,.783,114,45,93,.484,35,66,.530,10,27,.370,22,26,.846,122
1258,MIN,2022-12-30,114,@,MIL,L 114-123,240,40,92,.435,32,62,.516,8,30,.267,26,34,.765,114,43,93,.462,29,54,.537,14,39,.359,23,33,.697,123
1259,HOU,2022-12-29,114,@,DAL,L 114-129,240,38,86,.442,26,52,.500,12,34,.353,26,37,.703,114,47,91,.516,29,46,.630,18,45,.400,17,25,.680,129
1260,ATL,2022-12-27,114,@,IND,L 114-129,240,40,89,.449,28,59,.475,12,30,.400,22,29,.759,114,47,92,.511,34,57,.596,13,35,.371,22,27,.815,129
1261,SAS,2022-12-27,114,@,OKC,L 114-130,240,46,99,.465,36,70,.514,10,29,.345,12,14,.857,114,46,86,.535,33,62,.532,13,24,.542,25,31,.806,130
1262,LAC,2022-12-23,114,@,PHI,L 114-119,240,41,81,.506,27,43,.628,14,38,.368,18,23,.783,114,47,88,.534,35,59,.593,12,29,.414,13,14,.929,119
1263,CLE,2022-12-21,114,,MIL,W 114-106,240,41,85,.482,31,53,.585,10,32,.313,22,28,.786,114,39,83,.470,26,53,.491,13,30,.433,15,22,.682,106
1264,NOP,2022-12-17,114,@,PHO,L 114-118,240,45,77,.584,31,47,.660,14,30,.467,10,13,.769,114,39,83,.470,24,42,.571,15,41,.366,25,35,.714,118
1265,NYK,2022-12-16,114,@,CHI,W 114-91,240,37,92,.402,20,48,.417,17,44,.386,23,32,.719,114,36,77,.468,24,47,.511,12,30,.400,7,8,.875,91
1266,OKC,2022-12-12,114,@,DAL,L 114-121,240,42,88,.477,32,57,.561,10,31,.323,20,21,.952,114,39,93,.419,17,39,.436,22,54,.407,21,25,.840,121
1267,LAC,2022-12-10,114,@,WAS,W 114-107,240,40,94,.426,21,46,.457,19,48,.396,15,16,.938,114,37,85,.435,21,51,.412,16,34,.471,17,19,.895,107
1268,MEM,2022-12-09,114,,DET,W 114-103,240,44,91,.484,35,59,.593,9,32,.281,17,32,.531,114,36,90,.400,25,55,.455,11,35,.314,20,27,.741,103
