Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
484,WAS,2019-12-23,121,@,NYK,W 121-115,240,47,100,.470,37,70,.529,10,30,.333,17,30,.567,121,44,93,.473,29,57,.509,15,36,.417,12,15,.800,115
485,SAS,2019-12-14,121,@,PHO,W 121-119 (OT),265,44,106,.415,36,76,.474,8,30,.267,25,34,.735,121,45,103,.437,35,63,.556,10,40,.250,19,26,.731,119
486,ATL,2019-12-10,121,@,MIA,L 121-135 (OT),265,45,95,.474,25,41,.610,20,54,.370,11,18,.611,121,53,103,.515,39,62,.629,14,41,.341,15,22,.682,135
487,LAL,2019-12-04,121,@,UTA,W 121-96,240,46,90,.511,32,61,.525,14,29,.483,15,25,.600,121,34,83,.410,20,52,.385,14,31,.452,14,19,.737,96
488,DAL,2019-12-04,121,,MIN,W 121-114,240,46,92,.500,35,55,.636,11,37,.297,18,23,.783,121,37,89,.416,20,51,.392,17,38,.447,23,26,.885,114
489,MIA,2019-12-03,121,@,TOR,W 121-110 (OT),265,45,99,.455,30,61,.492,15,38,.395,16,21,.762,121,35,91,.385,24,48,.500,11,43,.256,29,36,.806,110
490,IND,2019-11-27,121,,UTA,W 121-102,240,50,96,.521,42,74,.568,8,22,.364,13,16,.813,121,36,83,.434,26,51,.510,10,32,.313,20,25,.800,102
491,LAC,2019-11-27,121,@,MEM,W 121-119,240,44,95,.463,30,54,.556,14,41,.341,19,25,.760,121,43,92,.467,32,64,.500,11,28,.393,22,26,.846,119
492,BOS,2019-11-27,121,,BRK,W 121-110,240,43,97,.443,30,63,.476,13,34,.382,22,24,.917,121,40,90,.444,19,34,.559,21,56,.375,9,19,.474,110
493,PHO,2019-11-21,121,,NOP,L 121-124,240,40,86,.465,27,55,.491,13,31,.419,28,32,.875,121,47,88,.534,31,53,.585,16,35,.457,14,22,.636,124
494,WAS,2019-11-17,121,@,ORL,L 121-125,240,46,97,.474,27,56,.482,19,41,.463,10,12,.833,121,43,87,.494,28,49,.571,15,38,.395,24,26,.923,125
495,POR,2019-11-16,121,@,SAS,W 121-116,240,42,93,.452,29,54,.537,13,39,.333,24,26,.923,121,41,88,.466,36,70,.514,5,18,.278,29,34,.853,116
496,DEN,2019-11-12,121,,ATL,L 121-125,240,46,104,.442,35,63,.556,11,41,.268,18,22,.818,121,44,83,.530,29,49,.592,15,34,.441,22,34,.647,125
497,MIL,2019-11-10,121,@,OKC,W 121-119,240,47,83,.566,36,55,.655,11,28,.393,16,18,.889,121,45,91,.495,28,49,.571,17,42,.405,12,17,.706,119
498,SAC,2019-11-08,121,@,ATL,W 121-109,240,42,76,.553,24,45,.533,18,31,.581,19,22,.864,121,46,87,.529,37,59,.627,9,28,.321,8,14,.571,109
499,SAS,2019-11-07,121,,OKC,W 121-112,240,51,94,.543,42,74,.568,9,20,.450,10,11,.909,121,42,80,.525,32,59,.542,10,21,.476,18,24,.750,112
500,MIN,2019-11-06,121,@,MEM,L 121-137,240,43,96,.448,27,51,.529,16,45,.356,19,26,.731,121,50,88,.568,38,65,.585,12,23,.522,25,30,.833,137
501,IND,2019-11-06,121,,WAS,W 121-106,240,44,94,.468,32,64,.500,12,30,.400,21,26,.808,121,37,95,.389,24,55,.436,13,40,.325,19,19,1.000,106
502,PHO,2019-10-30,121,@,GSW,W 121-110,240,44,96,.458,29,60,.483,15,36,.417,18,21,.857,121,36,82,.439,28,54,.519,8,28,.286,30,36,.833,110
503,POR,2019-10-27,121,@,DAL,W 121-119,240,45,87,.517,36,65,.554,9,22,.409,22,26,.846,121,37,94,.394,24,44,.545,13,50,.260,32,41,.780,119
504,MIN,2019-10-25,121,@,CHO,W 121-99,240,43,91,.473,31,53,.585,12,38,.316,23,31,.742,121,37,84,.440,25,55,.455,12,29,.414,13,26,.500,99
505,LAC,2020-08-09,120,,BRK,L 120-129,240,45,93,.484,32,57,.561,13,36,.361,17,20,.850,120,47,85,.553,27,42,.643,20,43,.465,15,19,.789,129
506,IND,2020-08-04,120,,ORL,W 120-109,240,46,84,.548,33,51,.647,13,33,.394,15,19,.789,120,39,82,.476,27,48,.563,12,34,.353,19,23,.826,109
507,HOU,2020-08-02,120,,MIL,W 120-116,240,36,91,.396,15,30,.500,21,61,.344,27,31,.871,120,45,92,.489,36,57,.632,9,35,.257,17,23,.739,116
508,SAC,2020-07-31,120,@,SAS,L 120-129,240,46,95,.484,34,57,.596,12,38,.316,16,20,.800,120,48,90,.533,37,65,.569,11,25,.440,22,27,.815,129
509,ORL,2020-03-10,120,@,MEM,W 120-115,240,43,92,.467,29,59,.492,14,33,.424,20,22,.909,120,38,76,.500,27,47,.574,11,29,.379,28,38,.737,115
510,NOP,2020-03-08,120,@,MIN,W 120-107,240,44,90,.489,33,55,.600,11,35,.314,21,31,.677,120,37,94,.394,29,61,.475,8,33,.242,25,31,.806,107
511,SAS,2020-03-06,120,@,BRK,L 120-139,240,43,92,.467,33,58,.569,10,34,.294,24,27,.889,120,51,96,.531,36,60,.600,15,36,.417,22,31,.710,139
512,LAC,2020-03-05,120,@,HOU,W 120-105,240,39,84,.464,26,44,.591,13,40,.325,29,39,.744,120,35,97,.361,28,55,.509,7,42,.167,28,36,.778,105
513,BOS,2020-03-03,120,,BRK,L 120-129 (OT),265,44,103,.427,29,54,.537,15,49,.306,17,23,.739,120,43,100,.430,29,51,.569,14,49,.286,29,38,.763,129
514,LAL,2020-03-03,120,,PHI,W 120-107,240,46,86,.535,33,53,.623,13,33,.394,15,18,.833,120,38,85,.447,22,45,.489,16,40,.400,15,20,.750,107
515,ATL,2020-02-26,120,,ORL,L 120-130,240,42,94,.447,29,58,.500,13,36,.361,23,25,.920,120,49,100,.490,35,68,.515,14,32,.438,18,25,.720,130
516,HOU,2020-02-22,120,@,UTA,W 120-110,240,45,92,.489,25,44,.568,20,48,.417,10,14,.714,120,42,90,.467,35,59,.593,7,31,.226,19,24,.792,110
517,LAL,2020-02-12,120,@,DEN,W 120-116 (OT),265,47,93,.505,35,60,.583,12,33,.364,14,27,.519,120,44,88,.500,33,63,.524,11,25,.440,17,22,.773,116
518,SAS,2020-02-10,120,@,DEN,L 120-127,240,41,85,.482,25,53,.472,16,32,.500,22,25,.880,120,45,80,.563,27,45,.600,18,35,.514,19,23,.826,127
519,GSW,2020-02-08,120,,LAL,L 120-125,240,46,89,.517,33,57,.579,13,32,.406,15,23,.652,120,43,82,.524,29,53,.547,14,29,.483,25,34,.735,125
520,MIN,2020-02-05,120,,ATL,L 120-127,240,45,91,.495,36,56,.643,9,35,.257,21,28,.750,120,43,82,.524,30,50,.600,13,32,.406,28,30,.933,127
521,MIL,2020-02-04,120,@,NOP,W 120-108,240,48,102,.471,37,66,.561,11,36,.306,13,17,.765,120,38,99,.384,24,50,.480,14,49,.286,18,24,.750,108
522,UTA,2020-01-29,120,@,SAS,L 120-127,240,37,84,.440,23,46,.500,14,38,.368,32,46,.696,120,46,82,.561,38,51,.745,8,31,.258,27,30,.900,127
523,OKC,2020-01-29,120,@,SAC,W 120-100,240,44,88,.500,29,54,.537,15,34,.441,17,20,.850,120,42,91,.462,33,52,.635,9,39,.231,7,11,.636,100
524,OKC,2020-01-22,120,@,ORL,W 120-114,240,46,76,.605,37,57,.649,9,19,.474,19,23,.826,120,44,92,.478,30,57,.526,14,35,.400,12,16,.750,114
525,SAS,2020-01-20,120,@,PHO,W 120-118,240,43,87,.494,26,56,.464,17,31,.548,17,22,.773,120,42,80,.525,34,58,.586,8,22,.364,26,30,.867,118
526,DAL,2020-01-17,120,,POR,W 120-112,240,39,89,.438,19,42,.452,20,47,.426,22,28,.786,120,44,85,.518,35,55,.636,9,30,.300,15,22,.682,112
527,SAS,2020-01-17,120,,ATL,L 120-121,240,45,98,.459,37,69,.536,8,29,.276,22,23,.957,120,41,82,.500,22,42,.524,19,40,.475,20,27,.741,121
528,PHI,2020-01-06,120,,OKC,W 120-113,240,46,90,.511,33,64,.516,13,26,.500,15,18,.833,120,40,89,.449,28,60,.467,12,29,.414,21,31,.677,113
529,DAL,2020-01-04,120,,CHO,L 120-123 (OT),265,47,100,.470,32,50,.640,15,50,.300,11,13,.846,120,42,85,.494,31,60,.517,11,25,.440,28,31,.903,123
530,PHO,2020-01-03,120,,NYK,W 120-112,240,42,90,.467,32,62,.516,10,28,.357,26,33,.788,120,41,92,.446,31,55,.564,10,37,.270,20,30,.667,112
531,DEN,2019-12-29,120,,SAC,W 120-115,240,42,81,.519,34,52,.654,8,29,.276,28,31,.903,120,45,85,.529,32,51,.627,13,34,.382,12,17,.706,115
532,POR,2019-12-28,120,,LAL,L 120-128,240,41,86,.477,26,51,.510,15,35,.429,23,27,.852,120,47,91,.516,36,59,.610,11,32,.344,23,28,.821,128
533,UTA,2019-12-28,120,@,LAC,W 120-107,240,45,86,.523,28,51,.549,17,35,.486,13,17,.765,120,35,95,.368,23,55,.418,12,40,.300,25,27,.926,107
534,NOP,2019-12-28,120,,IND,W 120-98,240,43,93,.462,25,51,.490,18,42,.429,16,20,.800,120,33,85,.388,27,57,.474,6,28,.214,26,29,.897,98
535,IND,2019-12-23,120,,TOR,W 120-115 (OT),265,45,95,.474,27,53,.509,18,42,.429,12,20,.600,120,43,94,.457,32,54,.593,11,40,.275,18,24,.750,115
536,LAC,2019-12-17,120,,PHO,W 120-99,240,45,89,.506,31,57,.544,14,32,.438,16,22,.727,120,41,102,.402,31,67,.463,10,35,.286,7,10,.700,99
537,ATL,2019-12-17,120,@,NYK,L 120-143,240,45,99,.455,30,56,.536,15,43,.349,15,20,.750,120,53,95,.558,40,67,.597,13,28,.464,24,31,.774,143
538,DAL,2019-12-16,120,@,MIL,W 120-116,240,41,88,.466,25,47,.532,16,41,.390,22,27,.815,120,44,105,.419,33,64,.516,11,41,.268,17,24,.708,116
539,WAS,2019-12-03,120,,ORL,L 120-127,240,45,89,.506,33,54,.611,12,35,.343,18,23,.783,120,46,90,.511,31,59,.525,15,31,.484,20,27,.741,127
540,DAL,2019-11-29,120,@,PHO,W 120-113,240,35,85,.412,18,38,.474,17,47,.362,33,38,.868,120,41,93,.441,28,55,.509,13,38,.342,18,25,.720,113
541,NOP,2019-11-23,120,@,UTA,L 120-128,240,42,101,.416,25,60,.417,17,41,.415,19,20,.950,120,42,82,.512,27,46,.587,15,36,.417,29,33,.879,128
542,SAC,2019-11-19,120,,PHO,W 120-116,240,42,79,.532,29,48,.604,13,31,.419,23,25,.920,120,38,89,.427,26,53,.491,12,36,.333,28,34,.824,116
543,LAL,2019-11-13,120,,GSW,W 120-94,240,48,89,.539,39,69,.565,9,20,.450,15,18,.833,120,36,89,.404,27,54,.500,9,35,.257,13,17,.765,94
544,CHI,2019-11-12,120,,NYK,W 120-102,240,41,81,.506,27,48,.563,14,33,.424,24,31,.774,120,36,88,.409,26,56,.464,10,32,.313,20,31,.645,102
545,MIN,2019-11-11,120,@,DET,W 120-114,240,45,89,.506,30,55,.545,15,34,.441,15,19,.789,120,39,87,.448,23,55,.418,16,32,.500,20,25,.800,114
546,SAC,2019-11-06,120,@,TOR,L 120-124,240,42,95,.442,22,51,.431,20,44,.455,16,21,.762,120,43,78,.551,29,49,.592,14,29,.483,24,29,.828,124
547,IND,2019-11-05,120,@,CHO,L 120-122 (OT),265,51,94,.543,39,64,.609,12,30,.400,6,7,.857,120,42,88,.477,32,57,.561,10,31,.323,28,42,.667,122
548,LAL,2019-10-29,120,,MEM,W 120-91,240,40,86,.465,33,60,.550,7,26,.269,33,39,.846,120,31,95,.326,24,61,.393,7,34,.206,22,23,.957,91
549,OKC,2019-10-27,120,,GSW,W 120-92,240,44,78,.564,29,46,.630,15,32,.469,17,22,.773,120,30,92,.326,25,59,.424,5,33,.152,27,31,.871,92
550,LAL,2019-10-27,120,,CHO,W 120-101,240,49,93,.527,38,62,.613,11,31,.355,11,14,.786,120,35,91,.385,25,56,.446,10,35,.286,21,23,.913,101
551,SAS,2019-10-23,120,,NYK,W 120-111,240,42,83,.506,35,62,.565,7,21,.333,29,36,.806,120,44,94,.468,34,64,.531,10,30,.333,13,18,.722,111
552,MIA,2019-10-23,120,,MEM,W 120-101,240,40,85,.471,33,67,.493,7,18,.389,33,39,.846,120,38,89,.427,33,57,.579,5,32,.156,20,30,.667,101
553,MEM,2020-08-13,119,,MIL,W 119-106,240,45,90,.500,32,57,.561,13,33,.394,16,23,.696,119,39,98,.398,26,57,.456,13,41,.317,15,23,.652,106
554,ORL,2020-08-09,119,@,BOS,L 119-122 (OT),265,41,102,.402,26,55,.473,15,47,.319,22,26,.846,119,45,102,.441,33,62,.532,12,40,.300,20,24,.833,122
555,PHO,2020-08-08,119,@,MIA,W 119-112,240,44,92,.478,32,60,.533,12,32,.375,19,20,.950,119,41,84,.488,30,48,.625,11,36,.306,19,22,.864,112
556,BRK,2020-08-07,119,,SAC,W 119-106,240,42,86,.488,25,46,.543,17,40,.425,18,28,.643,119,38,89,.427,26,49,.531,12,40,.300,18,24,.750,106
557,SAS,2020-08-07,119,,UTA,W 119-111,240,45,89,.506,36,67,.537,9,22,.409,20,26,.769,119,38,91,.418,22,54,.407,16,37,.432,19,24,.792,111
558,BRK,2020-08-04,119,@,MIL,W 119-116,240,43,103,.417,22,46,.478,21,57,.368,12,16,.750,119,42,88,.477,25,37,.676,17,51,.333,15,23,.652,116
559,MIL,2020-07-31,119,,BOS,W 119-112,240,39,84,.464,26,43,.605,13,41,.317,28,34,.824,119,37,91,.407,26,54,.481,11,37,.297,27,34,.794,112
560,SAS,2020-03-10,119,,DAL,W 119-109,240,46,89,.517,31,57,.544,15,32,.469,12,15,.800,119,42,92,.457,25,48,.521,17,44,.386,8,11,.727,109
561,MIL,2020-03-04,119,,IND,W 119-100,240,43,94,.457,30,48,.625,13,46,.283,20,22,.909,119,42,97,.433,35,70,.500,7,27,.259,9,11,.818,100
562,WAS,2020-02-28,119,@,UTA,L 119-129,240,45,98,.459,31,61,.508,14,37,.378,15,21,.714,119,44,89,.494,25,52,.481,19,37,.514,22,30,.733,129
563,IND,2020-02-25,119,,CHO,W 119-80,240,49,86,.570,39,63,.619,10,23,.435,11,13,.846,119,31,93,.333,21,60,.350,10,33,.303,8,18,.444,80
564,MIA,2020-02-24,119,@,CLE,L 119-125 (OT),265,44,96,.458,28,54,.519,16,42,.381,15,20,.750,119,43,97,.443,29,60,.483,14,37,.378,25,34,.735,125
565,MIL,2020-02-22,119,,PHI,W 119-98,240,48,91,.527,34,50,.680,14,41,.341,9,13,.692,119,35,99,.354,22,61,.361,13,38,.342,15,18,.833,98
566,DAL,2020-02-10,119,,UTA,L 119-123,240,39,83,.470,24,40,.600,15,43,.349,26,31,.839,119,46,78,.590,31,43,.721,15,35,.429,16,21,.762,123
567,TOR,2020-02-08,119,,BRK,W 119-118,240,45,95,.474,31,60,.517,14,35,.400,15,21,.714,119,41,92,.446,25,48,.521,16,44,.364,20,24,.833,118
568,WAS,2020-02-07,119,,DAL,W 119-118,240,45,90,.500,26,52,.500,19,38,.500,10,13,.769,119,42,91,.462,26,51,.510,16,40,.400,18,21,.857,118
569,PHI,2020-02-07,119,,MEM,W 119-107,240,48,90,.533,34,65,.523,14,25,.560,9,15,.600,119,38,93,.409,33,72,.458,5,21,.238,26,31,.839,107
570,CHI,2020-02-06,119,,NOP,L 119-125,240,46,93,.495,33,64,.516,13,29,.448,14,23,.609,119,49,87,.563,33,49,.673,16,38,.421,11,19,.579,125
571,TOR,2020-02-05,119,,IND,W 119-118,240,43,86,.500,31,54,.574,12,32,.375,21,24,.875,119,43,82,.524,24,43,.558,19,39,.487,13,16,.813,118
572,BRK,2020-02-03,119,,PHO,W 119-97,240,43,89,.483,28,55,.509,15,34,.441,18,21,.857,119,39,90,.433,33,73,.452,6,17,.353,13,18,.722,97
573,LAL,2020-01-31,119,,POR,L 119-127,240,45,96,.469,34,64,.531,11,32,.344,18,28,.643,119,49,97,.505,36,61,.590,13,36,.361,16,21,.762,127
574,BOS,2020-01-30,119,,GSW,W 119-104,240,42,88,.477,27,53,.509,15,35,.429,20,22,.909,119,33,77,.429,21,38,.553,12,39,.308,26,30,.867,104
575,BOS,2020-01-22,119,,MEM,W 119-95,240,45,89,.506,31,57,.544,14,32,.438,15,20,.750,119,36,85,.424,25,53,.472,11,32,.344,12,15,.800,95
576,OKC,2020-01-18,119,,POR,W 119-106,240,43,83,.518,36,61,.590,7,22,.318,26,36,.722,119,39,91,.429,27,59,.458,12,32,.375,16,21,.762,106
577,BOS,2020-01-18,119,,PHO,L 119-123,240,42,96,.438,27,54,.500,15,42,.357,20,22,.909,119,42,89,.472,29,58,.500,13,31,.419,26,30,.867,123
578,ORL,2020-01-15,119,@,LAL,W 119-118,240,43,94,.457,33,68,.485,10,26,.385,23,29,.793,119,48,97,.495,33,59,.559,15,38,.395,7,11,.636,118
579,MEM,2020-01-07,119,,MIN,W 119-112,240,46,89,.517,38,61,.623,8,28,.286,19,21,.905,119,40,90,.444,25,43,.581,15,47,.319,17,21,.810,112
580,DEN,2019-12-28,119,,MEM,W 119-110,240,45,93,.484,36,64,.563,9,29,.310,20,27,.741,119,41,84,.488,32,54,.593,9,30,.300,19,25,.760,110
581,BOS,2019-12-22,119,,CHO,W 119-93,240,46,88,.523,32,56,.571,14,32,.438,13,16,.813,119,33,82,.402,23,48,.479,10,34,.294,17,23,.739,93
582,CHI,2019-12-21,119,@,DET,W 119-107,240,40,77,.519,22,42,.524,18,35,.514,21,25,.840,119,40,87,.460,24,52,.462,16,35,.457,11,12,.917,107
583,MEM,2019-12-21,119,,SAC,W 119-115,240,40,83,.482,25,48,.521,15,35,.429,24,29,.828,119,43,100,.430,32,64,.500,11,36,.306,18,24,.750,115
584,IND,2019-12-20,119,,SAC,W 119-105,240,45,86,.523,31,55,.564,14,31,.452,15,18,.833,119,41,91,.451,31,59,.525,10,32,.313,13,15,.867,105
585,DET,2019-12-16,119,,WAS,L 119-133,240,41,86,.477,28,47,.596,13,39,.333,24,34,.706,119,49,88,.557,31,54,.574,18,34,.529,17,21,.810,133
586,NOP,2019-12-15,119,,ORL,L 119-130,240,47,88,.534,28,45,.622,19,43,.442,6,12,.500,119,46,89,.517,29,55,.527,17,34,.500,21,26,.808,130
587,PHO,2019-12-14,119,,SAS,L 119-121 (OT),265,45,103,.437,35,63,.556,10,40,.250,19,26,.731,119,44,106,.415,36,76,.474,8,30,.267,25,34,.735,121
588,SAC,2019-12-09,119,@,HOU,W 119-118,240,40,88,.455,20,43,.465,20,45,.444,19,22,.864,119,41,84,.488,24,34,.706,17,50,.340,19,23,.826,118
589,WAS,2019-12-08,119,,LAC,L 119-135,240,40,88,.455,26,55,.473,14,33,.424,25,30,.833,119,50,96,.521,35,56,.625,15,40,.375,20,27,.741,135
590,MIL,2019-12-06,119,,LAC,W 119-91,240,44,94,.468,30,58,.517,14,36,.389,17,21,.810,119,33,94,.351,25,62,.403,8,32,.250,17,19,.895,91
591,HOU,2019-12-05,119,@,TOR,W 119-109,240,40,98,.408,18,43,.419,22,55,.400,17,19,.895,119,38,88,.432,26,49,.531,12,39,.308,21,24,.875,109
592,WAS,2019-12-05,119,,PHI,W 119-113,240,41,90,.456,30,63,.476,11,27,.407,26,32,.813,119,41,77,.532,28,49,.571,13,28,.464,18,24,.750,113
593,PHI,2019-11-30,119,,IND,W 119-116,240,38,77,.494,27,54,.500,11,23,.478,32,36,.889,119,42,76,.553,31,54,.574,11,22,.500,21,25,.840,116
594,MIL,2019-11-29,119,@,CLE,W 119-110,240,45,88,.511,33,54,.611,12,34,.353,17,23,.739,119,44,88,.500,27,54,.500,17,34,.500,5,10,.500,110
595,OKC,2019-11-27,119,@,POR,L 119-136,240,39,88,.443,28,53,.528,11,35,.314,30,38,.789,119,49,94,.521,35,64,.547,14,30,.467,24,24,1.000,136
596,MEM,2019-11-27,119,,LAC,L 119-121,240,43,92,.467,32,64,.500,11,28,.393,22,26,.846,119,44,95,.463,30,54,.556,14,41,.341,19,25,.760,121
597,TOR,2019-11-23,119,@,ATL,W 119-116,240,40,88,.455,27,51,.529,13,37,.351,26,30,.867,119,47,90,.522,33,56,.589,14,34,.412,8,11,.727,116
598,HOU,2019-11-22,119,@,LAC,L 119-122,240,39,84,.464,24,41,.585,15,43,.349,26,38,.684,119,45,87,.517,32,54,.593,13,33,.394,19,24,.792,122
599,PHI,2019-11-15,119,@,OKC,L 119-127 (OT),265,45,90,.500,31,58,.534,14,32,.438,15,22,.682,119,41,76,.539,31,52,.596,10,24,.417,35,41,.854,127
600,MEM,2019-11-13,119,@,CHO,W 119-117,240,48,89,.539,31,54,.574,17,35,.486,6,9,.667,119,43,87,.494,27,51,.529,16,36,.444,15,19,.789,117
601,UTA,2019-11-12,119,,BRK,W 119-114,240,43,92,.467,37,66,.561,6,26,.231,27,35,.771,119,41,90,.456,30,53,.566,11,37,.297,21,25,.840,114
602,OKC,2019-11-10,119,,MIL,L 119-121,240,45,91,.495,28,49,.571,17,42,.405,12,17,.706,119,47,83,.566,36,55,.655,11,28,.393,16,18,.889,121
603,GSW,2019-11-08,119,@,MIN,L 119-125 (OT),265,43,103,.417,33,68,.485,10,35,.286,23,24,.958,119,48,111,.432,39,75,.520,9,36,.250,20,29,.690,125
604,BRK,2019-11-08,119,@,POR,W 119-115,240,41,99,.414,25,62,.403,16,37,.432,21,30,.700,119,40,97,.412,29,67,.433,11,30,.367,24,25,.960,115
605,BOS,2019-11-05,119,@,CLE,W 119-113,240,48,85,.565,36,55,.655,12,30,.400,11,15,.733,119,40,95,.421,27,62,.435,13,33,.394,20,22,.909,113
606,LAL,2019-11-01,119,@,DAL,W 119-110 (OT),265,47,96,.490,38,64,.594,9,32,.281,16,21,.762,119,40,102,.392,26,66,.394,14,36,.389,16,23,.696,110
607,DAL,2019-10-27,119,,POR,L 119-121,240,37,94,.394,24,44,.545,13,50,.260,32,41,.780,119,45,87,.517,36,65,.554,9,22,.409,22,26,.846,121
608,DET,2019-10-23,119,@,IND,W 119-110,240,41,78,.526,30,54,.556,11,24,.458,26,33,.788,119,41,89,.461,33,68,.485,8,21,.381,20,24,.833,110
609,UTA,2020-08-13,118,,SAS,W 118-112,240,47,101,.465,32,55,.582,15,46,.326,9,10,.900,118,39,79,.494,29,59,.492,10,20,.500,24,36,.667,112
610,NOP,2020-08-07,118,,WAS,W 118-107,240,42,88,.477,30,53,.566,12,35,.343,22,26,.846,118,38,90,.422,28,63,.444,10,27,.370,21,23,.913,107
611,BRK,2020-08-02,118,,WAS,W 118-110,240,38,90,.422,27,57,.474,11,33,.333,31,37,.838,118,40,88,.455,31,57,.544,9,31,.290,21,27,.778,110
612,BRK,2020-07-31,118,,ORL,L 118-128,240,44,91,.484,31,49,.633,13,42,.310,17,23,.739,118,46,87,.529,35,56,.625,11,31,.355,25,28,.893,128
613,TOR,2020-03-08,118,@,SAC,W 118-113,240,39,82,.476,20,34,.588,19,48,.396,21,27,.778,118,42,90,.467,34,59,.576,8,31,.258,21,23,.913,113
614,GSW,2020-03-07,118,,PHI,W 118-114,240,44,80,.550,35,55,.636,9,25,.360,21,28,.750,118,41,84,.488,28,50,.560,13,34,.382,19,22,.864,114
615,MEM,2020-03-07,118,,ATL,W 118-101,240,43,87,.494,31,54,.574,12,33,.364,20,33,.606,118,32,95,.337,19,46,.413,13,49,.265,24,28,.857,101
616,WAS,2020-03-06,118,,ATL,W 118-112,240,36,76,.474,21,45,.467,15,31,.484,31,35,.886,118,46,86,.535,34,54,.630,12,32,.375,8,12,.667,112
617,MIN,2020-03-06,118,,ORL,L 118-132,240,46,98,.469,36,61,.590,10,37,.270,16,20,.800,118,51,84,.607,44,63,.698,7,21,.333,23,31,.742,132
618,MEM,2020-03-04,118,@,BRK,W 118-79,240,43,100,.430,23,56,.411,20,44,.455,12,14,.857,118,30,90,.333,23,48,.479,7,42,.167,12,17,.706,79
619,TOR,2020-03-01,118,@,DEN,L 118-133,240,41,89,.461,31,51,.608,10,38,.263,26,29,.897,118,47,83,.566,29,47,.617,18,36,.500,21,30,.700,133
620,DAL,2020-02-28,118,@,MIA,L 118-126,240,40,84,.476,19,34,.559,21,50,.420,17,19,.895,118,41,79,.519,24,44,.545,17,35,.486,27,36,.750,126
621,BRK,2020-02-28,118,@,ATL,L 118-141,240,42,92,.457,24,46,.522,18,46,.391,16,21,.762,118,50,97,.515,31,58,.534,19,39,.487,22,30,.733,141
622,LAL,2020-02-25,118,,NOP,W 118-109,240,45,102,.441,32,58,.552,13,44,.295,15,21,.714,118,39,86,.453,31,59,.525,8,27,.296,23,30,.767,109
623,BOS,2020-02-25,118,@,POR,W 118-106,240,43,90,.478,24,51,.471,19,39,.487,13,14,.929,118,38,85,.447,25,54,.463,13,31,.419,17,23,.739,106
624,TOR,2020-02-21,118,,PHO,W 118-101,240,42,80,.525,28,43,.651,14,37,.378,20,22,.909,118,38,92,.413,32,58,.552,6,34,.176,19,23,.826,101
625,NOP,2020-02-13,118,,OKC,L 118-123,240,42,86,.488,28,51,.549,14,35,.400,20,27,.741,118,46,92,.500,33,65,.508,13,27,.481,18,22,.818,123
626,IND,2020-02-12,118,,MIL,W 118-111,240,45,86,.523,36,59,.610,9,27,.333,19,24,.792,118,37,91,.407,24,54,.444,13,37,.351,24,25,.960,111
627,PHI,2020-02-09,118,,CHI,W 118-111,240,42,84,.500,31,57,.544,11,27,.407,23,32,.719,118,43,88,.489,31,56,.554,12,32,.375,13,17,.765,111
628,BRK,2020-02-08,118,@,TOR,L 118-119,240,41,92,.446,25,48,.521,16,44,.364,20,24,.833,118,45,95,.474,31,60,.517,14,35,.400,15,21,.714,119
629,DAL,2020-02-07,118,@,WAS,L 118-119,240,42,91,.462,26,51,.510,16,40,.400,18,21,.857,118,45,90,.500,26,52,.500,19,38,.500,10,13,.769,119
630,IND,2020-02-05,118,@,TOR,L 118-119,240,43,82,.524,24,43,.558,19,39,.487,13,16,.813,118,43,86,.500,31,54,.574,12,32,.375,21,24,.875,119
631,LAC,2020-02-01,118,,MIN,W 118-106,240,45,98,.459,33,64,.516,12,34,.353,16,18,.889,118,34,84,.405,27,45,.600,7,39,.179,31,37,.838,106
632,CHI,2020-01-31,118,@,BRK,L 118-133,240,42,86,.488,30,52,.577,12,34,.353,22,26,.846,118,50,80,.625,35,49,.714,15,31,.484,18,25,.720,133
633,CHI,2020-01-25,118,@,CLE,W 118-106,240,44,85,.518,32,52,.615,12,33,.364,18,24,.750,118,42,84,.500,29,54,.537,13,30,.433,9,11,.818,106
634,GSW,2020-01-24,118,,IND,L 118-129,240,40,82,.488,21,43,.488,19,39,.487,19,23,.826,118,50,87,.575,33,59,.559,17,28,.607,12,13,.923,129
635,TOR,2020-01-24,118,@,NYK,W 118-112,240,41,81,.506,24,46,.522,17,35,.486,19,23,.826,118,42,85,.494,29,49,.592,13,36,.361,15,21,.714,112
636,UTA,2020-01-20,118,,IND,W 118-88,240,47,87,.540,35,56,.625,12,31,.387,12,12,1.000,118,39,93,.419,32,67,.478,7,26,.269,3,7,.429,88
637,MIA,2020-01-20,118,,SAC,W 118-113 (OT),265,42,83,.506,26,41,.634,16,42,.381,18,22,.818,118,44,106,.415,31,55,.564,13,51,.255,12,15,.800,113
638,PHO,2020-01-20,118,,SAS,L 118-120,240,42,80,.525,34,58,.586,8,22,.364,26,30,.867,118,43,87,.494,26,56,.464,17,31,.548,17,22,.773,120
639,CHI,2020-01-18,118,,CLE,W 118-116,240,48,87,.552,39,62,.629,9,25,.360,13,17,.765,118,40,73,.548,25,44,.568,15,29,.517,21,23,.913,116
