Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1402,WAS,2018-01-10,104,,UTA,L 104-107,240,41,78,.526,31,53,.585,10,25,.400,12,17,.706,104,43,92,.467,32,59,.542,11,33,.333,10,13,.769,107
1403,MIN,2018-01-10,104,,OKC,W 104-88,240,39,80,.488,32,60,.533,7,20,.350,19,27,.704,104,32,80,.400,26,55,.473,6,25,.240,18,24,.750,88
1404,DET,2018-01-03,104,@,MIA,L 104-111,240,41,86,.477,32,62,.516,9,24,.375,13,16,.813,104,43,84,.512,26,50,.520,17,34,.500,8,11,.727,111
1405,PHO,2018-01-02,104,,ATL,W 104-103,240,39,77,.506,32,55,.582,7,22,.318,19,26,.731,104,36,87,.414,26,56,.464,10,31,.323,21,25,.840,103
1406,UTA,2017-12-30,104,,CLE,W 104-101,240,38,82,.463,28,51,.549,10,31,.323,18,21,.857,104,34,81,.420,22,41,.537,12,40,.300,21,26,.808,101
1407,ATL,2017-12-30,104,,POR,W 104-89,240,40,89,.449,26,59,.441,14,30,.467,10,15,.667,104,36,85,.424,29,60,.483,7,25,.280,10,13,.769,89
1408,LAL,2017-12-25,104,,MIN,L 104-121,240,40,92,.435,30,62,.484,10,30,.333,14,20,.700,104,49,84,.583,38,52,.731,11,32,.344,12,14,.857,121
1409,DET,2017-12-22,104,,NYK,W 104-101,240,38,88,.432,28,63,.444,10,25,.400,18,25,.720,104,44,97,.454,36,73,.493,8,24,.333,5,6,.833,101
1410,CHO,2017-12-22,104,@,MIL,L 104-109,240,39,88,.443,27,62,.435,12,26,.462,14,17,.824,104,41,87,.471,33,58,.569,8,29,.276,19,23,.826,109
1411,SAC,2017-12-20,104,@,BRK,W 104-99,240,40,82,.488,33,63,.524,7,19,.368,17,20,.850,104,32,82,.390,17,40,.425,15,42,.357,20,23,.870,99
1412,DEN,2017-12-20,104,,MIN,L 104-112,240,36,72,.500,23,44,.523,13,28,.464,19,24,.792,104,43,87,.494,35,63,.556,8,24,.333,18,19,.947,112
1413,MIA,2017-12-18,104,@,ATL,L 104-110,240,36,79,.456,29,54,.537,7,25,.280,25,30,.833,104,38,83,.458,30,61,.492,8,22,.364,26,31,.839,110
1414,MIA,2017-12-15,104,@,CHO,W 104-98,240,39,78,.500,28,47,.596,11,31,.355,15,17,.882,104,34,83,.410,24,56,.429,10,27,.370,20,27,.741,98
1415,DET,2017-12-15,104,@,IND,W 104-98,240,39,93,.419,26,61,.426,13,32,.406,13,17,.765,104,35,87,.402,26,57,.456,9,30,.300,19,25,.760,98
1416,BRK,2017-12-14,104,,NYK,L 104-111,240,37,83,.446,25,41,.610,12,42,.286,18,23,.783,104,41,89,.461,31,69,.449,10,20,.500,19,22,.864,111
1417,POR,2017-12-11,104,@,GSW,L 104-111,240,37,88,.420,30,60,.500,7,28,.250,23,25,.920,104,44,80,.550,34,60,.567,10,20,.500,13,17,.765,111
1418,CHI,2017-12-09,104,,NYK,W 104-102,240,42,82,.512,35,57,.614,7,25,.280,13,23,.565,104,43,91,.473,36,67,.537,7,24,.292,9,9,1.000,102
1419,SAS,2017-12-09,104,@,PHO,W 104-101,240,40,87,.460,34,68,.500,6,19,.316,18,25,.720,104,35,80,.438,28,55,.509,7,25,.280,24,30,.800,101
1420,PHI,2017-12-07,104,,LAL,L 104-107,240,39,81,.481,29,55,.527,10,26,.385,16,21,.762,104,42,96,.438,31,68,.456,11,28,.393,12,24,.500,107
1421,MIL,2017-12-06,104,,DET,W 104-100,240,39,79,.494,31,57,.544,8,22,.364,18,26,.692,104,36,87,.414,26,57,.456,10,30,.333,18,27,.667,100
1422,CHO,2017-12-04,104,,ORL,W 104-94,240,34,84,.405,31,67,.463,3,17,.176,33,40,.825,104,36,82,.439,26,50,.520,10,32,.313,12,14,.857,94
1423,SAC,2017-12-02,104,@,MIL,L 104-109,240,37,77,.481,26,53,.491,11,24,.458,19,21,.905,104,34,69,.493,28,50,.560,6,19,.316,35,42,.833,109
1424,DAL,2017-11-29,104,,BRK,L 104-109,240,39,84,.464,30,57,.526,9,27,.333,17,21,.810,104,42,90,.467,31,61,.508,11,29,.379,14,25,.560,109
1425,SAS,2017-11-29,104,,MEM,W 104-95,240,38,75,.507,30,55,.545,8,20,.400,20,24,.833,104,35,77,.455,24,55,.436,11,22,.500,14,16,.875,95
1426,PHO,2017-11-28,104,@,CHI,W 104-99,240,38,87,.437,27,57,.474,11,30,.367,17,23,.739,104,38,94,.404,22,54,.407,16,40,.400,7,10,.700,99
1427,NYK,2017-11-24,104,@,ATL,L 104-116,240,40,78,.513,28,48,.583,12,30,.400,12,14,.857,104,47,99,.475,34,68,.500,13,31,.419,9,12,.750,116
1428,TOR,2017-11-24,104,@,IND,L 104-107,240,40,81,.494,31,51,.608,9,30,.300,15,20,.750,104,38,83,.458,27,57,.474,11,26,.423,20,27,.741,107
1429,DEN,2017-11-24,104,,MEM,W 104-92,240,40,79,.506,31,47,.660,9,32,.281,15,26,.577,104,36,73,.493,27,49,.551,9,24,.375,11,16,.688,92
1430,MIA,2017-11-22,104,,BOS,W 104-98,240,40,81,.494,30,53,.566,10,28,.357,14,16,.875,104,35,84,.417,26,58,.448,9,26,.346,19,27,.704,98
1431,SAS,2017-11-17,104,,OKC,W 104-101,240,34,77,.442,20,42,.476,14,35,.400,22,28,.786,104,39,89,.438,30,66,.455,9,23,.391,14,21,.667,101
1432,CLE,2017-11-13,104,@,NYK,W 104-101,240,35,88,.398,19,43,.442,16,45,.356,18,22,.818,104,38,88,.432,30,63,.476,8,25,.320,17,22,.773,101
1433,DAL,2017-11-11,104,,CLE,L 104-111,240,39,92,.424,29,58,.500,10,34,.294,16,21,.762,104,35,81,.432,23,50,.460,12,31,.387,29,35,.829,111
1434,ATL,2017-11-10,104,@,DET,L 104-111,240,44,89,.494,36,65,.554,8,24,.333,8,11,.727,104,39,89,.438,27,59,.458,12,30,.400,21,27,.778,111
1435,PHI,2017-11-07,104,@,UTA,W 104-97,240,34,81,.420,22,54,.407,12,27,.444,24,30,.800,104,30,99,.303,21,60,.350,9,39,.231,28,35,.800,97
1436,BRK,2017-11-07,104,@,DEN,L 104-112,240,38,89,.427,27,54,.500,11,35,.314,17,22,.773,104,44,93,.473,35,59,.593,9,34,.265,15,20,.750,112
1437,BOS,2017-11-05,104,@,ORL,W 104-88,240,39,89,.438,28,56,.500,11,33,.333,15,20,.750,104,33,91,.363,27,62,.435,6,29,.207,16,18,.889,88
1438,MIA,2017-11-05,104,@,LAC,W 104-101,240,37,84,.440,23,48,.479,14,36,.389,16,19,.842,104,34,87,.391,25,56,.446,9,31,.290,24,30,.800,101
1439,LAC,2017-11-04,104,,MEM,L 104-113,240,38,83,.458,34,57,.596,4,26,.154,24,31,.774,104,40,84,.476,27,53,.509,13,31,.419,20,24,.833,113
1440,ATL,2017-11-03,104,,HOU,L 104-119,240,39,81,.481,28,48,.583,11,33,.333,15,18,.833,104,42,89,.472,26,42,.619,16,47,.340,19,23,.826,119
1441,MIN,2017-11-01,104,@,NOP,W 104-98,240,41,83,.494,35,61,.574,6,22,.273,16,24,.667,104,36,84,.429,28,53,.528,8,31,.258,18,21,.857,98
1442,CHO,2017-10-30,104,@,MEM,W 104-99,240,37,89,.416,30,72,.417,7,17,.412,23,29,.793,104,32,93,.344,24,58,.414,8,35,.229,27,33,.818,99
1443,UTA,2017-10-30,104,,DAL,W 104-89,240,38,81,.469,22,46,.478,16,35,.457,12,15,.800,104,34,76,.447,22,52,.423,12,24,.500,9,11,.818,89
1444,LAC,2017-10-26,104,@,POR,W 104-103,240,36,77,.468,27,49,.551,9,28,.321,23,36,.639,104,35,89,.393,21,58,.362,14,31,.452,19,22,.864,103
1445,PHI,2017-10-25,104,,HOU,L 104-105,240,43,97,.443,31,61,.508,12,36,.333,6,10,.600,104,36,75,.480,24,36,.667,12,39,.308,21,24,.875,105
1446,MIA,2017-10-23,104,,ATL,W 104-93,240,39,85,.459,25,48,.521,14,37,.378,12,18,.667,104,36,76,.474,29,59,.492,7,17,.412,14,18,.778,93
1447,DEN,2017-10-23,104,,WAS,L 104-109,240,39,80,.488,31,57,.544,8,23,.348,18,23,.783,104,37,84,.440,28,54,.519,9,30,.300,26,28,.929,109
1448,ATL,2017-10-22,104,@,BRK,L 104-116,240,32,94,.340,25,67,.373,7,27,.259,33,36,.917,104,41,87,.471,30,60,.500,11,27,.407,23,34,.676,116
1449,PHO,2018-04-06,103,,NOP,L 103-122,240,37,94,.394,28,61,.459,9,33,.273,20,26,.769,103,45,99,.455,29,61,.475,16,38,.421,16,20,.800,122
1450,ATL,2018-04-06,103,@,WAS,W 103-97,240,38,79,.481,27,46,.587,11,33,.333,16,23,.696,103,35,87,.402,26,62,.419,9,25,.360,18,23,.783,97
1451,PHO,2018-03-30,103,@,HOU,L 103-104,240,41,84,.488,29,52,.558,12,32,.375,9,13,.692,103,35,81,.432,21,43,.488,14,38,.368,20,29,.690,104
1452,MIA,2018-03-29,103,,CHI,W 103-92,240,37,82,.451,30,55,.545,7,27,.259,22,24,.917,103,33,90,.367,27,64,.422,6,26,.231,20,26,.769,92
1453,SAS,2018-03-29,103,,OKC,W 103-99,240,34,81,.420,21,50,.420,13,31,.419,22,30,.733,103,37,85,.435,26,55,.473,11,30,.367,14,21,.667,99
1454,DET,2018-03-29,103,,WAS,W 103-92,240,41,84,.488,35,63,.556,6,21,.286,15,20,.750,103,37,89,.416,31,57,.544,6,32,.188,12,15,.800,92
1455,SAC,2018-03-29,103,,IND,L 103-106,240,42,78,.538,29,47,.617,13,31,.419,6,9,.667,103,40,80,.500,32,54,.593,8,26,.308,18,20,.900,106
1456,POR,2018-03-28,103,@,MEM,L 103-108,240,38,79,.481,30,49,.612,8,30,.267,19,30,.633,103,41,84,.488,28,59,.475,13,25,.520,13,23,.565,108
1457,LAL,2018-03-28,103,,DAL,W 103-93,240,36,77,.468,27,44,.614,9,33,.273,22,32,.688,103,33,84,.393,20,40,.500,13,44,.295,14,19,.737,93
1458,NOP,2018-03-27,103,,POR,L 103-107,240,43,94,.457,39,70,.557,4,24,.167,13,14,.929,103,44,105,.419,34,73,.466,10,32,.313,9,10,.900,107
1459,DAL,2018-03-27,103,@,SAC,W 103-97,240,36,80,.450,22,40,.550,14,40,.350,17,25,.680,103,38,93,.409,32,70,.457,6,23,.261,15,19,.789,97
1460,SAS,2018-03-25,103,@,MIL,L 103-106,240,41,92,.446,37,75,.493,4,17,.235,17,21,.810,103,42,86,.488,33,59,.559,9,27,.333,13,18,.722,106
1461,UTA,2018-03-17,103,,SAC,W 103-97,240,33,74,.446,27,50,.540,6,24,.250,31,38,.816,103,37,86,.430,23,65,.354,14,21,.667,9,14,.643,97
1462,DEN,2018-03-13,103,@,LAL,L 103-112,240,38,86,.442,25,46,.543,13,40,.325,14,19,.737,103,40,90,.444,25,50,.500,15,40,.375,17,25,.680,112
1463,MEM,2018-03-12,103,,MIL,L 103-121,240,42,89,.472,33,62,.532,9,27,.333,10,19,.526,103,47,81,.580,35,56,.625,12,25,.480,15,22,.682,121
1464,GSW,2018-03-11,103,@,MIN,L 103-109,240,37,91,.407,27,55,.491,10,36,.278,19,21,.905,103,44,95,.463,38,75,.507,6,20,.300,15,21,.714,109
1465,LAL,2018-03-05,103,,POR,L 103-108,240,34,87,.391,23,50,.460,11,37,.297,24,31,.774,103,35,83,.422,25,60,.417,10,23,.435,28,38,.737,108
1466,PHO,2018-03-05,103,@,MIA,L 103-125,240,42,87,.483,32,63,.508,10,24,.417,9,18,.500,103,47,92,.511,35,56,.625,12,36,.333,19,23,.826,125
1467,TOR,2018-03-04,103,,CHO,W 103-98,240,35,83,.422,23,42,.548,12,41,.293,21,27,.778,103,32,85,.376,27,64,.422,5,21,.238,29,35,.829,98
1468,IND,2018-03-02,103,@,MIL,W 103-96,240,37,83,.446,31,67,.463,6,16,.375,23,30,.767,103,31,81,.383,22,56,.393,9,25,.360,25,32,.781,96
1469,CHI,2018-02-27,103,@,CHO,L 103-118,240,39,81,.481,30,57,.526,9,24,.375,16,21,.762,103,44,82,.537,29,47,.617,15,35,.429,15,21,.714,118
1470,IND,2018-02-26,103,@,DAL,L 103-109,240,41,87,.471,36,67,.537,5,20,.250,16,23,.696,103,40,88,.455,26,51,.510,14,37,.378,15,18,.833,109
1471,CLE,2018-02-22,103,,WAS,L 103-110,240,42,84,.500,34,49,.694,8,35,.229,11,19,.579,103,44,92,.478,32,62,.516,12,30,.400,10,10,1.000,110
1472,BRK,2018-02-14,103,,IND,L 103-108,240,35,83,.422,22,48,.458,13,35,.371,20,27,.741,103,39,90,.433,33,75,.440,6,15,.400,24,28,.857,108
1473,DET,2018-02-12,103,,NOP,L 103-118,240,35,95,.368,26,60,.433,9,35,.257,24,32,.750,103,44,100,.440,30,66,.455,14,34,.412,16,16,1.000,118
1474,CHO,2018-02-11,103,,TOR,L 103-123,240,38,89,.427,28,66,.424,10,23,.435,17,23,.739,103,49,87,.563,31,50,.620,18,37,.486,7,10,.700,123
1475,CHO,2018-02-08,103,@,POR,L 103-109 (OT),265,38,98,.388,25,65,.385,13,33,.394,14,17,.824,103,41,90,.456,32,59,.542,9,31,.290,18,22,.818,109
1476,DAL,2018-02-08,103,@,GSW,L 103-121,240,40,92,.435,31,55,.564,9,37,.243,14,17,.824,103,45,88,.511,31,59,.525,14,29,.483,17,20,.850,121
1477,MIL,2018-02-06,103,@,NYK,W 103-89,240,37,82,.451,29,56,.518,8,26,.308,21,27,.778,103,37,89,.416,32,66,.485,5,23,.217,10,15,.667,89
1478,CHI,2018-02-03,103,@,LAC,L 103-113,240,35,97,.361,23,60,.383,12,37,.324,21,21,1.000,103,40,88,.455,31,63,.492,9,25,.360,24,28,.857,113
1479,PHI,2018-02-02,103,,MIA,W 103-97,240,42,85,.494,34,61,.557,8,24,.333,11,15,.733,103,34,87,.391,22,50,.440,12,37,.324,17,26,.654,97
1480,BOS,2018-01-31,103,,NYK,W 103-73,240,40,83,.482,29,57,.509,11,26,.423,12,20,.600,103,28,87,.322,25,70,.357,3,17,.176,14,21,.667,73
1481,NOP,2018-01-30,103,,SAC,L 103-114,240,39,77,.506,30,52,.577,9,25,.360,16,22,.727,103,46,97,.474,36,71,.507,10,26,.385,12,14,.857,114
1482,NOP,2018-01-28,103,,LAC,L 103-112,240,38,85,.447,29,50,.580,9,35,.257,18,25,.720,103,45,96,.469,36,68,.529,9,28,.321,13,18,.722,112
1483,CHI,2018-01-26,103,,LAL,L 103-108,240,35,93,.376,18,57,.316,17,36,.472,16,24,.667,103,41,91,.451,36,67,.537,5,24,.208,21,28,.750,108
1484,ORL,2018-01-21,103,@,BOS,W 103-95,240,43,92,.467,37,71,.521,6,21,.286,11,16,.688,103,37,85,.435,29,58,.500,8,27,.296,13,14,.929,95
1485,ORL,2018-01-18,103,@,CLE,L 103-104,240,41,88,.466,36,66,.545,5,22,.227,16,21,.762,103,38,85,.447,28,51,.549,10,34,.294,18,27,.667,104
1486,POR,2018-01-14,103,@,MIN,L 103-120,240,39,79,.494,28,54,.519,11,25,.440,14,17,.824,103,43,80,.538,36,61,.590,7,19,.368,27,33,.818,120
1487,PHI,2018-01-11,103,,BOS,L 103-114,240,38,82,.463,27,54,.500,11,28,.393,16,18,.889,103,43,89,.483,30,54,.556,13,35,.371,15,19,.789,114
1488,ORL,2018-01-10,103,@,MIL,L 103-110,240,39,90,.433,31,61,.508,8,29,.276,17,18,.944,103,45,82,.549,41,63,.651,4,19,.211,16,25,.640,110
1489,MIA,2018-01-07,103,,UTA,W 103-102,240,40,83,.482,31,54,.574,9,29,.310,14,20,.700,103,37,82,.451,27,50,.540,10,32,.313,18,20,.900,102
1490,WAS,2018-01-06,103,,MIL,L 103-110,240,37,78,.474,29,57,.509,8,21,.381,21,29,.724,103,39,80,.488,32,58,.552,7,22,.318,25,30,.833,110
1491,NYK,2018-01-05,103,@,MIA,L 103-107 (OT),265,39,80,.488,34,67,.507,5,13,.385,20,23,.870,103,38,94,.404,26,52,.500,12,42,.286,19,20,.950,107
1492,SAS,2018-01-05,103,,PHO,W 103-89,240,41,87,.471,30,57,.526,11,30,.367,10,18,.556,103,35,83,.422,28,53,.528,7,30,.233,12,18,.667,89
1493,NYK,2018-01-03,103,@,WAS,L 103-121,240,41,86,.477,34,67,.507,7,19,.368,14,18,.778,103,48,81,.593,39,58,.672,9,23,.391,16,26,.615,121
1494,ATL,2018-01-02,103,@,PHO,L 103-104,240,36,87,.414,26,56,.464,10,31,.323,21,25,.840,103,39,77,.506,32,55,.582,7,22,.318,19,26,.731,104
1495,NOP,2017-12-30,103,,NYK,L 103-105,240,38,84,.452,32,58,.552,6,26,.231,21,27,.778,103,41,94,.436,36,75,.480,5,19,.263,18,21,.857,105
1496,HOU,2017-12-29,103,@,WAS,L 103-121,240,38,89,.427,24,41,.585,14,48,.292,13,16,.813,103,47,88,.534,29,52,.558,18,36,.500,9,12,.750,121
1497,BOS,2017-12-25,103,,WAS,L 103-111,240,39,81,.481,25,52,.481,14,29,.483,11,17,.647,103,43,93,.462,37,67,.552,6,26,.231,19,28,.679,111
1498,ORL,2017-12-23,103,@,WAS,L 103-130,240,42,87,.483,34,61,.557,8,26,.308,11,17,.647,103,47,86,.547,31,56,.554,16,30,.533,20,23,.870,130
1499,OKC,2017-12-23,103,@,UTA,W 103-89,240,39,88,.443,27,59,.458,12,29,.414,13,16,.813,103,33,72,.458,27,46,.587,6,26,.231,17,20,.850,89
1500,CHI,2017-12-13,103,,UTA,W 103-100,240,41,93,.441,34,76,.447,7,17,.412,14,21,.667,103,42,91,.462,33,61,.541,9,30,.300,7,7,1.000,100
1501,DEN,2017-12-12,103,@,DET,W 103-84,240,40,79,.506,30,49,.612,10,30,.333,13,14,.929,103,28,79,.354,19,54,.352,9,25,.360,19,22,.864,84
1502,BRK,2017-12-12,103,,WAS,W 103-98,240,34,84,.405,24,41,.585,10,43,.233,25,33,.758,103,38,95,.400,34,73,.466,4,22,.182,18,22,.818,98
1503,OKC,2017-12-11,103,,CHO,L 103-116,240,35,85,.412,26,59,.441,9,26,.346,24,25,.960,103,43,81,.531,30,56,.536,13,25,.520,17,24,.708,116
1504,DEN,2017-12-08,103,@,ORL,W 103-89,240,42,85,.494,36,64,.563,6,21,.286,13,16,.813,103,33,83,.398,28,62,.452,5,21,.238,18,23,.783,89
1505,DET,2017-12-02,103,@,PHI,L 103-108,240,34,78,.436,25,47,.532,9,31,.290,26,32,.813,103,35,86,.407,25,58,.431,10,28,.357,28,32,.875,108
1506,MIL,2017-11-30,103,@,POR,W 103-91,240,42,87,.483,36,67,.537,6,20,.300,13,15,.867,103,35,83,.422,29,60,.483,6,23,.261,15,17,.882,91
1507,BRK,2017-11-27,103,@,HOU,L 103-117,240,40,86,.465,30,47,.638,10,39,.256,13,17,.765,103,42,86,.488,22,36,.611,20,50,.400,13,20,.650,117
1508,POR,2017-11-27,103,@,NYK,W 103-91,240,37,83,.446,30,62,.484,7,21,.333,22,26,.846,103,35,88,.398,30,73,.411,5,15,.333,16,22,.727,91
1509,ORL,2017-11-24,103,@,BOS,L 103-118,240,41,95,.432,32,71,.451,9,24,.375,12,19,.632,103,42,91,.462,25,49,.510,17,42,.405,17,25,.680,118
1510,ATL,2017-11-22,103,,LAC,L 103-116,240,40,83,.482,30,54,.556,10,29,.345,13,15,.867,103,44,76,.579,29,46,.630,15,30,.500,13,19,.684,116
1511,LAL,2017-11-21,103,,CHI,W 103-94,240,36,90,.400,23,50,.460,13,40,.325,18,25,.720,103,36,94,.383,25,58,.431,11,36,.306,11,16,.688,94
1512,MEM,2017-11-13,103,@,MIL,L 103-110,240,37,76,.487,26,50,.520,11,26,.423,18,21,.857,103,40,82,.488,28,60,.467,12,22,.545,18,25,.720,110
1513,MIA,2017-11-12,103,@,DET,L 103-112,240,39,90,.433,26,53,.491,13,37,.351,12,16,.750,103,42,87,.483,28,59,.475,14,28,.500,14,20,.700,112
1514,LAC,2017-11-11,103,@,NOP,L 103-111,240,35,86,.407,25,60,.417,10,26,.385,23,27,.852,103,43,80,.538,37,64,.578,6,16,.375,19,24,.792,111
1515,POR,2017-11-05,103,,OKC,W 103-99,240,37,74,.500,30,54,.556,7,20,.350,22,28,.786,103,40,89,.449,29,56,.518,11,33,.333,8,15,.533,99
1516,POR,2017-11-01,103,@,UTA,L 103-112 (OT),265,37,93,.398,28,59,.475,9,34,.265,20,27,.741,103,34,90,.378,21,61,.344,13,29,.448,31,36,.861,112
1517,MEM,2017-10-28,103,,HOU,W 103-89,240,40,85,.471,26,52,.500,14,33,.424,9,12,.750,103,29,77,.377,15,39,.385,14,38,.368,17,21,.810,89
1518,POR,2017-10-26,103,,LAC,L 103-104,240,35,89,.393,21,58,.362,14,31,.452,19,22,.864,103,36,77,.468,27,49,.551,9,28,.321,23,36,.639,104
1519,DAL,2017-10-25,103,,MEM,W 103-94,240,36,74,.486,25,48,.521,11,26,.423,20,29,.690,103,33,72,.458,21,41,.512,12,31,.387,16,24,.667,94
1520,POR,2017-10-24,103,,NOP,W 103-93,240,33,88,.375,23,59,.390,10,29,.345,27,33,.818,103,30,76,.395,21,46,.457,9,30,.300,24,32,.750,93
1521,DAL,2017-10-23,103,,GSW,L 103-133,240,38,96,.396,29,67,.433,9,29,.310,18,30,.600,103,48,86,.558,33,47,.702,15,39,.385,22,26,.846,133
1522,MIL,2017-10-23,103,,CHO,W 103-94,240,40,85,.471,31,59,.525,9,26,.346,14,16,.875,103,33,78,.423,26,52,.500,7,26,.269,21,36,.583,94
1523,MEM,2017-10-18,103,,NOP,W 103-91,240,39,92,.424,30,63,.476,9,29,.310,16,28,.571,103,30,79,.380,23,54,.426,7,25,.280,24,29,.828,91
1524,POR,2018-04-11,102,,UTA,W 102-93,240,41,89,.461,32,65,.492,9,24,.375,11,16,.688,102,33,89,.371,25,66,.379,8,23,.348,19,24,.792,93
1525,MIL,2018-04-09,102,,ORL,W 102-86,240,39,91,.429,30,65,.462,9,26,.346,15,18,.833,102,34,82,.415,29,58,.500,5,24,.208,13,20,.650,86
1526,NYK,2018-04-07,102,,MIL,L 102-115,240,41,95,.432,32,74,.432,9,21,.429,11,11,1.000,102,45,93,.484,35,68,.515,10,25,.400,15,17,.882,115
1527,HOU,2018-04-07,102,,OKC,L 102-108,240,36,76,.474,22,39,.564,14,37,.378,16,23,.696,102,36,91,.396,26,58,.448,10,33,.303,26,33,.788,108
1528,BOS,2018-04-03,102,@,MIL,L 102-106,240,38,81,.469,31,58,.534,7,23,.304,19,24,.792,102,43,79,.544,38,59,.644,5,20,.250,15,21,.714,106
1529,CHO,2018-04-01,102,,PHI,L 102-119,240,33,82,.402,24,52,.462,9,30,.300,27,34,.794,102,48,94,.511,34,62,.548,14,32,.438,9,10,.900,119
1530,NOP,2018-03-30,102,@,CLE,L 102-107,240,43,89,.483,32,63,.508,11,26,.423,5,6,.833,102,43,90,.478,33,66,.500,10,24,.417,11,15,.733,107
1531,BOS,2018-03-26,102,@,PHO,W 102-94,240,37,87,.425,23,58,.397,14,29,.483,14,14,1.000,102,36,81,.444,24,46,.522,12,35,.343,10,19,.526,94
1532,CHO,2018-03-24,102,@,DAL,W 102-98,240,35,92,.380,23,67,.343,12,25,.480,20,29,.690,102,36,91,.396,24,50,.480,12,41,.293,14,19,.737,98
1533,CHI,2018-03-21,102,,DEN,L 102-135,240,39,89,.438,26,51,.510,13,38,.342,11,14,.786,102,51,83,.614,31,48,.646,20,35,.571,13,16,.813,135
1534,IND,2018-03-17,102,@,WAS,L 102-109,240,39,86,.453,27,62,.435,12,24,.500,12,15,.800,102,40,74,.541,30,54,.556,10,20,.500,19,23,.826,109
1535,BRK,2018-03-13,102,,TOR,L 102-116,240,35,86,.407,20,50,.400,15,36,.417,17,19,.895,102,44,91,.484,33,60,.550,11,31,.355,17,21,.810,116
1536,WAS,2018-03-10,102,@,MIA,L 102-129,240,34,77,.442,27,57,.474,7,20,.350,27,34,.794,102,52,88,.591,42,60,.700,10,28,.357,15,21,.714,129
1537,CLE,2018-03-09,102,@,LAC,L 102-116,240,39,87,.448,27,51,.529,12,36,.333,12,18,.667,102,43,89,.483,32,61,.525,11,28,.393,19,30,.633,116
1538,SAC,2018-03-04,102,,NYK,W 102-99,240,39,86,.453,26,56,.464,13,30,.433,11,11,1.000,102,40,88,.455,34,67,.507,6,21,.286,13,18,.722,99
1539,MEM,2018-03-02,102,,DEN,L 102-108,240,40,91,.440,30,64,.469,10,27,.370,12,15,.800,102,40,73,.548,34,51,.667,6,22,.273,22,26,.846,108
1540,TOR,2018-03-02,102,@,WAS,W 102-95,240,36,78,.462,26,45,.578,10,33,.303,20,32,.625,102,36,79,.456,27,55,.491,9,24,.375,14,21,.667,95
1541,IND,2018-02-28,102,@,ATL,L 102-107,240,38,90,.422,27,58,.466,11,32,.344,15,20,.750,102,38,87,.437,29,58,.500,9,29,.310,22,27,.815,107
1542,MEM,2018-02-28,102,,PHO,L 102-110,240,33,87,.379,20,56,.357,13,31,.419,23,28,.821,102,38,83,.458,32,62,.516,6,21,.286,28,38,.737,110
1543,MIA,2018-02-27,102,,PHI,W 102-101,240,36,82,.439,27,55,.491,9,27,.333,21,28,.750,102,35,84,.417,23,53,.434,12,31,.387,19,23,.826,101
1544,DAL,2018-02-23,102,@,LAL,L 102-124,240,37,91,.407,18,49,.367,19,42,.452,9,11,.818,102,48,93,.516,35,60,.583,13,33,.394,15,20,.750,124
1545,MIN,2018-02-23,102,@,HOU,L 102-120,240,40,94,.426,30,68,.441,10,26,.385,12,16,.750,102,40,83,.482,26,45,.578,14,38,.368,26,30,.867,120
1546,MIA,2018-02-14,102,@,PHI,L 102-104,240,35,77,.455,24,50,.480,11,27,.407,21,29,.724,102,39,92,.424,30,57,.526,9,35,.257,17,25,.680,104
1547,ORL,2018-02-14,102,,CHO,L 102-104,240,36,86,.419,21,49,.429,15,37,.405,15,17,.882,102,38,88,.432,25,58,.431,13,30,.433,15,19,.789,104
1548,WAS,2018-02-06,102,@,PHI,L 102-115,240,41,93,.441,34,66,.515,7,27,.259,13,18,.722,102,45,82,.549,31,54,.574,14,28,.500,11,14,.786,115
1549,IND,2018-02-05,102,,WAS,L 102-111,240,37,80,.463,25,51,.490,12,29,.414,16,25,.640,102,45,82,.549,38,57,.667,7,25,.280,14,17,.824,111
1550,LAL,2018-02-02,102,@,BRK,W 102-99,240,39,92,.424,29,66,.439,10,26,.385,14,20,.700,102,37,82,.451,28,53,.528,9,29,.310,16,23,.696,99
1551,HOU,2018-02-01,102,@,SAS,W 102-91,240,37,83,.446,23,41,.561,14,42,.333,14,17,.824,102,35,83,.422,29,59,.492,6,24,.250,15,17,.882,91
1552,MEM,2018-02-01,102,@,DET,L 102-104,240,40,96,.417,32,65,.492,8,31,.258,14,14,1.000,102,35,76,.461,28,51,.549,7,25,.280,27,37,.730,104
1553,PHO,2018-01-31,102,,DAL,W 102-88,240,40,83,.482,29,53,.547,11,30,.367,11,15,.733,102,32,88,.364,22,52,.423,10,36,.278,14,26,.538,88
1554,WAS,2018-01-30,102,,OKC,W 102-96,240,34,89,.382,27,64,.422,7,25,.280,27,29,.931,102,30,80,.375,21,48,.438,9,32,.281,27,34,.794,96
1555,PHO,2018-01-28,102,@,HOU,L 102-113,240,36,85,.424,28,52,.538,8,33,.242,22,26,.846,102,32,72,.444,21,35,.600,11,37,.297,38,49,.776,113
1556,LAC,2018-01-24,102,,BOS,L 102-113,240,35,79,.443,30,58,.517,5,21,.238,27,39,.692,102,39,93,.419,25,53,.472,14,40,.350,21,22,.955,113
