Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1080,LAC,2021-10-21,113,@,GSW,L 113-115,240,42,96,.438,28,56,.500,14,40,.350,15,21,.714,113,43,83,.518,28,52,.538,15,31,.484,14,22,.636,115
1081,LAL,2022-04-07,112,@,GSW,L 112-128,240,37,83,.446,28,51,.549,9,32,.281,29,38,.763,112,51,97,.526,35,65,.538,16,32,.500,10,10,1.000,128
1082,MIL,2022-04-03,112,,DAL,L 112-118,240,42,95,.442,27,55,.491,15,40,.375,13,18,.722,112,39,76,.513,23,38,.605,16,38,.421,24,27,.889,118
1083,PHI,2022-04-03,112,@,CLE,W 112-108,240,33,80,.413,22,49,.449,11,31,.355,35,42,.833,112,35,78,.449,20,45,.444,15,33,.455,23,31,.742,108
1084,CLE,2022-03-30,112,,DAL,L 112-120,240,42,83,.506,31,58,.534,11,25,.440,17,22,.773,112,46,88,.523,30,46,.652,16,42,.381,12,15,.800,120
1085,MEM,2022-03-30,112,@,SAS,W 112-111,240,44,91,.484,28,52,.538,16,39,.410,8,11,.727,112,42,83,.506,28,48,.583,14,35,.400,13,16,.813,111
1086,BOS,2022-03-28,112,@,TOR,L 112-115 (OT),265,39,95,.411,27,55,.491,12,40,.300,22,28,.786,112,46,106,.434,36,67,.537,10,39,.256,13,18,.722,115
1087,MIN,2022-03-27,112,@,BOS,L 112-134,240,45,84,.536,31,52,.596,14,32,.438,8,12,.667,112,49,87,.563,32,48,.667,17,39,.436,19,21,.905,134
1088,ATL,2022-03-20,112,,NOP,L 112-117,240,41,87,.471,31,55,.564,10,32,.313,20,23,.870,112,43,96,.448,36,75,.480,7,21,.333,24,27,.889,117
1089,HOU,2022-03-16,112,,PHO,L 112-129,240,42,85,.494,26,46,.565,16,39,.410,12,19,.632,112,53,95,.558,40,62,.645,13,33,.394,10,13,.769,129
1090,SAC,2022-03-14,112,,CHI,W 112-103,240,39,82,.476,29,57,.509,10,25,.400,24,26,.923,112,36,88,.409,26,54,.481,10,34,.294,21,22,.955,103
1091,WAS,2022-03-14,112,@,GSW,L 112-126,240,42,82,.512,32,56,.571,10,26,.385,18,23,.783,112,45,84,.536,27,39,.692,18,45,.400,18,22,.818,126
1092,PHO,2022-03-11,112,,TOR,L 112-117,240,44,88,.500,33,52,.635,11,36,.306,13,17,.765,112,42,94,.447,28,62,.452,14,32,.438,19,21,.905,117
1093,ATL,2022-03-11,112,,LAC,W 112-106,240,43,90,.478,34,59,.576,9,31,.290,17,19,.895,112,40,82,.488,28,50,.560,12,32,.375,14,17,.824,106
1094,GSW,2022-03-08,112,,LAC,W 112-97,240,44,92,.478,31,58,.534,13,34,.382,11,13,.846,112,33,93,.355,21,54,.389,12,39,.308,19,23,.826,97
1095,MEM,2022-03-06,112,@,HOU,L 112-123,240,44,97,.454,39,71,.549,5,26,.192,19,27,.704,112,43,82,.524,30,48,.625,13,34,.382,24,36,.667,123
1096,CHI,2022-03-04,112,,MIL,L 112-118,240,47,94,.500,37,68,.544,10,26,.385,8,11,.727,112,43,88,.489,33,57,.579,10,31,.323,22,33,.667,118
1097,SAS,2022-03-03,112,,SAC,L 112-115,240,46,93,.495,34,61,.557,12,32,.375,8,16,.500,112,39,85,.459,29,53,.547,10,32,.313,27,32,.844,115
1098,MIA,2022-02-28,112,,CHI,W 112-99,240,40,81,.494,28,50,.560,12,31,.387,20,26,.769,112,41,84,.488,34,55,.618,7,29,.241,10,15,.667,99
1099,CHI,2022-02-24,112,,ATL,W 112-108,240,41,84,.488,33,57,.579,8,27,.296,22,27,.815,112,41,97,.423,33,69,.478,8,28,.286,18,27,.667,108
1100,DET,2022-02-16,112,@,BOS,W 112-111,240,43,93,.462,27,63,.429,16,30,.533,10,13,.769,112,42,77,.545,29,45,.644,13,32,.406,14,18,.778,111
1101,POR,2022-02-12,112,,NYK,W 112-103,240,40,84,.476,25,44,.568,15,40,.375,17,20,.850,112,31,81,.383,19,42,.452,12,39,.308,29,34,.853,103
1102,BRK,2022-02-10,112,@,WAS,L 112-113,240,39,84,.464,29,55,.527,10,29,.345,24,28,.857,112,43,85,.506,32,54,.593,11,31,.355,16,18,.889,113
1103,DAL,2022-02-10,112,,LAC,W 112-105,240,38,78,.487,25,39,.641,13,39,.333,23,27,.852,112,39,81,.481,30,58,.517,9,23,.391,18,25,.720,105
1104,MIA,2022-02-10,112,@,NOP,W 112-97,240,39,81,.481,29,49,.592,10,32,.313,24,28,.857,112,36,85,.424,25,44,.568,11,41,.268,14,16,.875,97
1105,IND,2022-02-08,112,@,ATL,L 112-133,240,37,93,.398,27,62,.435,10,31,.323,28,33,.848,112,52,90,.578,35,57,.614,17,33,.515,12,16,.750,133
1106,MIA,2022-02-03,112,@,SAS,W 112-95,240,42,83,.506,30,53,.566,12,30,.400,16,18,.889,112,30,80,.375,22,47,.468,8,33,.242,27,38,.711,95
1107,SAC,2022-02-02,112,,BRK,W 112-101,240,41,93,.441,27,51,.529,14,42,.333,16,18,.889,112,41,84,.488,33,59,.559,8,25,.320,11,14,.786,101
1108,MIL,2022-02-01,112,,WAS,W 112-98,240,46,92,.500,34,54,.630,12,38,.316,8,9,.889,112,36,82,.439,24,47,.511,12,35,.343,14,20,.700,98
1109,POR,2022-01-26,112,,DAL,L 112-132,240,42,82,.512,28,44,.636,14,38,.368,14,23,.609,112,48,88,.545,32,52,.615,16,36,.444,20,26,.769,132
1110,MIN,2022-01-18,112,@,NYK,W 112-110,240,35,81,.432,22,40,.550,13,41,.317,29,38,.763,112,37,80,.463,25,42,.595,12,38,.316,24,33,.727,110
1111,SAC,2022-01-16,112,,HOU,L 112-118,240,41,91,.451,29,53,.547,12,38,.316,18,24,.750,112,41,76,.539,25,36,.694,16,40,.400,20,24,.833,118
1112,CHI,2022-01-15,112,@,BOS,L 112-114,240,44,87,.506,32,58,.552,12,29,.414,12,15,.800,112,44,90,.489,35,64,.547,9,26,.346,17,19,.895,114
1113,PHO,2022-01-14,112,@,IND,W 112-94,240,40,88,.455,29,60,.483,11,28,.393,21,23,.913,112,34,88,.386,21,45,.467,13,43,.302,13,18,.722,94
1114,DAL,2022-01-14,112,@,MEM,W 112-85,240,47,91,.516,39,59,.661,8,32,.250,10,16,.625,112,34,89,.382,27,58,.466,7,31,.226,10,13,.769,85
1115,WAS,2022-01-12,112,,ORL,W 112-106,240,43,82,.524,33,51,.647,10,31,.323,16,21,.762,112,41,99,.414,30,64,.469,11,35,.314,13,16,.813,106
1116,CHI,2022-01-12,112,,BRK,L 112-138,240,38,81,.469,27,51,.529,11,30,.367,25,31,.806,112,49,87,.563,32,55,.582,17,32,.531,23,28,.821,138
1117,DAL,2021-12-31,112,@,SAC,W 112-96,240,42,81,.519,33,59,.559,9,22,.409,19,22,.864,112,38,91,.418,28,62,.452,10,29,.345,10,12,.833,96
1118,WAS,2021-12-28,112,@,MIA,L 112-119,240,42,85,.494,25,43,.581,17,42,.405,11,14,.786,112,41,92,.446,25,58,.431,16,34,.471,21,23,.913,119
1119,NOP,2021-12-26,112,@,OKC,L 112-117,240,39,94,.415,29,53,.547,10,41,.244,24,28,.857,112,41,86,.477,28,50,.560,13,36,.361,22,31,.710,117
1120,DET,2021-12-23,112,@,MIA,L 112-115,240,36,80,.450,18,40,.450,18,40,.450,22,25,.880,112,43,88,.489,31,56,.554,12,32,.375,17,19,.895,115
1121,UTA,2021-12-20,112,,CHO,W 112-102,240,34,96,.354,18,43,.419,16,53,.302,28,37,.757,112,39,101,.386,24,58,.414,15,43,.349,9,9,1.000,102
1122,MIL,2021-12-17,112,@,NOP,L 112-116 (OT),265,45,104,.433,31,57,.544,14,47,.298,8,10,.800,112,42,89,.472,29,52,.558,13,37,.351,19,30,.633,116
1123,SAS,2021-12-12,112,,NOP,W 112-97,240,45,91,.495,38,66,.576,7,25,.280,15,20,.750,112,40,94,.426,32,65,.492,8,29,.276,9,15,.600,97
1124,MIL,2021-12-12,112,@,NYK,W 112-97,240,42,88,.477,28,47,.596,14,41,.341,14,17,.824,112,35,82,.427,18,33,.545,17,49,.347,10,13,.769,97
1125,SAS,2021-12-11,112,,DEN,L 112-127,240,41,89,.461,31,62,.500,10,27,.370,20,29,.690,112,47,93,.505,27,50,.540,20,43,.465,13,14,.929,127
1126,MIL,2021-12-06,112,,CLE,W 112-104,240,40,86,.465,27,54,.500,13,32,.406,19,24,.792,112,35,90,.389,20,44,.455,15,46,.326,19,20,.950,104
1127,SAS,2021-12-04,112,@,GSW,W 112-107,240,42,88,.477,30,53,.566,12,35,.343,16,19,.842,112,40,90,.444,27,51,.529,13,39,.333,14,21,.667,107
1128,BRK,2021-11-30,112,,NYK,W 112-110,240,41,85,.482,33,57,.579,8,28,.286,22,25,.880,112,44,91,.484,33,59,.559,11,32,.344,11,12,.917,110
1129,DAL,2021-11-23,112,@,LAC,W 112-104 (OT),265,39,89,.438,27,50,.540,12,39,.308,22,27,.815,112,35,85,.412,25,53,.472,10,32,.313,24,29,.828,104
1130,CLE,2021-11-22,112,,BRK,L 112-117,240,36,93,.387,22,49,.449,14,44,.318,26,29,.897,112,45,95,.474,34,60,.567,11,35,.314,16,18,.889,117
1131,PHO,2021-11-19,112,,DAL,W 112-104,240,44,85,.518,30,56,.536,14,29,.483,10,14,.714,112,37,90,.411,25,50,.500,12,40,.300,18,23,.783,104
1132,MIA,2021-11-18,112,,WAS,W 112-97,240,41,82,.500,31,56,.554,10,26,.385,20,24,.833,112,38,77,.494,23,41,.561,15,36,.417,6,10,.600,97
1133,POR,2021-11-17,112,,CHI,W 112-107,240,37,84,.440,26,53,.491,11,31,.355,27,28,.964,112,39,83,.470,26,54,.481,13,29,.448,16,20,.800,107
1134,NOP,2021-11-13,112,,MEM,W 112-101,240,38,79,.481,24,50,.480,14,29,.483,22,25,.880,112,38,88,.432,30,64,.469,8,24,.333,17,21,.810,101
1135,NOP,2021-11-12,112,,BRK,L 112-120,240,43,88,.489,30,56,.536,13,32,.406,13,16,.813,112,41,82,.500,23,48,.479,18,34,.529,20,27,.741,120
1136,LAC,2021-11-11,112,,MIA,W 112-109,240,43,91,.473,32,54,.593,11,37,.297,15,17,.882,112,43,97,.443,34,56,.607,9,41,.220,14,17,.824,109
1137,DET,2021-11-10,112,@,HOU,W 112-104,240,42,97,.433,26,49,.531,16,48,.333,12,18,.667,112,35,82,.427,23,48,.479,12,34,.353,22,34,.647,104
1138,MIL,2021-11-10,112,@,NYK,W 112-100,240,40,90,.444,14,40,.350,26,50,.520,6,9,.667,112,36,83,.434,20,46,.435,16,37,.432,12,17,.706,100
1139,SAC,2021-11-03,112,,NOP,W 112-99,240,42,80,.525,32,50,.640,10,30,.333,18,22,.818,112,37,86,.430,25,52,.481,12,34,.353,13,15,.867,99
1140,PHO,2021-11-02,112,,NOP,W 112-100,240,43,82,.524,34,56,.607,9,26,.346,17,18,.944,112,36,91,.396,23,52,.442,13,39,.333,15,16,.938,100
1141,BOS,2021-10-30,112,@,WAS,L 112-115 (2OT),290,44,107,.411,42,81,.519,2,26,.077,22,25,.880,112,38,104,.365,28,68,.412,10,36,.278,29,36,.806,115
1142,NYK,2021-10-26,112,,PHI,W 112-99,240,41,87,.471,25,50,.500,16,37,.432,14,15,.933,112,36,82,.439,24,41,.585,12,41,.293,15,17,.882,99
1143,NOP,2021-10-22,112,@,CHI,L 112-128,240,42,87,.483,27,58,.466,15,29,.517,13,16,.813,112,47,89,.528,33,61,.541,14,28,.500,20,25,.800,128
1144,CLE,2021-10-22,112,,CHO,L 112-123,240,43,84,.512,34,53,.642,9,31,.290,17,20,.850,112,48,91,.527,35,59,.593,13,32,.406,14,17,.824,123
1145,MIA,2022-04-10,111,@,ORL,L 111-125,240,40,94,.426,21,44,.477,19,50,.380,12,16,.750,111,45,91,.495,22,33,.667,23,58,.397,12,14,.857,125
1146,UTA,2022-04-10,111,@,POR,W 111-80,240,37,82,.451,28,46,.609,9,36,.250,28,38,.737,111,31,83,.373,22,49,.449,9,34,.265,9,12,.750,80
1147,PHO,2022-04-08,111,@,UTA,W 111-105,240,46,92,.500,40,73,.548,6,19,.316,13,15,.867,111,35,88,.398,24,50,.480,11,38,.289,24,33,.727,105
1148,GSW,2022-04-02,111,,UTA,W 111-107,240,40,84,.476,20,36,.556,20,48,.417,11,12,.917,111,38,89,.427,23,43,.535,15,46,.326,16,22,.727,107
1149,LAL,2022-04-01,111,,NOP,L 111-114,240,39,82,.476,28,55,.509,11,27,.407,22,31,.710,111,41,79,.519,34,53,.642,7,26,.269,25,29,.862,114
1150,POR,2022-04-01,111,@,SAS,L 111-130,240,41,92,.446,26,57,.456,15,35,.429,14,20,.700,111,46,81,.568,30,44,.682,16,37,.432,22,28,.786,130
1151,SAS,2022-03-30,111,,MEM,L 111-112,240,42,83,.506,28,48,.583,14,35,.400,13,16,.813,111,44,91,.484,28,52,.538,16,39,.410,8,11,.727,112
1152,NYK,2022-03-25,111,@,MIA,W 111-103,240,36,82,.439,19,32,.594,17,50,.340,22,28,.786,111,35,70,.500,23,37,.622,12,33,.364,21,25,.840,103
1153,NYK,2022-03-22,111,,ATL,L 111-117,240,42,86,.488,29,52,.558,13,34,.382,14,26,.538,111,40,81,.494,25,45,.556,15,36,.417,22,27,.815,117
1154,PHI,2022-03-18,111,,DAL,W 111-101,240,37,75,.493,21,37,.568,16,38,.421,21,23,.913,111,37,80,.463,25,48,.521,12,32,.375,15,21,.714,101
1155,BRK,2022-03-16,111,,DAL,L 111-113,240,45,91,.495,36,65,.554,9,26,.346,12,15,.800,111,41,83,.494,29,49,.592,12,34,.353,19,19,1.000,113
1156,UTA,2022-03-14,111,,MIL,L 111-117,240,37,93,.398,20,45,.444,17,48,.354,20,24,.833,111,40,86,.465,28,55,.509,12,31,.387,25,29,.862,117
1157,LAC,2022-03-14,111,@,CLE,L 111-120 (OT),265,43,98,.439,31,62,.500,12,36,.333,13,17,.765,111,41,86,.477,26,56,.464,15,30,.500,23,32,.719,120
1158,LAL,2022-03-13,111,@,PHO,L 111-140,240,36,81,.444,20,41,.488,16,40,.400,23,31,.742,111,58,102,.569,46,69,.667,12,33,.364,12,14,.857,140
1159,PHO,2022-03-09,111,@,MIA,W 111-90,240,45,99,.455,34,62,.548,11,37,.297,10,10,1.000,111,35,88,.398,25,55,.455,10,33,.303,10,13,.769,90
1160,NOP,2022-03-08,111,@,MEM,L 111-132,240,41,88,.466,30,54,.556,11,34,.324,18,27,.667,111,48,101,.475,32,57,.561,16,44,.364,20,24,.833,132
1161,DAL,2022-03-07,111,,UTA,W 111-103,240,39,88,.443,22,42,.524,17,46,.370,16,20,.800,111,36,83,.434,24,52,.462,12,31,.387,19,24,.792,103
1162,DET,2022-03-04,111,,IND,W 111-106,240,42,94,.447,27,64,.422,15,30,.500,12,18,.667,111,39,100,.390,29,60,.483,10,40,.250,18,28,.643,106
1163,LAL,2022-03-03,111,@,LAC,L 111-132,240,41,84,.488,29,49,.592,12,35,.343,17,22,.773,111,51,93,.548,34,66,.515,17,27,.630,13,15,.867,132
1164,HOU,2022-02-25,111,@,ORL,L 111-119,240,44,94,.468,30,47,.638,14,47,.298,9,20,.450,111,42,83,.506,29,47,.617,13,36,.361,22,29,.759,119
1165,MIA,2022-02-17,111,@,CHO,W 111-107 (2OT),290,41,102,.402,27,54,.500,14,48,.292,15,23,.652,111,38,95,.400,28,53,.528,10,42,.238,21,30,.700,107
1166,HOU,2022-02-17,111,@,LAC,L 111-142,240,42,91,.462,29,54,.537,13,37,.351,14,19,.737,111,51,92,.554,33,57,.579,18,35,.514,22,26,.846,142
1167,BRK,2022-02-16,111,@,NYK,W 111-106,240,43,98,.439,32,64,.500,11,34,.324,14,23,.609,111,37,85,.435,21,42,.500,16,43,.372,16,18,.889,106
1168,BOS,2022-02-16,111,,DET,L 111-112,240,42,77,.545,29,45,.644,13,32,.406,14,18,.778,111,43,93,.462,27,63,.429,16,30,.533,10,13,.769,112
1169,ORL,2022-02-14,111,@,DEN,L 111-121,240,40,91,.440,29,52,.558,11,39,.282,20,23,.870,111,42,88,.477,26,48,.542,16,40,.400,21,23,.913,121
1170,BRK,2022-02-12,111,@,MIA,L 111-115,240,42,93,.452,30,53,.566,12,40,.300,15,22,.682,111,41,82,.500,31,53,.585,10,29,.345,23,29,.793,115
1171,UTA,2022-02-09,111,,GSW,W 111-85,240,41,89,.461,24,38,.632,17,51,.333,12,17,.706,111,28,78,.359,12,35,.343,16,43,.372,13,17,.765,85
1172,LAC,2022-02-03,111,,LAL,W 111-110,240,46,89,.517,33,59,.559,13,30,.433,6,11,.545,111,41,88,.466,30,59,.508,11,29,.379,17,25,.680,110
1173,BRK,2022-02-01,111,@,PHO,L 111-121,240,40,81,.494,24,41,.585,16,40,.400,15,21,.714,111,42,76,.553,31,45,.689,11,31,.355,26,31,.839,121
1174,NOP,2022-02-01,111,@,DET,W 111-101,240,39,89,.438,31,61,.508,8,28,.286,25,28,.893,111,41,84,.488,33,52,.635,8,32,.250,11,14,.786,101
1175,CHI,2022-01-26,111,,TOR,W 111-105,240,46,84,.548,39,58,.672,7,26,.269,12,16,.750,111,38,79,.481,26,48,.542,12,31,.387,17,28,.607,105
1176,LAC,2022-01-26,111,@,ORL,W 111-102,240,36,81,.444,21,52,.404,15,29,.517,24,27,.889,111,38,84,.452,29,49,.592,9,35,.257,17,22,.773,102
1177,CHI,2022-01-24,111,@,OKC,W 111-110,240,41,89,.461,26,50,.520,15,39,.385,14,19,.737,111,38,92,.413,22,47,.468,16,45,.356,18,24,.750,110
1178,DET,2022-01-23,111,@,DEN,L 111-117,240,42,75,.560,31,46,.674,11,29,.379,16,19,.842,111,44,85,.518,32,50,.640,12,35,.343,17,23,.739,117
1179,UTA,2022-01-21,111,,DET,W 111-101,240,36,79,.456,26,48,.542,10,31,.323,29,34,.853,111,38,87,.437,25,55,.455,13,32,.406,12,16,.750,101
1180,CHO,2022-01-19,111,@,BOS,W 111-102,240,42,86,.488,26,47,.553,16,39,.410,11,15,.733,111,39,90,.433,25,44,.568,14,46,.304,10,13,.769,102
1181,IND,2022-01-19,111,@,LAL,W 111-104,240,44,90,.489,33,60,.550,11,30,.367,12,15,.800,111,40,90,.444,29,56,.518,11,34,.324,13,18,.722,104
1182,UTA,2022-01-19,111,,HOU,L 111-116,240,42,89,.472,32,51,.627,10,38,.263,17,20,.850,111,41,96,.427,19,51,.373,22,45,.489,12,17,.706,116
1183,PHI,2022-01-14,111,,BOS,W 111-99,240,38,85,.447,24,44,.545,14,41,.341,21,25,.840,111,37,78,.474,26,47,.553,11,31,.355,14,18,.778,99
1184,CLE,2022-01-12,111,@,UTA,W 111-91,240,43,81,.531,32,51,.627,11,30,.367,14,17,.824,111,34,85,.400,18,38,.474,16,47,.340,7,11,.636,91
1185,NYK,2022-01-10,111,,SAS,W 111-96,240,40,82,.488,27,50,.540,13,32,.406,18,24,.750,111,39,95,.411,31,66,.470,8,29,.276,10,15,.667,96
1186,PHI,2022-01-10,111,@,HOU,W 111-91,240,43,94,.457,33,59,.559,10,35,.286,15,18,.833,111,30,77,.390,17,35,.486,13,42,.310,18,27,.667,91
1187,SAC,2022-01-07,111,@,DEN,L 111-121,240,40,92,.435,29,63,.460,11,29,.379,20,24,.833,111,47,85,.553,35,51,.686,12,34,.353,15,24,.625,121
1188,MIL,2022-01-05,111,,TOR,L 111-117,240,38,85,.447,21,46,.457,17,39,.436,18,26,.692,111,42,89,.472,26,53,.491,16,36,.444,17,25,.680,117
1189,DET,2022-01-05,111,@,CHO,L 111-140,240,43,92,.467,29,50,.580,14,42,.333,11,20,.550,111,48,81,.593,24,39,.615,24,42,.571,20,29,.690,140
1190,WAS,2022-01-05,111,,HOU,L 111-114,240,40,91,.440,30,52,.577,10,39,.256,21,26,.808,111,40,85,.471,31,59,.525,9,26,.346,25,32,.781,114
1191,ORL,2022-01-02,111,@,BOS,L 111-116 (OT),265,40,95,.421,31,68,.456,9,27,.333,22,27,.815,111,39,86,.453,26,50,.520,13,36,.361,25,28,.893,116
1192,HOU,2022-01-01,111,,DEN,L 111-124,240,37,85,.435,21,43,.488,16,42,.381,21,24,.875,111,46,86,.535,36,54,.667,10,32,.313,22,27,.815,124
1193,OKC,2021-12-28,111,@,SAC,L 111-117,240,35,90,.389,24,57,.421,11,33,.333,30,36,.833,111,40,95,.421,23,56,.411,17,39,.436,20,27,.741,117
1194,BOS,2021-12-22,111,,CLE,W 111-101,240,43,92,.467,32,62,.516,11,30,.367,14,18,.778,111,36,92,.391,27,54,.500,9,38,.237,20,24,.833,101
1195,NOP,2021-12-21,111,,POR,W 111-97,240,42,80,.525,30,47,.638,12,33,.364,15,18,.833,111,35,78,.449,22,44,.500,13,34,.382,14,19,.737,97
1196,MIN,2021-12-19,111,,DAL,W 111-105,240,36,77,.468,21,43,.488,15,34,.441,24,31,.774,111,36,82,.439,24,41,.585,12,41,.293,21,22,.955,105
1197,GSW,2021-12-17,111,@,BOS,W 111-107,240,39,90,.433,23,44,.523,16,46,.348,17,21,.810,111,36,82,.439,21,41,.512,15,41,.366,20,29,.690,107
1198,ATL,2021-12-15,111,@,ORL,W 111-99,240,42,85,.494,31,54,.574,11,31,.355,16,16,1.000,111,35,90,.389,25,55,.455,10,35,.286,19,21,.905,99
1199,PHO,2021-12-14,111,@,POR,W 111-107 (OT),265,44,93,.473,33,62,.532,11,31,.355,12,15,.800,111,40,96,.417,27,55,.491,13,41,.317,14,22,.636,107
1200,LAC,2021-12-13,111,,PHO,W 111-95,240,43,78,.551,34,57,.596,9,21,.429,16,23,.696,111,36,96,.375,29,67,.433,7,29,.241,16,19,.842,95
1201,POR,2021-12-12,111,,MIN,L 111-116,240,37,81,.457,19,33,.576,18,48,.375,19,28,.679,111,38,85,.447,24,49,.490,14,36,.389,26,32,.813,116
1202,PHO,2021-12-10,111,,BOS,W 111-90,240,43,96,.448,29,58,.500,14,38,.368,11,11,1.000,111,35,93,.376,31,67,.463,4,26,.154,16,24,.667,90
1203,DEN,2021-12-09,111,@,SAS,L 111-123,240,42,94,.447,27,55,.491,15,39,.385,12,13,.923,111,46,88,.523,31,53,.585,15,35,.429,16,22,.727,123
1204,BOS,2021-12-08,111,@,LAC,L 111-114,240,41,86,.477,31,54,.574,10,32,.313,19,21,.905,111,40,85,.471,26,53,.491,14,32,.438,20,22,.909,114
1205,CHI,2021-12-04,111,@,BRK,W 111-107,240,41,86,.477,31,55,.564,10,31,.323,19,27,.704,111,46,111,.414,38,86,.442,8,25,.320,7,9,.778,107
1206,CLE,2021-12-01,111,@,MIA,W 111-85,240,37,68,.544,21,37,.568,16,31,.516,21,23,.913,111,32,85,.376,20,48,.417,12,37,.324,9,13,.692,85
1207,IND,2021-12-01,111,,ATL,L 111-114,240,44,90,.489,34,57,.596,10,33,.303,13,16,.813,111,44,86,.512,28,53,.528,16,33,.485,10,12,.833,114
1208,MIA,2021-11-29,111,,DEN,L 111-120,240,43,91,.473,28,47,.596,15,44,.341,10,15,.667,111,43,74,.581,25,39,.641,18,35,.514,16,21,.762,120
1209,SAS,2021-11-22,111,,PHO,L 111-115,240,49,93,.527,44,73,.603,5,20,.250,8,16,.500,111,45,88,.511,33,61,.541,12,27,.444,13,16,.813,115
1210,IND,2021-11-20,111,,NOP,W 111-94,240,42,91,.462,28,53,.528,14,38,.368,13,18,.722,111,35,88,.398,29,70,.414,6,18,.333,18,19,.947,94
1211,PHI,2021-11-20,111,@,POR,L 111-118,240,41,81,.506,31,53,.585,10,28,.357,19,21,.905,111,40,80,.500,25,46,.543,15,34,.441,23,23,1.000,118
1212,BOS,2021-11-20,111,,OKC,W 111-105,240,41,88,.466,24,49,.490,17,39,.436,12,14,.857,111,39,96,.406,21,54,.389,18,42,.429,9,16,.563,105
1213,ORL,2021-11-15,111,@,ATL,L 111-129,240,43,95,.453,27,52,.519,16,43,.372,9,14,.643,111,47,85,.553,33,55,.600,14,30,.467,21,32,.656,129
1214,DAL,2021-11-15,111,,DEN,W 111-101,240,45,90,.500,31,54,.574,14,36,.389,7,10,.700,111,40,84,.476,31,52,.596,9,32,.281,12,17,.706,101
1215,MIA,2021-11-13,111,@,UTA,W 111-105,240,42,85,.494,29,52,.558,13,33,.394,14,16,.875,111,35,85,.412,18,32,.563,17,53,.321,18,25,.720,105
1216,IND,2021-11-11,111,@,UTA,W 111-100,240,43,96,.448,32,65,.492,11,31,.355,14,19,.737,111,39,83,.470,30,51,.588,9,32,.281,13,23,.565,100
1217,HOU,2021-11-04,111,@,PHO,L 111-123,240,38,88,.432,27,56,.482,11,32,.344,24,28,.857,111,44,93,.473,30,62,.484,14,31,.452,21,23,.913,123
1218,IND,2021-11-03,111,,NYK,W 111-98,240,42,91,.462,26,50,.520,16,41,.390,11,14,.786,111,36,87,.414,31,63,.492,5,24,.208,21,27,.778,98
1219,WAS,2021-11-01,111,@,ATL,L 111-118,240,41,86,.477,28,47,.596,13,39,.333,16,16,1.000,111,38,83,.458,25,49,.510,13,34,.382,29,29,1.000,118
1220,POR,2021-10-29,111,,LAC,W 111-92,240,41,98,.418,22,57,.386,19,41,.463,10,16,.625,111,34,87,.391,19,45,.422,15,42,.357,9,16,.563,92
1221,ATL,2021-10-28,111,@,WAS,L 111-122,240,48,88,.545,42,67,.627,6,21,.286,9,14,.643,111,46,99,.465,33,65,.508,13,34,.382,17,21,.810,122
1222,ORL,2021-10-27,111,,CHO,L 111-120,240,43,88,.489,28,48,.583,15,40,.375,10,13,.769,111,43,83,.518,29,53,.547,14,30,.467,20,24,.833,120
1223,CHI,2021-10-25,111,@,TOR,W 111-108,240,39,81,.481,27,54,.500,12,27,.444,21,22,.955,111,40,83,.482,28,53,.528,12,30,.400,16,20,.800,108
1224,CHO,2021-10-24,111,@,BRK,W 111-95,240,43,94,.457,33,64,.516,10,30,.333,15,19,.789,111,38,87,.437,29,52,.558,9,35,.257,10,12,.833,95
1225,SAS,2021-10-23,111,,MIL,L 111-121,240,48,99,.485,38,60,.633,10,39,.256,5,6,.833,111,44,83,.530,29,48,.604,15,35,.429,18,22,.818,121
1226,MEM,2022-04-10,110,,BOS,L 110-139,240,39,102,.382,24,55,.436,15,47,.319,17,27,.630,110,54,99,.545,36,51,.706,18,48,.375,13,13,1.000,139
1227,BRK,2022-04-06,110,@,NYK,W 110-98,240,41,93,.441,27,52,.519,14,41,.341,14,18,.778,110,32,83,.386,19,45,.422,13,38,.342,21,36,.583,98
1228,LAL,2022-04-05,110,@,PHO,L 110-121,240,39,86,.453,30,57,.526,9,29,.310,23,30,.767,110,50,102,.490,36,63,.571,14,39,.359,7,9,.778,121
1229,DET,2022-04-01,110,@,OKC,W 110-101,240,40,94,.426,25,46,.543,15,48,.313,15,18,.833,110,36,84,.429,25,50,.500,11,34,.324,18,29,.621,101
1230,ORL,2022-03-30,110,@,WAS,L 110-127,240,40,96,.417,29,62,.468,11,34,.324,19,22,.864,110,47,92,.511,34,56,.607,13,36,.361,20,26,.769,127
1231,LAL,2022-03-29,110,@,DAL,L 110-128,240,40,89,.449,28,45,.622,12,44,.273,18,22,.818,110,45,87,.517,25,41,.610,20,46,.435,18,23,.783,128
1232,BRK,2022-03-27,110,,CHO,L 110-119,240,43,97,.443,36,63,.571,7,34,.206,17,26,.654,110,42,98,.429,25,66,.379,17,32,.531,18,23,.783,119
1233,ORL,2022-03-26,110,,SAC,L 110-114 (OT),265,45,106,.425,32,70,.457,13,36,.361,7,7,1.000,110,42,98,.429,31,62,.500,11,36,.306,19,24,.792,114
