Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
628,HOU,2019-02-25,119,,ATL,W 119-111,240,39,90,.433,24,39,.615,15,51,.294,26,30,.867,119,39,80,.488,22,42,.524,17,38,.447,16,23,.696,111
629,DET,2019-02-23,119,@,MIA,W 119-96,240,42,80,.525,28,47,.596,14,33,.424,21,26,.808,119,35,82,.427,28,54,.519,7,28,.250,19,27,.704,96
630,SAC,2019-02-23,119,@,OKC,W 119-116,240,44,97,.454,37,78,.474,7,19,.368,24,34,.706,119,40,105,.381,26,59,.441,14,46,.304,22,28,.786,116
631,IND,2019-02-23,119,@,WAS,W 119-112,240,47,83,.566,36,58,.621,11,25,.440,14,22,.636,119,42,79,.532,29,44,.659,13,35,.371,15,21,.714,112
632,WAS,2019-02-08,119,,CLE,W 119-106,240,46,92,.500,34,57,.596,12,35,.343,15,16,.938,119,36,96,.375,24,58,.414,12,38,.316,22,25,.880,106
633,TOR,2019-02-07,119,@,ATL,W 119-101,240,40,87,.460,27,47,.574,13,40,.325,26,33,.788,119,36,80,.450,20,45,.444,16,35,.457,13,25,.520,101
634,TOR,2019-02-05,119,@,PHI,W 119-107,240,41,89,.461,30,58,.517,11,31,.355,26,32,.813,119,31,70,.443,24,46,.522,7,24,.292,38,41,.927,107
635,WAS,2019-01-27,119,@,SAS,L 119-132,240,40,89,.449,22,43,.512,18,46,.391,21,29,.724,119,49,86,.570,33,52,.635,16,34,.471,18,21,.857,132
636,TOR,2019-01-25,119,@,HOU,L 119-121,240,44,91,.484,30,55,.545,14,36,.389,17,18,.944,119,41,91,.451,31,45,.689,10,46,.217,29,33,.879,121
637,TOR,2019-01-19,119,,MEM,W 119-90,240,44,90,.489,27,54,.500,17,36,.472,14,16,.875,119,34,80,.425,24,51,.471,10,29,.345,12,15,.800,90
638,GSW,2019-01-13,119,@,DAL,W 119-114,240,45,99,.455,26,54,.481,19,45,.422,10,12,.833,119,38,91,.418,22,53,.415,16,38,.421,22,29,.759,114
639,DAL,2019-01-11,119,@,MIN,W 119-115,240,44,97,.454,31,59,.525,13,38,.342,18,24,.750,119,47,102,.461,37,78,.474,10,24,.417,11,13,.846,115
640,MIN,2019-01-08,119,@,OKC,W 119-117,240,38,90,.422,27,59,.458,11,31,.355,32,40,.800,119,43,85,.506,31,55,.564,12,30,.400,19,26,.731,117
641,SAS,2019-01-07,119,@,DET,W 119-107,240,43,79,.544,36,59,.610,7,20,.350,26,32,.813,119,42,85,.494,33,53,.623,9,32,.281,14,17,.824,107
642,CHO,2019-01-06,119,@,PHO,W 119-113,240,44,91,.484,37,66,.561,7,25,.280,24,34,.706,119,43,83,.518,33,58,.569,10,25,.400,17,19,.895,113
643,NYK,2019-01-04,119,@,LAL,W 119-112,240,37,99,.374,26,62,.419,11,37,.297,34,41,.829,119,43,98,.439,32,61,.525,11,37,.297,15,20,.750,112
644,IND,2019-01-04,119,@,CHI,W 119-116 (OT),265,49,93,.527,40,65,.615,9,28,.321,12,17,.706,119,47,91,.516,35,63,.556,12,28,.429,10,13,.769,116
645,PHI,2019-01-01,119,@,LAC,W 119-113,240,42,87,.483,30,61,.492,12,26,.462,23,33,.697,119,42,91,.462,37,66,.561,5,25,.200,24,34,.706,113
646,NOP,2018-12-26,119,@,DAL,L 119-122,240,42,90,.467,30,63,.476,12,27,.444,23,30,.767,119,39,81,.481,27,46,.587,12,35,.343,32,38,.842,122
647,MIN,2018-12-26,119,@,CHI,W 119-94,240,46,93,.495,35,61,.574,11,32,.344,16,19,.842,119,39,95,.411,33,72,.458,6,23,.261,10,16,.625,94
648,BOS,2018-12-23,119,,CHO,W 119-103,240,43,86,.500,30,47,.638,13,39,.333,20,25,.800,119,38,88,.432,30,56,.536,8,32,.250,19,26,.731,103
649,PHO,2018-12-10,119,,LAC,L 119-123 (OT),265,47,94,.500,38,69,.551,9,25,.360,16,20,.800,119,45,85,.529,38,64,.594,7,21,.333,26,33,.788,123
650,CHO,2018-12-09,119,@,NYK,W 119-107,240,42,87,.483,30,53,.566,12,34,.353,23,27,.852,119,44,93,.473,31,67,.463,13,26,.500,6,7,.857,107
651,NOP,2018-12-02,119,@,CHO,W 119-109,240,44,86,.512,33,54,.611,11,32,.344,20,24,.833,119,39,91,.429,29,55,.527,10,36,.278,21,28,.750,109
652,UTA,2018-11-30,119,@,CHO,W 119-111,240,44,81,.543,26,41,.634,18,40,.450,13,18,.722,119,47,95,.495,38,67,.567,9,28,.321,8,13,.615,111
653,DAL,2018-11-21,119,,BRK,W 119-113,240,38,78,.487,27,51,.529,11,27,.407,32,41,.780,119,42,94,.447,28,52,.538,14,42,.333,15,21,.714,113
654,SAC,2018-11-21,119,@,UTA,W 119-110,240,47,89,.528,36,64,.563,11,25,.440,14,19,.737,119,38,88,.432,26,49,.531,12,39,.308,22,31,.710,110
655,ATL,2018-11-19,119,,LAC,L 119-127,240,45,101,.446,33,63,.524,12,38,.316,17,19,.895,119,40,93,.430,30,60,.500,10,33,.303,37,47,.787,127
656,PHI,2018-11-19,119,,PHO,W 119-114,240,41,84,.488,35,62,.565,6,22,.273,31,42,.738,119,44,87,.506,31,54,.574,13,33,.394,13,24,.542,114
657,POR,2018-11-18,119,@,WAS,W 119-109,240,39,86,.453,28,56,.500,11,30,.367,30,35,.857,119,43,96,.448,30,64,.469,13,32,.406,10,21,.476,109
658,CHO,2018-11-17,119,,PHI,L 119-122 (OT),265,42,99,.424,32,68,.471,10,31,.323,25,27,.926,119,39,93,.419,28,58,.483,11,35,.314,33,38,.868,122
659,BRK,2018-11-17,119,,LAC,L 119-127,240,40,88,.455,27,60,.450,13,28,.464,26,34,.765,119,48,95,.505,37,72,.514,11,23,.478,20,24,.833,127
660,WAS,2018-11-14,119,,CLE,W 119-95,240,44,92,.478,31,52,.596,13,40,.325,18,26,.692,119,35,77,.455,31,56,.554,4,21,.190,21,31,.677,95
661,NOP,2018-11-10,119,,PHO,W 119-99,240,42,86,.488,31,61,.508,11,25,.440,24,29,.828,119,35,86,.407,25,50,.500,10,36,.278,19,20,.950,99
662,DAL,2018-11-06,119,,WAS,W 119-100,240,39,82,.476,24,48,.500,15,34,.441,26,27,.963,119,37,87,.425,26,52,.500,11,35,.314,15,20,.750,100
663,HOU,2018-11-02,119,@,BRK,W 119-111,240,41,83,.494,26,44,.591,15,39,.385,22,32,.688,119,42,85,.494,27,51,.529,15,34,.441,12,20,.600,111
664,NOP,2018-11-01,119,@,POR,L 119-132,240,40,94,.426,32,65,.492,8,29,.276,31,37,.838,119,44,87,.506,26,52,.500,18,35,.514,26,31,.839,132
665,DET,2018-10-31,119,@,BRK,L 119-120 (OT),265,39,93,.419,28,59,.475,11,34,.324,30,39,.769,119,43,101,.426,31,63,.492,12,38,.316,22,30,.733,120
666,IND,2018-10-27,119,@,CLE,W 119-107,240,48,74,.649,43,61,.705,5,13,.385,18,26,.692,119,40,86,.465,33,61,.541,7,25,.280,20,22,.909,107
667,DEN,2018-10-20,119,,PHO,W 119-91,240,43,85,.506,34,57,.596,9,28,.321,24,29,.828,119,29,77,.377,18,38,.474,11,39,.282,22,35,.629,91
668,LAL,2018-10-18,119,@,POR,L 119-128,240,45,93,.484,38,63,.603,7,30,.233,22,29,.759,119,44,100,.440,31,63,.492,13,37,.351,27,29,.931,128
669,UTA,2019-04-09,118,,DEN,W 118-108,240,41,78,.526,31,51,.608,10,27,.370,26,34,.765,118,41,88,.466,29,63,.460,12,25,.480,14,22,.636,108
670,UTA,2019-04-03,118,@,PHO,W 118-97,240,44,77,.571,28,45,.622,16,32,.500,14,18,.778,118,42,91,.462,37,70,.529,5,21,.238,8,13,.615,97
671,PHI,2019-03-30,118,@,MIN,W 118-109,240,44,94,.468,29,63,.460,15,31,.484,15,21,.714,118,39,86,.453,28,60,.467,11,26,.423,20,25,.800,109
672,POR,2019-03-29,118,@,ATL,W 118-98,240,45,96,.469,36,64,.563,9,32,.281,19,22,.864,118,38,94,.404,29,56,.518,9,38,.237,13,14,.929,98
673,LAC,2019-03-28,118,@,MIL,L 118-128,240,42,92,.457,25,59,.424,17,33,.515,17,22,.773,118,45,86,.523,29,49,.592,16,37,.432,22,27,.815,128
674,SAC,2019-03-28,118,@,NOP,L 118-121,240,47,95,.495,37,72,.514,10,23,.435,14,16,.875,118,49,97,.505,40,69,.580,9,28,.321,14,14,1.000,121
675,GSW,2019-03-27,118,@,MEM,W 118-103,240,45,84,.536,30,53,.566,15,31,.484,13,15,.867,118,39,100,.390,29,69,.420,10,31,.323,15,21,.714,103
676,POR,2019-03-27,118,@,CHI,W 118-98,240,43,83,.518,32,51,.627,11,32,.344,21,25,.840,118,39,91,.429,34,68,.500,5,23,.217,15,19,.789,98
677,DET,2019-03-21,118,@,PHO,W 118-98,240,38,90,.422,21,48,.438,17,42,.405,25,34,.735,118,35,73,.479,28,47,.596,7,26,.269,21,26,.808,98
678,PHI,2019-03-20,118,,BOS,W 118-115,240,34,90,.378,23,57,.404,11,33,.333,39,43,.907,118,45,96,.469,33,64,.516,12,32,.375,13,16,.813,115
679,DAL,2019-03-20,118,@,POR,L 118-126,240,43,87,.494,33,57,.579,10,30,.333,22,25,.880,118,45,91,.495,29,55,.527,16,36,.444,20,25,.800,126
680,PHI,2019-03-19,118,@,CHO,W 118-114,240,43,86,.500,32,54,.593,11,32,.344,21,28,.750,118,36,83,.434,27,48,.563,9,35,.257,33,44,.750,114
681,HOU,2019-03-11,118,,CHO,W 118-106,240,38,91,.418,21,48,.438,17,43,.395,25,27,.926,118,38,89,.427,22,48,.458,16,41,.390,14,15,.933,106
682,LAC,2019-03-08,118,,OKC,W 118-110,240,39,86,.453,30,61,.492,9,25,.360,31,46,.674,118,41,102,.402,30,58,.517,11,44,.250,17,26,.654,110
683,CHI,2019-03-03,118,,ATL,L 118-123,240,47,92,.511,39,65,.600,8,27,.296,16,21,.762,118,42,89,.472,21,47,.447,21,42,.500,18,28,.643,123
684,POR,2019-03-03,118,@,CHO,W 118-108,240,43,96,.448,32,64,.500,11,32,.344,21,23,.913,118,37,83,.446,23,50,.460,14,33,.424,20,23,.870,108
685,PHO,2019-03-02,118,,LAL,W 118-109,240,39,76,.513,33,50,.660,6,26,.231,34,40,.850,118,43,89,.483,35,64,.547,8,25,.320,15,23,.652,109
686,NYK,2019-02-28,118,,CLE,L 118-125,240,46,95,.484,35,63,.556,11,32,.344,15,23,.652,118,41,80,.513,27,46,.587,14,34,.412,29,36,.806,125
687,MIA,2019-02-28,118,@,HOU,L 118-121,240,42,81,.519,27,53,.509,15,28,.536,19,24,.792,118,38,77,.494,19,31,.613,19,46,.413,26,28,.929,121
688,HOU,2019-02-27,118,@,CHO,W 118-113,240,42,91,.462,29,52,.558,13,39,.333,21,24,.875,118,39,83,.470,27,50,.540,12,33,.364,23,27,.852,113
689,TOR,2019-02-26,118,,BOS,W 118-95,240,46,94,.489,29,58,.500,17,36,.472,9,14,.643,118,33,86,.384,27,56,.482,6,30,.200,23,28,.821,95
690,SAS,2019-02-24,118,@,NYK,L 118-130,240,42,94,.447,36,70,.514,6,24,.250,28,31,.903,118,50,98,.510,34,61,.557,16,37,.432,14,19,.737,130
691,HOU,2019-02-23,118,@,GSW,W 118-112,240,40,92,.435,24,49,.490,16,43,.372,22,24,.917,118,42,90,.467,28,54,.519,14,36,.389,14,20,.700,112
692,SAC,2019-02-13,118,@,DEN,L 118-120,240,42,93,.452,31,61,.508,11,32,.344,23,28,.821,118,45,99,.455,37,68,.544,8,31,.258,22,25,.880,120
693,BOS,2019-02-13,118,,DET,W 118-110,240,45,88,.511,29,49,.592,16,39,.410,12,15,.800,118,36,84,.429,23,44,.523,13,40,.325,25,34,.735,110
694,ORL,2019-02-12,118,@,NOP,W 118-88,240,42,95,.442,29,63,.460,13,32,.406,21,22,.955,118,36,94,.383,26,65,.400,10,29,.345,6,8,.750,88
695,MIA,2019-02-10,118,@,GSW,L 118-120,240,48,105,.457,30,62,.484,18,43,.419,4,8,.500,118,44,82,.537,31,46,.674,13,36,.361,19,26,.731,120
696,SAS,2019-02-07,118,@,POR,L 118-127,240,48,91,.527,36,70,.514,12,21,.571,10,14,.714,118,49,91,.538,38,60,.633,11,31,.355,18,18,1.000,127
697,MIA,2019-02-05,118,@,POR,W 118-108,240,45,83,.542,38,61,.623,7,22,.318,21,25,.840,118,42,93,.452,27,54,.500,15,39,.385,9,12,.750,108
698,HOU,2019-02-04,118,@,PHO,W 118-110,240,43,87,.494,30,46,.652,13,41,.317,19,25,.760,118,45,84,.536,38,59,.644,7,25,.280,13,18,.722,110
699,CHI,2019-02-02,118,@,CHO,L 118-125,240,42,81,.519,33,57,.579,9,24,.375,25,25,1.000,118,43,82,.524,29,50,.580,14,32,.438,25,29,.862,125
700,ATL,2019-02-02,118,@,PHO,W 118-112,240,43,84,.512,29,52,.558,14,32,.438,18,26,.692,118,45,96,.469,33,64,.516,12,32,.375,10,18,.556,112
701,OKC,2019-02-01,118,@,MIA,W 118-102,240,44,91,.484,28,61,.459,16,30,.533,14,19,.737,118,41,92,.446,30,56,.536,11,36,.306,9,14,.643,102
702,LAC,2019-01-28,118,,ATL,L 118-123,240,41,85,.482,31,58,.534,10,27,.370,26,28,.929,118,44,87,.506,34,53,.642,10,34,.294,25,29,.862,123
703,OKC,2019-01-27,118,,MIL,W 118-112,240,44,94,.468,28,62,.452,16,32,.500,14,25,.560,118,39,91,.429,24,54,.444,15,37,.405,19,28,.679,112
704,WAS,2019-01-24,118,,GSW,L 118-126,240,44,95,.463,29,53,.547,15,42,.357,15,21,.714,118,50,88,.568,43,68,.632,7,20,.350,19,21,.905,126
705,CHO,2019-01-23,118,@,MEM,W 118-107,240,41,77,.532,29,47,.617,12,30,.400,24,31,.774,118,38,81,.469,29,50,.580,9,31,.290,22,24,.917,107
706,MIN,2019-01-22,118,@,PHO,W 118-91,240,45,103,.437,30,61,.492,15,42,.357,13,19,.684,118,37,87,.425,30,53,.566,7,34,.206,10,18,.556,91
707,MIL,2019-01-19,118,@,ORL,W 118-108,240,47,85,.553,35,55,.636,12,30,.400,12,15,.800,118,44,93,.473,30,61,.492,14,32,.438,6,9,.667,108
708,PHO,2018-12-29,118,,DEN,L 118-122,240,49,91,.538,38,62,.613,11,29,.379,9,14,.643,118,42,76,.553,24,41,.585,18,35,.514,20,26,.769,122
709,MIA,2018-12-28,118,,CLE,W 118-94,240,48,91,.527,38,60,.633,10,31,.323,12,16,.750,118,31,81,.383,18,44,.409,13,37,.351,19,22,.864,94
710,OKC,2018-12-28,118,@,PHO,W 118-102,240,51,95,.537,44,75,.587,7,20,.350,9,13,.692,118,39,90,.433,30,61,.492,9,29,.310,15,16,.938,102
711,LAC,2018-12-28,118,@,LAL,W 118-107,240,40,91,.440,34,72,.472,6,19,.316,32,34,.941,118,36,87,.414,25,57,.439,11,30,.367,24,35,.686,107
712,SAC,2018-12-26,118,@,LAC,L 118-127,240,49,104,.471,39,74,.527,10,30,.333,10,15,.667,118,48,96,.500,36,68,.529,12,28,.429,19,23,.826,127
713,DAL,2018-12-23,118,@,POR,L 118-121 (OT),265,43,103,.417,31,69,.449,12,34,.353,20,28,.714,118,49,104,.471,38,66,.576,11,38,.289,12,17,.706,121
714,WAS,2018-12-19,118,@,HOU,L 118-136,240,45,84,.536,35,54,.648,10,30,.333,18,23,.783,118,47,85,.553,21,30,.700,26,55,.473,16,21,.762,136
715,ATL,2018-12-18,118,,WAS,W 118-110,240,37,79,.468,25,47,.532,12,32,.375,32,39,.821,118,36,83,.434,23,43,.535,13,40,.325,25,36,.694,110
716,DAL,2018-12-18,118,@,DEN,L 118-126,240,40,86,.465,25,49,.510,15,37,.405,23,30,.767,118,50,90,.556,38,61,.623,12,29,.414,14,18,.778,126
717,WAS,2018-12-14,118,@,BRK,L 118-125,240,49,90,.544,38,61,.623,11,29,.379,9,16,.563,118,44,84,.524,33,53,.623,11,31,.355,26,31,.839,125
718,NOP,2018-12-12,118,,OKC,W 118-114,240,45,97,.464,41,79,.519,4,18,.222,24,30,.800,118,42,87,.483,29,44,.659,13,43,.302,17,27,.630,114
719,UTA,2018-12-06,118,,HOU,W 118-91,240,45,89,.506,37,57,.649,8,32,.250,20,27,.741,118,34,88,.386,26,52,.500,8,36,.222,15,17,.882,91
720,ORL,2018-12-05,118,,DEN,L 118-124 (OT),265,45,95,.474,25,46,.543,20,49,.408,8,8,1.000,118,45,82,.549,34,63,.540,11,19,.579,23,37,.622,124
721,POR,2018-12-02,118,@,SAS,L 118-131,240,45,86,.523,33,57,.579,12,29,.414,16,16,1.000,118,50,83,.602,39,68,.574,11,15,.733,20,22,.909,131
722,BOS,2018-12-01,118,@,MIN,W 118-109,240,40,85,.471,23,41,.561,17,44,.386,21,21,1.000,118,37,82,.451,28,54,.519,9,28,.321,26,32,.813,109
723,DET,2018-11-25,118,,PHO,W 118-107,240,43,93,.462,27,52,.519,16,41,.390,16,25,.640,118,42,82,.512,34,57,.596,8,25,.320,15,21,.714,107
724,POR,2018-11-20,118,@,NYK,W 118-114,240,45,95,.474,29,60,.483,16,35,.457,12,17,.706,118,42,83,.506,29,54,.537,13,29,.448,17,22,.773,114
725,LAC,2018-11-20,118,@,WAS,L 118-125,240,46,89,.517,35,62,.565,11,27,.407,15,18,.833,118,40,93,.430,27,54,.500,13,39,.333,32,39,.821,125
726,DAL,2018-11-14,118,,UTA,W 118-68,240,45,77,.584,33,49,.673,12,28,.429,16,24,.667,118,25,81,.309,19,46,.413,6,35,.171,12,19,.632,68
727,OKC,2018-11-12,118,,PHO,W 118-101,240,43,92,.467,30,65,.462,13,27,.481,19,20,.950,118,39,81,.481,32,55,.582,7,26,.269,16,19,.842,101
728,POR,2018-11-06,118,,MIL,W 118-103,240,48,91,.527,31,48,.646,17,43,.395,5,8,.625,118,40,92,.435,24,50,.480,16,42,.381,7,8,.875,103
729,MIA,2018-11-03,118,@,ATL,L 118-123,240,41,85,.482,25,45,.556,16,40,.400,20,26,.769,118,46,88,.523,33,56,.589,13,32,.406,18,23,.783,123
730,NYK,2018-11-02,118,@,DAL,W 118-106,240,46,84,.548,39,55,.709,7,29,.241,19,26,.731,118,40,81,.494,29,52,.558,11,29,.379,15,24,.625,106
731,DET,2018-10-20,118,@,CHI,W 118-116,240,41,101,.406,23,61,.377,18,40,.450,18,23,.783,118,44,87,.506,37,66,.561,7,21,.333,21,26,.808,116
732,MIL,2018-10-19,118,,IND,W 118-101,240,44,93,.473,27,47,.574,17,46,.370,13,21,.619,118,38,87,.437,32,69,.464,6,18,.333,19,27,.704,101
733,GSW,2019-04-10,117,@,MEM,L 117-132,240,46,92,.500,33,62,.532,13,30,.433,12,14,.857,117,48,98,.490,27,52,.519,21,46,.457,15,18,.833,132
734,TOR,2019-04-07,117,,MIA,W 117-109 (OT),265,39,87,.448,23,46,.500,16,41,.390,23,27,.852,117,41,100,.410,28,66,.424,13,34,.382,14,19,.737,109
735,LAC,2019-04-05,117,,LAL,L 117-122,240,40,91,.440,30,62,.484,10,29,.345,27,31,.871,117,43,96,.448,29,64,.453,14,32,.438,22,27,.815,122
736,BOS,2019-04-05,117,@,IND,W 117-97,240,48,92,.522,41,65,.631,7,27,.259,14,16,.875,117,38,92,.413,28,69,.406,10,23,.435,11,19,.579,97
737,SAC,2019-04-04,117,,CLE,W 117-104,240,48,97,.495,34,59,.576,14,38,.368,7,10,.700,117,44,81,.543,33,56,.589,11,25,.440,5,9,.556,104
738,SAS,2019-04-02,117,,ATL,W 117-111,240,42,80,.525,28,50,.560,14,30,.467,19,22,.864,117,43,94,.457,31,60,.517,12,34,.353,13,20,.650,111
739,TOR,2019-03-28,117,@,NYK,W 117-92,240,40,89,.449,20,42,.476,20,47,.426,17,22,.773,117,31,85,.365,25,59,.424,6,26,.231,24,32,.750,92
740,POR,2019-03-23,117,,DET,W 117-112,240,43,79,.544,32,53,.604,11,26,.423,20,27,.741,117,42,84,.500,28,50,.560,14,34,.412,14,14,1.000,112
741,BOS,2019-03-23,117,@,CHO,L 117-124,240,44,93,.473,25,50,.500,19,43,.442,10,15,.667,117,42,95,.442,24,57,.421,18,38,.474,22,28,.786,124
742,ATL,2019-03-21,117,,UTA,W 117-114,240,41,87,.471,22,47,.468,19,40,.475,16,23,.696,117,43,94,.457,33,62,.532,10,32,.313,18,26,.692,114
743,GSW,2019-03-19,117,@,MIN,W 117-107,240,44,91,.484,25,49,.510,19,42,.452,10,14,.714,117,36,89,.404,27,53,.509,9,36,.250,26,32,.813,107
744,HOU,2019-03-17,117,,MIN,W 117-102,240,43,94,.457,22,44,.500,21,50,.420,10,14,.714,117,38,92,.413,28,60,.467,10,32,.313,16,23,.696,102
745,MIL,2019-03-07,117,,IND,W 117-98,240,43,86,.500,29,51,.569,14,35,.400,17,21,.810,117,35,90,.389,21,53,.396,14,37,.378,14,20,.700,98
746,PHI,2019-03-02,117,,GSW,L 117-120,240,39,87,.448,25,56,.446,14,31,.452,25,29,.862,117,41,81,.506,27,48,.563,14,33,.424,24,34,.706,120
747,MIA,2019-03-02,117,,BRK,W 117-88,240,44,90,.489,30,56,.536,14,34,.412,15,22,.682,117,31,88,.352,22,46,.478,9,42,.214,17,22,.773,88
748,ORL,2019-03-02,117,@,IND,W 117-112,240,46,91,.505,36,63,.571,10,28,.357,15,19,.789,117,42,77,.545,35,50,.700,7,27,.259,21,24,.875,112
749,POR,2019-03-01,117,@,TOR,L 117-119,240,42,85,.494,28,52,.538,14,33,.424,19,23,.826,117,45,81,.556,35,53,.660,10,28,.357,19,21,.905,119
750,MIL,2019-02-25,117,@,CHI,W 117-106,240,42,91,.462,25,42,.595,17,49,.347,16,23,.696,117,41,92,.446,32,66,.485,9,26,.346,15,22,.682,106
751,BRK,2019-02-23,117,@,CHO,W 117-115,240,40,87,.460,23,44,.523,17,43,.395,20,26,.769,117,39,86,.453,27,51,.529,12,35,.343,25,30,.833,115
752,SAS,2019-02-22,117,@,TOR,L 117-120,240,43,89,.483,31,52,.596,12,37,.324,19,22,.864,117,40,94,.426,26,64,.406,14,30,.467,26,32,.813,120
753,ATL,2019-02-12,117,,LAL,W 117-113,240,40,92,.435,24,50,.480,16,42,.381,21,26,.808,117,41,95,.432,27,55,.491,14,40,.350,17,25,.680,113
754,SAC,2019-02-10,117,,PHO,W 117-104,240,38,84,.452,29,53,.547,9,31,.290,32,44,.727,117,38,91,.418,32,64,.500,6,27,.222,22,30,.733,104
755,OKC,2019-02-09,117,@,HOU,W 117-112,240,40,89,.449,27,55,.491,13,34,.382,24,30,.800,117,37,86,.430,21,41,.512,16,45,.356,22,30,.733,112
756,MIN,2019-02-08,117,@,NOP,L 117-122,240,46,91,.505,37,70,.529,9,21,.429,16,22,.727,117,43,91,.473,34,61,.557,9,30,.300,27,28,.964,122
757,PHI,2019-02-08,117,,DEN,W 117-110,240,39,78,.500,29,56,.518,10,22,.455,29,32,.906,117,46,94,.489,40,68,.588,6,26,.231,12,13,.923,110
758,GSW,2019-02-08,117,@,PHO,W 117-107,240,41,81,.506,31,52,.596,10,29,.345,25,35,.714,117,39,101,.386,33,70,.471,6,31,.194,23,30,.767,107
759,OKC,2019-02-07,117,,MEM,W 117-95,240,43,90,.478,26,46,.565,17,44,.386,14,22,.636,117,34,77,.442,27,53,.509,7,24,.292,20,23,.870,95
760,LAC,2019-02-05,117,@,CHO,W 117-115,240,42,87,.483,24,63,.381,18,24,.750,15,17,.882,117,39,93,.419,24,51,.471,15,42,.357,22,26,.846,115
761,SAS,2019-01-31,117,,BRK,W 117-114,240,40,100,.400,28,67,.418,12,33,.364,25,29,.862,117,42,89,.472,31,55,.564,11,34,.324,19,29,.655,114
762,CHI,2019-01-29,117,@,BRK,L 117-122,240,47,94,.500,38,66,.576,9,28,.321,14,19,.737,117,42,94,.447,32,59,.542,10,35,.286,28,40,.700,122
763,ORL,2019-01-29,117,,OKC,L 117-126,240,44,102,.431,30,61,.492,14,41,.341,15,18,.833,117,49,91,.538,40,70,.571,9,21,.429,19,26,.731,126
764,OKC,2019-01-19,117,@,PHI,W 117-115,240,41,93,.441,29,62,.468,12,31,.387,23,26,.885,117,38,81,.469,27,49,.551,11,32,.344,28,39,.718,115
765,MIA,2019-01-19,117,@,CHI,W 117-103,240,45,79,.570,32,47,.681,13,32,.406,14,23,.609,117,35,89,.393,23,62,.371,12,27,.444,21,26,.808,103
766,BRK,2019-01-18,117,@,ORL,W 117-115,240,44,97,.454,25,51,.490,19,46,.413,10,15,.667,117,47,94,.500,37,68,.544,10,26,.385,11,14,.786,115
767,BOS,2019-01-16,117,,TOR,W 117-108,240,46,92,.500,32,62,.516,14,30,.467,11,13,.846,117,41,92,.446,34,63,.540,7,29,.241,19,21,.905,108
768,LAC,2019-01-14,117,,NOP,L 117-121,240,41,86,.477,23,50,.460,18,36,.500,17,24,.708,117,46,105,.438,38,80,.475,8,25,.320,21,28,.750,121
769,OKC,2019-01-08,117,,MIN,L 117-119,240,43,85,.506,31,55,.564,12,30,.400,19,26,.731,117,38,90,.422,27,59,.458,11,31,.355,32,40,.800,119
770,BRK,2019-01-06,117,@,CHI,W 117-100,240,42,83,.506,26,37,.703,16,46,.348,17,22,.773,117,41,88,.466,34,70,.486,7,18,.389,11,15,.733,100
771,UTA,2019-01-04,117,@,CLE,W 117-91,240,42,82,.512,28,47,.596,14,35,.400,19,22,.864,117,32,82,.390,21,61,.344,11,21,.524,16,17,.941,91
772,DEN,2019-01-03,117,@,SAC,W 117-113,240,41,89,.461,27,50,.540,14,39,.359,21,30,.700,117,45,90,.500,32,59,.542,13,31,.419,10,15,.667,113
773,MIA,2019-01-02,117,@,CLE,W 117-92,240,44,86,.512,28,55,.509,16,31,.516,13,17,.765,117,34,75,.453,21,44,.477,13,31,.419,11,13,.846,92
774,SAC,2018-12-27,117,,LAL,W 117-116,240,45,101,.446,35,72,.486,10,29,.345,17,21,.810,117,45,88,.511,35,63,.556,10,25,.400,16,23,.696,116
775,UTA,2018-12-25,117,,POR,W 117-96,240,46,83,.554,33,54,.611,13,29,.448,12,23,.522,117,35,89,.393,26,66,.394,9,23,.391,17,26,.654,96
776,NOP,2018-12-23,117,@,SAC,L 117-122,240,44,94,.468,38,68,.559,6,26,.231,23,28,.821,117,42,100,.420,28,69,.406,14,31,.452,24,33,.727,122
777,PHI,2018-12-07,117,@,DET,W 117-111,240,44,90,.489,35,58,.603,9,32,.281,20,21,.952,117,37,89,.416,30,61,.492,7,28,.250,30,37,.811,111
778,ATL,2018-12-05,117,,WAS,L 117-131,240,41,92,.446,29,54,.537,12,38,.316,23,31,.742,117,46,95,.484,34,57,.596,12,38,.316,27,32,.844,131
779,PHI,2018-11-28,117,,NYK,W 117-91,240,47,87,.540,35,62,.565,12,25,.480,11,16,.688,117,32,92,.348,26,63,.413,6,29,.207,21,22,.955,91
780,DEN,2018-11-27,117,,LAL,W 117-85,240,47,97,.485,38,72,.528,9,25,.360,14,15,.933,117,34,87,.391,29,52,.558,5,35,.143,12,18,.667,85
781,GSW,2018-11-24,117,,SAC,W 117-116,240,41,88,.466,31,54,.574,10,34,.294,25,29,.862,117,42,97,.433,31,69,.449,11,28,.393,21,29,.724,116
782,CLE,2018-11-24,117,,HOU,W 117-108,240,44,90,.489,37,68,.544,7,22,.318,22,29,.759,117,37,74,.500,22,35,.629,15,39,.385,19,28,.679,108
783,NYK,2018-11-21,117,@,BOS,W 117-109,240,44,89,.494,29,59,.492,15,30,.500,14,17,.824,117,38,97,.392,28,64,.438,10,33,.303,23,32,.719,109
