Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
338,HOU,2015-01-12,113,@,BRK,W 113-99,240,41,86,.477,25,46,.543,16,40,.400,15,20,.750,113,39,84,.464,34,63,.540,5,21,.238,16,18,.889,99
339,PHO,2015-01-07,113,@,MIN,W 113-111,240,46,96,.479,41,70,.586,5,26,.192,16,19,.842,113,44,92,.478,37,75,.493,7,17,.412,16,19,.842,111
340,CHI,2014-12-25,113,,LAL,W 113-93,240,42,86,.488,32,62,.516,10,24,.417,19,25,.760,113,36,92,.391,31,76,.408,5,16,.313,16,21,.762,93
341,LAC,2014-12-15,113,,DET,W 113-91,240,43,80,.538,31,56,.554,12,24,.500,15,20,.750,113,35,83,.422,27,56,.482,8,27,.296,13,22,.591,91
342,MEM,2014-12-12,113,,CHO,W 113-107 (2OT),290,39,85,.459,33,72,.458,6,13,.462,29,38,.763,113,41,98,.418,35,81,.432,6,17,.353,19,27,.704,107
343,HOU,2014-12-11,113,@,SAC,W 113-109 (OT),265,38,95,.400,23,51,.451,15,44,.341,22,31,.710,113,39,84,.464,31,66,.470,8,18,.444,23,34,.676,109
344,BOS,2014-12-05,113,,LAL,W 113-96,240,46,90,.511,38,70,.543,8,20,.400,13,22,.591,113,38,92,.413,32,76,.421,6,16,.375,14,19,.737,96
345,CLE,2014-11-26,113,,WAS,W 113-87,240,38,74,.514,32,54,.593,6,20,.300,31,38,.816,113,33,71,.465,28,58,.483,5,13,.385,16,22,.727,87
346,LAC,2014-11-24,113,@,CHO,W 113-92,240,45,88,.511,30,56,.536,15,32,.469,8,10,.800,113,31,75,.413,29,55,.527,2,20,.100,28,35,.800,92
347,SAC,2014-11-22,113,@,MIN,W 113-101,240,40,81,.494,32,55,.582,8,26,.308,25,30,.833,113,37,90,.411,31,73,.425,6,17,.353,21,27,.778,101
348,NYK,2014-11-18,113,@,MIL,L 113-117,240,44,80,.550,33,55,.600,11,25,.440,14,19,.737,113,43,78,.551,34,61,.557,9,17,.529,22,27,.815,117
349,DEN,2014-11-12,113,,POR,L 113-130,240,39,90,.433,31,67,.463,8,23,.348,27,33,.818,113,45,88,.511,29,55,.527,16,33,.485,24,29,.828,130
350,HOU,2014-11-12,113,@,MIN,W 113-101,240,43,89,.483,30,61,.492,13,28,.464,14,19,.737,113,36,81,.444,30,69,.435,6,12,.500,23,30,.767,101
351,SAS,2014-11-11,113,@,GSW,W 113-100,240,46,93,.495,36,68,.529,10,25,.400,11,15,.733,113,38,70,.543,31,50,.620,7,20,.350,17,20,.850,100
352,BOS,2014-11-03,113,@,DAL,L 113-118,240,45,102,.441,34,71,.479,11,31,.355,12,16,.750,113,44,82,.537,30,57,.526,14,25,.560,16,20,.800,118
353,DET,2015-04-15,112,@,NYK,W 112-90,240,41,81,.506,31,55,.564,10,26,.385,20,27,.741,112,33,77,.429,26,58,.448,7,19,.368,17,27,.630,90
354,LAC,2015-04-14,112,@,PHO,W 112-101,240,42,87,.483,27,49,.551,15,38,.395,13,18,.722,112,39,80,.488,28,54,.519,11,26,.423,12,20,.600,101
355,NYK,2015-04-13,112,@,ATL,W 112-108,240,43,77,.558,30,52,.577,13,25,.520,13,19,.684,112,39,88,.443,28,56,.500,11,32,.344,19,23,.826,108
356,OKC,2015-04-05,112,,HOU,L 112-115,240,40,92,.435,26,62,.419,14,30,.467,18,26,.692,112,38,81,.469,30,53,.566,8,28,.286,31,50,.620,115
357,IND,2015-04-05,112,,MIA,W 112-89,240,37,85,.435,23,55,.418,14,30,.467,24,36,.667,112,37,82,.451,35,62,.565,2,20,.100,13,19,.684,89
358,GSW,2015-03-20,112,,NOP,W 112-96,240,44,88,.500,39,69,.565,5,19,.263,19,23,.826,112,33,77,.429,22,55,.400,11,22,.500,19,22,.864,96
359,MEM,2015-03-20,112,@,DAL,W 112-101,240,41,77,.532,33,59,.559,8,18,.444,22,32,.688,112,34,76,.447,26,54,.481,8,22,.364,25,36,.694,101
360,TOR,2015-03-04,112,,CLE,L 112-120,240,43,79,.544,33,58,.569,10,21,.476,16,17,.941,112,40,78,.513,25,42,.595,15,36,.417,25,34,.735,120
361,SAS,2015-03-04,112,,SAC,W 112-85,240,45,85,.529,35,62,.565,10,23,.435,12,16,.750,112,29,78,.372,26,69,.377,3,9,.333,24,34,.706,85
362,OKC,2015-02-27,112,@,POR,L 112-115,240,45,94,.479,41,80,.513,4,14,.286,18,22,.818,112,39,89,.438,29,63,.460,10,26,.385,27,31,.871,115
363,CHI,2015-02-21,112,,PHO,W 112-107,240,43,89,.483,31,65,.477,12,24,.500,14,16,.875,112,47,88,.534,37,63,.587,10,25,.400,3,8,.375,107
364,MIN,2015-02-08,112,@,DET,W 112-101,240,39,76,.513,34,64,.531,5,12,.417,29,34,.853,112,37,79,.468,27,48,.563,10,31,.323,17,22,.773,101
365,ATL,2015-01-25,112,,MIN,W 112-100,240,45,80,.563,35,52,.673,10,28,.357,12,18,.667,112,37,71,.521,31,55,.564,6,16,.375,20,25,.800,100
366,HOU,2015-01-15,112,,OKC,W 112-101,240,41,86,.477,25,50,.500,16,36,.444,14,19,.737,112,35,81,.432,24,52,.462,11,29,.379,20,28,.714,101
367,GSW,2015-01-09,112,,CLE,W 112-94,240,43,86,.500,33,56,.589,10,30,.333,16,17,.941,112,35,86,.407,28,63,.444,7,23,.304,17,23,.739,94
368,PHO,2015-01-02,112,,PHI,W 112-96,240,42,84,.500,28,52,.538,14,32,.438,14,16,.875,112,37,87,.425,30,61,.492,7,26,.269,15,25,.600,96
369,DAL,2014-12-28,112,,OKC,W 112-107,240,39,88,.443,29,57,.509,10,31,.323,24,28,.857,112,45,90,.500,40,76,.526,5,14,.357,12,21,.571,107
370,OKC,2014-12-14,112,,PHO,W 112-88,240,39,80,.488,35,62,.565,4,18,.222,30,34,.882,112,34,99,.343,27,68,.397,7,31,.226,13,18,.722,88
371,LAL,2014-12-12,112,@,SAS,W 112-110 (OT),265,44,96,.458,32,72,.444,12,24,.500,12,15,.800,112,42,90,.467,30,59,.508,12,31,.387,14,21,.667,110
372,DAL,2014-12-10,112,,NOP,W 112-107,240,44,83,.530,35,62,.565,9,21,.429,15,17,.882,112,40,88,.455,33,70,.471,7,18,.389,20,24,.833,107
373,TOR,2014-12-08,112,,DEN,W 112-107 (OT),265,41,81,.506,32,48,.667,9,33,.273,21,29,.724,112,43,104,.413,33,74,.446,10,30,.333,11,15,.733,107
374,GSW,2014-12-06,112,@,CHI,W 112-102,240,40,89,.449,28,59,.475,12,30,.400,20,25,.800,112,36,83,.434,29,62,.468,7,21,.333,23,27,.852,102
375,MIN,2014-12-05,112,,HOU,L 112-114 (OT),265,45,97,.464,42,87,.483,3,10,.300,19,27,.704,112,38,78,.487,26,46,.565,12,32,.375,26,31,.839,114
376,GSW,2014-12-04,112,,NOP,W 112-85,240,47,100,.470,37,78,.474,10,22,.455,8,17,.471,112,37,89,.416,34,74,.459,3,15,.200,8,13,.615,85
377,ATL,2014-12-03,112,@,MIA,W 112-102,240,40,74,.541,28,49,.571,12,25,.480,20,23,.870,112,36,64,.563,30,48,.625,6,16,.375,24,32,.750,102
378,NOP,2014-12-02,112,,OKC,W 112-104,240,39,88,.443,34,71,.479,5,17,.294,29,45,.644,112,37,84,.440,30,60,.500,7,24,.292,23,27,.852,104
379,LAC,2014-11-29,112,@,UTA,W 112-96,240,45,80,.563,34,52,.654,11,28,.393,11,15,.733,112,34,75,.453,27,54,.500,7,21,.333,21,33,.636,96
380,SAS,2014-11-28,112,,SAC,W 112-104,240,42,82,.512,30,58,.517,12,24,.500,16,20,.800,112,38,75,.507,32,65,.492,6,10,.600,22,26,.846,104
381,MEM,2014-11-28,112,@,POR,W 112-99,240,45,84,.536,39,71,.549,6,13,.462,16,26,.615,112,39,97,.402,31,69,.449,8,28,.286,13,18,.722,99
382,DEN,2014-11-26,112,@,PHO,L 112-120,240,39,90,.433,31,65,.477,8,25,.320,26,34,.765,112,45,88,.511,32,63,.508,13,25,.520,17,21,.810,120
383,GSW,2014-11-15,112,,CHO,W 112-87,240,45,87,.517,34,61,.557,11,26,.423,11,14,.786,112,32,84,.381,25,67,.373,7,17,.412,16,28,.571,87
384,PHO,2014-11-12,112,,BRK,W 112-104,240,39,81,.481,31,57,.544,8,24,.333,26,29,.897,112,35,74,.473,26,53,.491,9,21,.429,25,32,.781,104
385,ORL,2014-11-07,112,,MIN,W 112-103 (OT),265,46,91,.505,41,81,.506,5,10,.500,15,19,.789,112,40,93,.430,36,75,.480,4,18,.222,19,25,.760,103
386,PHO,2014-11-07,112,,SAC,L 112-114 (2OT),290,42,98,.429,32,67,.478,10,31,.323,18,25,.720,112,39,91,.429,36,75,.480,3,16,.188,33,39,.846,114
387,PHO,2014-11-04,112,@,LAL,W 112-106,240,41,91,.451,35,73,.479,6,18,.333,24,31,.774,112,35,88,.398,29,72,.403,6,16,.375,30,41,.732,106
388,GSW,2015-04-13,111,,MEM,W 111-107,240,39,74,.527,26,50,.520,13,24,.542,20,27,.741,111,41,98,.418,36,83,.434,5,15,.333,20,25,.800,107
389,SAC,2015-04-12,111,@,DEN,L 111-122,240,38,74,.514,33,56,.589,5,18,.278,30,42,.714,111,45,82,.549,36,56,.643,9,26,.346,23,30,.767,122
390,UTA,2015-04-11,111,@,POR,W 111-105,240,36,79,.456,30,62,.484,6,17,.353,33,42,.786,111,41,87,.471,35,57,.614,6,30,.200,17,22,.773,105
391,BRK,2015-04-08,111,,ATL,L 111-114,240,41,87,.471,34,61,.557,7,26,.269,22,25,.880,111,43,86,.500,32,58,.552,11,28,.393,17,25,.680,114
392,MIN,2015-04-07,111,@,SAC,L 111-116,240,45,93,.484,39,74,.527,6,19,.316,15,21,.714,111,42,80,.525,33,56,.589,9,24,.375,23,34,.676,116
393,SAC,2015-04-01,111,@,HOU,L 111-115,240,48,96,.500,41,82,.500,7,14,.500,8,16,.500,111,41,89,.461,23,49,.469,18,40,.450,15,25,.600,115
394,BRK,2015-03-31,111,,IND,W 111-106,240,40,80,.500,31,62,.500,9,18,.500,22,28,.786,111,37,82,.451,25,59,.424,12,23,.522,20,24,.833,106
395,PHI,2015-03-30,111,,LAL,L 111-113 (OT),265,39,96,.406,29,66,.439,10,30,.333,23,38,.605,111,40,82,.488,30,61,.492,10,21,.476,23,30,.767,113
396,CHI,2015-03-28,111,,NYK,W 111-80,240,43,84,.512,37,67,.552,6,17,.353,19,22,.864,111,30,79,.380,26,62,.419,4,17,.235,16,19,.842,80
397,DET,2015-03-27,111,@,ORL,W 111-97,240,42,90,.467,35,72,.486,7,18,.389,20,27,.741,111,43,82,.524,40,67,.597,3,15,.200,8,8,1.000,97
398,MIL,2015-03-26,111,,IND,W 111-107,240,39,73,.534,30,54,.556,9,19,.474,24,34,.706,111,30,71,.423,16,41,.390,14,30,.467,33,43,.767,107
399,CLE,2015-03-25,111,@,MEM,W 111-89,240,43,84,.512,29,50,.580,14,34,.412,11,13,.846,111,37,85,.435,33,68,.485,4,17,.235,11,16,.688,89
400,LAC,2015-03-25,111,@,NYK,W 111-80,240,44,78,.564,33,50,.660,11,28,.393,12,18,.667,111,29,82,.354,24,59,.407,5,23,.217,17,19,.895,80
401,IND,2015-03-21,111,,BRK,L 111-123,240,45,90,.500,37,67,.552,8,23,.348,13,18,.722,111,46,75,.613,40,63,.635,6,12,.500,25,31,.806,123
402,ORL,2015-03-20,111,,POR,W 111-104,240,43,94,.457,38,82,.463,5,12,.417,20,24,.833,111,38,80,.475,31,56,.554,7,24,.292,21,24,.875,104
403,NOP,2015-03-15,111,,DEN,L 111-118 (2OT),290,46,99,.465,40,77,.519,6,22,.273,13,21,.619,111,46,104,.442,36,73,.493,10,31,.323,16,20,.800,118
404,NOP,2015-03-10,111,@,BRK,W 111-91,240,45,87,.517,33,66,.500,12,21,.571,9,11,.818,111,35,84,.417,29,68,.426,6,16,.375,15,23,.652,91
405,DEN,2015-03-06,111,@,SAS,L 111-120,240,45,86,.523,39,69,.565,6,17,.353,15,23,.652,111,43,79,.544,34,55,.618,9,24,.375,25,33,.758,120
406,POR,2015-02-25,111,,SAS,W 111-95,240,43,85,.506,30,59,.508,13,26,.500,12,15,.800,111,37,85,.435,29,64,.453,8,21,.381,13,14,.929,95
407,BOS,2015-02-22,111,@,LAL,L 111-118 (OT),265,42,98,.429,34,65,.523,8,33,.242,19,27,.704,111,43,84,.512,36,66,.545,7,18,.389,25,38,.658,118
408,MIN,2015-02-20,111,,PHO,W 111-109,240,40,86,.465,36,71,.507,4,15,.267,27,38,.711,111,40,89,.449,33,72,.458,7,17,.412,22,31,.710,109
409,DAL,2015-02-20,111,,HOU,W 111-100,240,44,93,.473,35,69,.507,9,24,.375,14,18,.778,111,36,87,.414,24,50,.480,12,37,.324,16,26,.615,100
410,MIA,2015-02-20,111,@,NYK,W 111-87,240,38,79,.481,29,59,.492,9,20,.450,26,35,.743,111,35,82,.427,29,64,.453,6,18,.333,11,16,.688,87
411,MIL,2015-02-11,111,,SAC,W 111-103,240,39,80,.488,32,65,.492,7,15,.467,26,32,.813,111,36,84,.429,28,62,.452,8,22,.364,23,30,.767,103
412,DAL,2015-02-07,111,,POR,W 111-101 (OT),265,43,105,.410,29,69,.420,14,36,.389,11,16,.688,111,37,89,.416,27,57,.474,10,32,.313,17,24,.708,101
413,MIL,2015-02-06,111,@,HOU,L 111-117,240,48,95,.505,44,78,.564,4,17,.235,11,15,.733,111,41,81,.506,26,49,.531,15,32,.469,20,29,.690,117
414,GSW,2015-01-27,111,,CHI,L 111-113 (OT),265,48,113,.425,39,80,.488,9,33,.273,6,12,.500,111,42,98,.429,34,69,.493,8,29,.276,21,23,.913,113
415,BOS,2015-01-25,111,@,GSW,L 111-114,240,41,95,.432,31,67,.463,10,28,.357,19,27,.704,111,42,89,.472,34,66,.515,8,23,.348,22,25,.880,114
416,PHO,2015-01-23,111,,HOU,L 111-113,240,42,91,.462,32,61,.525,10,30,.333,17,24,.708,111,44,84,.524,34,57,.596,10,27,.370,15,20,.750,113
417,WAS,2015-01-19,111,,PHI,W 111-76,240,45,81,.556,38,68,.559,7,13,.538,14,18,.778,111,28,85,.329,22,61,.361,6,24,.250,14,23,.609,76
418,TOR,2015-01-12,111,,DET,L 111-114,240,47,87,.540,40,60,.667,7,27,.259,10,14,.714,111,41,96,.427,34,75,.453,7,21,.333,25,31,.806,114
419,MIN,2015-01-07,111,,PHO,L 111-113,240,44,92,.478,37,75,.493,7,17,.412,16,19,.842,111,46,96,.479,41,70,.586,5,26,.192,16,19,.842,113
420,NOP,2015-01-02,111,,HOU,W 111-83,240,44,83,.530,37,68,.544,7,15,.467,16,20,.800,111,35,88,.398,29,59,.492,6,29,.207,7,11,.636,83
421,LAL,2014-12-30,111,@,DEN,W 111-103,240,40,76,.526,26,51,.510,14,25,.560,17,26,.654,111,39,87,.448,31,61,.508,8,26,.308,17,27,.630,103
422,MEM,2014-12-26,111,,HOU,L 111-117 (OT),265,43,104,.413,36,80,.450,7,24,.292,18,23,.783,111,41,91,.451,27,57,.474,14,34,.412,21,28,.750,117
423,OKC,2014-12-23,111,,POR,L 111-115 (OT),265,46,101,.455,40,82,.488,6,19,.316,13,15,.867,111,38,91,.418,21,60,.350,17,31,.548,22,24,.917,115
424,PHO,2014-12-17,111,@,CHO,W 111-106,240,43,82,.524,34,57,.596,9,25,.360,16,21,.762,111,40,86,.465,30,62,.484,10,24,.417,16,22,.727,106
425,DEN,2014-12-17,111,,HOU,L 111-115 (OT),265,40,99,.404,27,69,.391,13,30,.433,18,23,.783,111,35,85,.412,27,57,.474,8,28,.286,37,48,.771,115
426,UTA,2014-12-16,111,@,NOP,L 111-119,240,45,90,.500,40,75,.533,5,15,.333,16,19,.842,111,47,79,.595,39,63,.619,8,16,.500,17,18,.944,119
427,MIL,2014-12-13,111,,LAC,W 111-106,240,43,76,.566,36,65,.554,7,11,.636,18,24,.750,111,39,91,.429,25,62,.403,14,29,.483,14,19,.737,106
428,OKC,2014-12-12,111,@,MIN,W 111-92,240,45,88,.511,39,64,.609,6,24,.250,15,20,.750,111,36,78,.462,35,71,.493,1,7,.143,19,29,.655,92
429,WAS,2014-12-03,111,,LAL,W 111-95,240,45,93,.484,39,74,.527,6,19,.316,15,19,.789,111,33,85,.388,21,56,.375,12,29,.414,17,21,.810,95
430,CLE,2014-12-02,111,,MIL,W 111-108,240,39,73,.534,33,52,.635,6,21,.286,27,38,.711,111,45,92,.489,38,72,.528,7,20,.350,11,13,.846,108
431,SAS,2014-11-30,111,@,BOS,W 111-89,240,41,85,.482,30,59,.508,11,26,.423,18,20,.900,111,36,87,.414,30,69,.435,6,18,.333,11,15,.733,89
432,GSW,2014-11-26,111,@,ORL,W 111-96,240,44,85,.518,32,59,.542,12,26,.462,11,19,.579,111,36,87,.414,30,67,.448,6,20,.300,18,24,.750,96
433,IND,2014-11-24,111,@,DAL,W 111-100,240,37,77,.481,24,51,.471,13,26,.500,24,36,.667,111,40,80,.500,32,56,.571,8,24,.333,12,21,.571,100
434,WAS,2014-11-22,111,@,MIL,W 111-100,240,43,93,.462,35,75,.467,8,18,.444,17,22,.773,111,36,84,.429,31,69,.449,5,15,.333,23,26,.885,100
435,TOR,2014-11-15,111,,UTA,W 111-93,240,43,84,.512,35,63,.556,8,21,.381,17,23,.739,111,33,75,.440,28,59,.475,5,16,.313,22,30,.733,93
436,MEM,2014-11-13,111,,SAC,W 111-110,240,39,77,.506,33,68,.485,6,9,.667,27,34,.794,111,37,77,.481,30,64,.469,7,13,.538,29,34,.853,110
437,NOP,2014-11-10,111,@,CLE,L 111-118,240,41,93,.441,29,66,.439,12,27,.444,17,20,.850,111,40,81,.494,27,54,.500,13,27,.481,25,30,.833,118
438,LAL,2014-10-31,111,,LAC,L 111-118,240,42,82,.512,35,62,.565,7,20,.350,20,28,.714,111,34,71,.479,22,38,.579,12,33,.364,38,44,.864,118
439,LAC,2015-04-13,110,,DEN,W 110-103,240,37,82,.451,30,61,.492,7,21,.333,29,37,.784,110,38,101,.376,26,68,.382,12,33,.364,15,22,.682,103
440,GSW,2015-04-11,110,,MIN,W 110-101,240,42,93,.452,31,62,.500,11,31,.355,15,21,.714,110,35,79,.443,24,55,.436,11,24,.458,20,26,.769,101
441,SAS,2015-04-08,110,,HOU,W 110-98,240,48,95,.505,41,74,.554,7,21,.333,7,9,.778,110,39,84,.464,29,59,.492,10,25,.400,10,16,.625,98
442,MEM,2015-04-08,110,,NOP,W 110-74,240,45,88,.511,37,71,.521,8,17,.471,12,14,.857,110,28,80,.350,22,59,.373,6,21,.286,12,18,.667,74
443,DAL,2015-04-04,110,,GSW,L 110-123,240,34,80,.425,31,64,.484,3,16,.188,39,54,.722,110,43,95,.453,29,59,.492,14,36,.389,23,32,.719,123
444,MIL,2015-04-03,110,@,BOS,W 110-101,240,45,85,.529,36,61,.590,9,24,.375,11,18,.611,110,39,88,.443,31,64,.484,8,24,.333,15,16,.938,101
445,GSW,2015-03-31,110,@,LAC,W 110-106,240,38,85,.447,30,64,.469,8,21,.381,26,34,.765,110,36,82,.439,30,60,.500,6,22,.273,28,33,.848,106
446,NOP,2015-03-29,110,,MIN,W 110-88,240,43,75,.573,37,62,.597,6,13,.462,18,24,.750,110,32,75,.427,30,63,.476,2,12,.167,22,24,.917,88
447,MIN,2015-03-27,110,@,HOU,L 110-120,240,37,76,.487,31,62,.500,6,14,.429,30,34,.882,110,44,83,.530,24,39,.615,20,44,.455,12,17,.706,120
448,WAS,2015-03-27,110,,CHO,W 110-107 (2OT),290,44,113,.389,35,88,.398,9,25,.360,13,22,.591,110,36,104,.346,28,79,.354,8,25,.320,27,35,.771,107
449,BOS,2015-03-23,110,@,BRK,W 110-91,240,47,92,.511,41,70,.586,6,22,.273,10,14,.714,110,32,89,.360,31,72,.431,1,17,.059,26,30,.867,91
450,HOU,2015-03-23,110,@,IND,W 110-100,240,31,65,.477,18,41,.439,13,24,.542,35,37,.946,110,40,90,.444,32,66,.485,8,24,.333,12,19,.632,100
451,ATL,2015-03-16,110,@,SAC,W 110-103,240,38,84,.452,26,53,.491,12,31,.387,22,30,.733,110,38,81,.469,31,61,.508,7,20,.350,20,25,.800,103
452,CLE,2015-03-03,110,,BOS,W 110-79,240,43,89,.483,33,61,.541,10,28,.357,14,14,1.000,110,31,88,.352,24,60,.400,7,28,.250,10,13,.769,79
453,LAC,2015-03-02,110,@,MIN,W 110-105,240,44,92,.478,32,59,.542,12,33,.364,10,19,.526,110,36,82,.439,32,67,.478,4,15,.267,29,35,.829,105
454,BRK,2015-03-02,110,,GSW,W 110-108,240,44,89,.494,34,68,.500,10,21,.476,12,16,.750,110,42,90,.467,31,60,.517,11,30,.367,13,18,.722,108
455,POR,2015-03-01,110,@,SAC,W 110-99,240,41,83,.494,31,59,.525,10,24,.417,18,20,.900,110,39,86,.453,36,74,.486,3,12,.250,18,23,.783,99
456,CLE,2015-02-26,110,,GSW,W 110-99,240,36,77,.468,27,49,.551,9,28,.321,29,35,.829,110,39,92,.424,28,63,.444,11,29,.379,10,19,.526,99
457,PHO,2015-02-25,110,@,DEN,W 110-96,240,39,91,.429,31,67,.463,8,24,.333,24,32,.750,110,31,81,.383,19,47,.404,12,34,.353,22,33,.667,96
458,HOU,2015-02-25,110,,LAC,W 110-105,240,36,88,.409,19,44,.432,17,44,.386,21,30,.700,110,40,91,.440,29,59,.492,11,32,.344,14,19,.737,105
459,PHO,2015-02-23,110,,BOS,L 110-115,240,44,97,.454,35,65,.538,9,32,.281,13,16,.813,110,39,89,.438,25,60,.417,14,29,.483,23,30,.767,115
460,BRK,2015-02-23,110,@,DEN,W 110-82,240,43,92,.467,39,71,.549,4,21,.190,20,23,.870,110,31,94,.330,24,67,.358,7,27,.259,13,22,.591,82
461,OKC,2015-02-21,110,@,CHO,W 110-103,240,42,95,.442,37,77,.481,5,18,.278,21,26,.808,110,40,93,.430,33,69,.478,7,24,.292,16,20,.800,103
462,GSW,2015-02-20,110,,SAS,W 110-99,240,41,84,.488,24,51,.471,17,33,.515,11,18,.611,110,39,81,.481,33,62,.532,6,19,.316,15,20,.750,99
463,LAC,2015-02-11,110,,HOU,W 110-95,240,39,81,.481,35,59,.593,4,22,.182,28,45,.622,110,34,87,.391,25,42,.595,9,45,.200,18,22,.818,95
464,SAS,2015-02-04,110,,ORL,W 110-103,240,44,84,.524,30,52,.577,14,32,.438,8,14,.571,110,42,84,.500,32,63,.508,10,21,.476,9,14,.643,103
465,UTA,2015-01-30,110,,GSW,W 110-100,240,42,94,.447,33,69,.478,9,25,.360,17,28,.607,110,37,86,.430,29,59,.492,8,27,.296,18,25,.720,100
466,MIN,2015-01-28,110,,BOS,W 110-98,240,38,77,.494,32,61,.525,6,16,.375,28,32,.875,110,42,91,.462,35,68,.515,7,23,.304,7,9,.778,98
467,DET,2015-01-25,110,@,TOR,L 110-114,240,41,90,.456,29,56,.518,12,34,.353,16,23,.696,110,43,81,.531,38,66,.576,5,15,.333,23,29,.793,114
468,ATL,2015-01-21,110,,IND,W 110-91,240,39,78,.500,26,49,.531,13,29,.448,19,26,.731,110,31,78,.397,26,53,.491,5,25,.200,24,26,.923,91
469,HOU,2015-01-19,110,,IND,W 110-98,240,37,72,.514,25,41,.610,12,31,.387,24,33,.727,110,39,85,.459,33,58,.569,6,27,.222,14,18,.778,98
470,SAS,2015-01-16,110,,POR,W 110-96,240,42,94,.447,31,65,.477,11,29,.379,15,17,.882,110,37,74,.500,31,55,.564,6,19,.316,16,20,.800,96
471,PHO,2015-01-16,110,,MIN,W 110-99,240,48,87,.552,43,72,.597,5,15,.333,9,11,.818,110,42,91,.462,34,69,.493,8,22,.364,7,12,.583,99
472,ATL,2015-01-16,110,@,TOR,W 110-89,240,42,69,.609,30,46,.652,12,23,.522,14,16,.875,110,35,82,.427,29,57,.509,6,25,.240,13,17,.765,89
473,MIN,2015-01-13,110,@,IND,W 110-101,240,41,87,.471,31,67,.463,10,20,.500,18,19,.947,110,39,80,.488,34,62,.548,5,18,.278,18,30,.600,101
474,PHO,2015-01-11,110,@,MEM,L 110-122 (2OT),290,42,100,.420,34,65,.523,8,35,.229,18,23,.783,110,48,100,.480,39,79,.494,9,21,.429,17,24,.708,122
475,CHO,2015-01-10,110,@,NYK,W 110-82,240,39,78,.500,32,62,.516,7,16,.438,25,33,.758,110,33,85,.388,25,56,.446,8,29,.276,8,9,.889,82
476,DEN,2015-01-05,110,@,MIN,W 110-101,240,46,84,.548,39,65,.600,7,19,.368,11,16,.688,110,38,89,.427,28,65,.431,10,24,.417,15,18,.833,101
477,SAC,2015-01-01,110,@,MIN,W 110-107,240,40,74,.541,35,62,.565,5,12,.417,25,29,.862,110,42,91,.462,35,67,.522,7,24,.292,16,22,.727,107
478,NOP,2014-12-30,110,,PHO,W 110-106,240,42,81,.519,34,63,.540,8,18,.444,18,29,.621,110,41,86,.477,32,65,.492,9,21,.429,15,19,.789,106
479,SAS,2014-12-28,110,,HOU,W 110-106,240,39,83,.470,28,53,.528,11,30,.367,21,24,.875,110,38,77,.494,26,44,.591,12,33,.364,18,31,.581,106
480,GSW,2014-12-27,110,,MIN,W 110-97,240,41,88,.466,30,60,.500,11,28,.393,17,21,.810,110,34,77,.442,26,58,.448,8,19,.421,21,36,.583,97
481,TOR,2014-12-27,110,@,LAC,W 110-98,240,41,86,.477,28,52,.538,13,34,.382,15,19,.789,110,37,81,.457,25,56,.446,12,25,.480,12,15,.800,98
482,IND,2014-12-27,110,@,BRK,W 110-85,240,44,86,.512,35,68,.515,9,18,.500,13,18,.722,110,28,77,.364,21,52,.404,7,25,.280,22,27,.815,85
483,HOU,2014-12-22,110,,POR,W 110-95,240,41,87,.471,28,51,.549,13,36,.361,15,20,.750,110,34,76,.447,24,49,.490,10,27,.370,17,18,.944,95
484,CHO,2014-12-22,110,,DEN,W 110-82,240,43,80,.538,35,61,.574,8,19,.421,16,24,.667,110,31,82,.378,29,64,.453,2,18,.111,18,24,.750,82
485,BRK,2014-12-21,110,,DET,W 110-105,240,40,76,.526,32,56,.571,8,20,.400,22,29,.759,110,40,91,.440,31,64,.484,9,27,.333,16,26,.615,105
486,TOR,2014-12-19,110,@,DET,W 110-100,240,42,88,.477,34,61,.557,8,27,.296,18,24,.750,110,41,94,.436,33,69,.478,8,25,.320,10,15,.667,100
487,IND,2014-12-15,110,,LAL,W 110-91,240,40,83,.482,33,66,.500,7,17,.412,23,27,.852,110,29,88,.330,19,62,.306,10,26,.385,23,29,.793,91
488,SAS,2014-12-12,110,,LAL,L 110-112 (OT),265,42,90,.467,30,59,.508,12,31,.387,14,21,.667,110,44,96,.458,32,72,.444,12,24,.500,12,15,.800,112
489,CLE,2014-12-08,110,@,BRK,W 110-88,240,43,90,.478,34,65,.523,9,25,.360,15,22,.682,110,36,81,.444,32,62,.516,4,19,.211,12,19,.632,88
490,DAL,2014-11-29,110,@,PHI,W 110-103,240,40,89,.449,32,59,.542,8,30,.267,22,30,.733,110,36,85,.424,30,64,.469,6,21,.286,25,31,.806,103
491,TOR,2014-11-22,110,@,CLE,W 110-93,240,32,80,.400,24,56,.429,8,24,.333,38,42,.905,110,35,81,.432,32,65,.492,3,16,.188,20,29,.690,93
492,LAC,2014-11-20,110,@,MIA,W 110-93,240,43,77,.558,30,46,.652,13,31,.419,11,17,.647,110,30,67,.448,24,41,.585,6,26,.231,27,31,.871,93
493,SAC,2014-11-13,110,@,MEM,L 110-111,240,37,77,.481,30,64,.469,7,13,.538,29,34,.853,110,39,77,.506,33,68,.485,6,9,.667,27,34,.794,111
