Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
558,HOU,2018-03-20,115,@,POR,1,240,38,79,0.481,19,43,0.442,19,36,0.528,20,29,0.69,115,40,81,0.494,29,53,0.547,11,28,0.393,20,27,0.741,111
559,DET,2018-03-20,115,@,PHO,1,240,43,97,0.443,28,61,0.459,15,36,0.417,14,16,0.875,115,34,90,0.378,27,56,0.482,7,34,0.206,13,20,0.65,88
560,MEM,2018-03-19,115,@,BRK,0,240,46,88,0.523,36,65,0.554,10,23,0.435,13,20,0.65,115,36,72,0.5,20,32,0.625,16,40,0.4,30,40,0.75,118
561,DAL,2018-03-16,115,@,TOR,0,265,48,91,0.527,42,69,0.609,6,22,0.273,13,18,0.722,115,43,91,0.473,33,61,0.541,10,30,0.333,26,31,0.839,122
562,CHO,2018-03-13,115,@,NOP,0,240,45,93,0.484,38,67,0.567,7,26,0.269,18,22,0.818,115,52,104,0.5,43,82,0.524,9,22,0.409,6,8,0.75,119
563,POR,2018-03-12,115,,MIA,1,240,38,83,0.458,24,47,0.511,14,36,0.389,25,30,0.833,115,39,91,0.429,29,60,0.483,10,31,0.323,11,16,0.688,99
564,PHO,2018-03-10,115,@,CHO,0,240,42,83,0.506,24,51,0.471,18,32,0.563,13,19,0.684,115,44,87,0.506,31,55,0.564,13,32,0.406,21,27,0.778,122
565,OKC,2018-03-08,115,,PHO,1,240,42,80,0.525,29,47,0.617,13,33,0.394,18,27,0.667,115,31,92,0.337,22,55,0.4,9,37,0.243,16,18,0.889,87
566,ORL,2018-03-02,115,,DET,1,265,44,86,0.512,31,50,0.62,13,36,0.361,14,19,0.737,115,40,92,0.435,28,63,0.444,12,29,0.414,14,24,0.583,106
567,MIA,2018-02-24,115,,MEM,1,240,41,89,0.461,29,56,0.518,12,33,0.364,21,27,0.778,115,35,80,0.438,30,69,0.435,5,11,0.455,14,17,0.824,89
568,CHI,2018-02-22,115,,PHI,0,240,44,97,0.454,26,63,0.413,18,34,0.529,9,15,0.6,115,42,82,0.512,31,53,0.585,11,29,0.379,21,35,0.6,116
569,TOR,2018-02-13,115,,MIA,1,240,42,90,0.467,29,55,0.527,13,35,0.371,18,23,0.783,115,42,86,0.488,30,57,0.526,12,29,0.414,16,19,0.842,112
570,UTA,2018-02-11,115,@,POR,1,240,41,88,0.466,28,62,0.452,13,26,0.5,20,22,0.909,115,33,81,0.407,24,56,0.429,9,25,0.36,21,25,0.84,96
571,DET,2018-02-11,115,@,ATL,0,240,38,83,0.458,25,50,0.5,13,33,0.394,26,33,0.788,115,38,78,0.487,28,49,0.571,10,29,0.345,32,37,0.865,118
572,DET,2018-02-07,115,,BRK,1,240,44,92,0.478,35,68,0.515,9,24,0.375,18,25,0.72,115,39,90,0.433,22,39,0.564,17,51,0.333,11,12,0.917,106
573,PHI,2018-02-06,115,,WAS,1,240,45,82,0.549,31,54,0.574,14,28,0.5,11,14,0.786,115,41,93,0.441,34,66,0.515,7,27,0.259,13,18,0.722,102
574,CHO,2018-02-04,115,@,PHO,1,240,40,96,0.417,30,58,0.517,10,38,0.263,25,29,0.862,115,41,77,0.532,26,48,0.542,15,29,0.517,13,13,1.0,110
575,DEN,2018-02-03,115,,GSW,1,240,39,91,0.429,27,62,0.435,12,29,0.414,25,29,0.862,115,43,86,0.5,35,55,0.636,8,31,0.258,14,23,0.609,108
576,WAS,2018-02-03,115,@,ORL,1,240,46,85,0.541,39,59,0.661,7,26,0.269,16,18,0.889,115,34,77,0.442,24,45,0.533,10,32,0.313,20,22,0.909,98
577,CLE,2018-01-26,115,,IND,1,240,46,82,0.561,33,45,0.733,13,37,0.351,10,13,0.769,115,43,91,0.473,30,60,0.5,13,31,0.419,9,11,0.818,108
578,NOP,2018-01-26,115,,HOU,1,240,44,82,0.537,33,55,0.6,11,27,0.407,16,21,0.762,115,36,78,0.462,24,42,0.571,12,36,0.333,29,35,0.829,113
579,PHI,2018-01-24,115,,CHI,1,240,42,81,0.519,26,49,0.531,16,32,0.5,15,20,0.75,115,36,94,0.383,25,57,0.439,11,37,0.297,18,22,0.818,101
580,MIN,2018-01-20,115,,TOR,1,240,38,81,0.469,31,65,0.477,7,16,0.438,32,42,0.762,115,39,83,0.47,27,50,0.54,12,33,0.364,19,21,0.905,109
581,UTA,2018-01-19,115,,NYK,0,240,42,91,0.462,31,60,0.517,11,31,0.355,20,30,0.667,115,44,89,0.494,33,69,0.478,11,20,0.55,18,23,0.783,117
582,SAC,2018-01-11,115,,LAC,0,240,42,85,0.494,34,59,0.576,8,26,0.308,23,28,0.821,115,43,84,0.512,30,53,0.566,13,31,0.419,22,30,0.733,121
583,DAL,2018-01-10,115,@,CHO,1,240,39,83,0.47,24,47,0.511,15,36,0.417,22,28,0.786,115,43,84,0.512,33,58,0.569,10,26,0.385,15,30,0.5,111
584,CHI,2018-01-03,115,,TOR,0,240,43,93,0.462,30,60,0.5,13,33,0.394,16,19,0.842,115,45,92,0.489,30,54,0.556,15,38,0.395,19,19,1.0,124
585,CHI,2017-12-26,115,@,MIL,1,240,45,103,0.437,35,75,0.467,10,28,0.357,15,25,0.6,115,39,83,0.47,29,52,0.558,10,31,0.323,18,24,0.75,106
586,MEM,2017-12-23,115,,LAC,1,240,40,90,0.444,27,59,0.458,13,31,0.419,22,25,0.88,115,39,79,0.494,26,45,0.578,13,34,0.382,21,28,0.75,112
587,MIN,2017-12-23,115,@,PHO,1,240,42,84,0.5,36,68,0.529,6,16,0.375,25,29,0.862,115,40,86,0.465,29,54,0.537,11,32,0.344,15,24,0.625,106
588,CLE,2017-12-21,115,,CHI,1,240,42,82,0.512,30,53,0.566,12,29,0.414,19,22,0.864,115,47,85,0.553,35,54,0.648,12,31,0.387,6,8,0.75,112
589,PHI,2017-12-18,115,@,CHI,0,240,44,91,0.484,30,58,0.517,14,33,0.424,13,18,0.722,115,44,92,0.478,31,64,0.484,13,28,0.464,16,19,0.842,117
590,HOU,2017-12-16,115,,MIL,1,240,35,76,0.461,24,41,0.585,11,35,0.314,34,42,0.81,115,38,82,0.463,30,55,0.545,8,27,0.296,27,33,0.818,111
591,CHI,2017-12-15,115,@,MIL,1,240,42,86,0.488,34,64,0.531,8,22,0.364,23,35,0.657,115,40,83,0.482,31,50,0.62,9,33,0.273,20,29,0.69,109
592,NOP,2017-12-13,115,,MIL,1,240,45,80,0.563,32,55,0.582,13,25,0.52,12,15,0.8,115,44,95,0.463,36,68,0.529,8,27,0.296,12,19,0.632,108
593,TOR,2017-12-13,115,@,PHO,1,240,40,92,0.435,31,66,0.47,9,26,0.346,26,31,0.839,115,37,83,0.446,29,59,0.492,8,24,0.333,27,34,0.794,109
594,NOP,2017-12-04,115,,GSW,0,240,45,91,0.495,29,52,0.558,16,39,0.41,9,15,0.6,115,45,87,0.517,29,54,0.537,16,33,0.485,19,27,0.704,125
595,PHO,2017-12-04,115,@,PHI,1,240,44,91,0.484,34,69,0.493,10,22,0.455,17,22,0.773,115,39,91,0.429,32,61,0.525,7,30,0.233,16,16,1.0,101
596,IND,2017-12-04,115,,NYK,1,240,46,86,0.535,35,60,0.583,11,26,0.423,12,15,0.8,115,40,91,0.44,34,68,0.5,6,23,0.261,11,16,0.688,97
597,DEN,2017-12-02,115,,LAL,1,240,40,87,0.46,28,56,0.5,12,31,0.387,23,28,0.821,115,38,86,0.442,29,56,0.518,9,30,0.3,15,21,0.714,100
598,IND,2017-12-01,115,@,TOR,0,240,45,102,0.441,37,76,0.487,8,26,0.308,17,22,0.773,115,48,97,0.495,38,65,0.585,10,32,0.313,14,21,0.667,120
599,NYK,2017-11-29,115,,MIA,1,240,44,73,0.603,39,60,0.65,5,13,0.385,22,26,0.846,115,32,84,0.381,22,46,0.478,10,38,0.263,12,20,0.6,86
600,SAS,2017-11-27,115,,DAL,1,240,43,82,0.524,33,58,0.569,10,24,0.417,19,21,0.905,115,41,85,0.482,27,53,0.509,14,32,0.438,12,17,0.706,108
601,LAL,2017-11-27,115,@,LAC,0,240,44,91,0.484,33,61,0.541,11,30,0.367,16,24,0.667,115,41,85,0.482,31,57,0.544,10,28,0.357,28,30,0.933,120
602,NOP,2017-11-24,115,@,PHO,1,240,45,91,0.495,36,64,0.563,9,27,0.333,16,22,0.727,115,37,94,0.394,35,74,0.473,2,20,0.1,15,18,0.833,91
603,PHI,2017-11-15,115,@,LAL,1,240,42,86,0.488,35,54,0.648,7,32,0.219,24,30,0.8,115,42,109,0.385,39,82,0.476,3,27,0.111,22,27,0.815,109
604,CLE,2017-11-15,115,@,CHO,1,240,42,95,0.442,29,57,0.509,13,38,0.342,18,20,0.9,115,41,86,0.477,35,60,0.583,6,26,0.231,19,28,0.679,107
605,PHO,2017-11-08,115,,MIA,0,240,40,88,0.455,28,59,0.475,12,29,0.414,23,30,0.767,115,43,81,0.531,31,51,0.608,12,30,0.4,28,35,0.8,126
606,CLE,2017-11-05,115,,ATL,0,240,42,96,0.438,32,60,0.533,10,36,0.278,21,23,0.913,115,41,86,0.477,30,61,0.492,11,25,0.44,24,34,0.706,117
607,ORL,2017-10-30,115,@,NOP,1,240,43,85,0.506,27,51,0.529,16,34,0.471,13,18,0.722,115,39,85,0.459,32,57,0.561,7,28,0.25,14,18,0.778,99
608,PHI,2017-10-30,115,@,HOU,1,240,44,80,0.55,34,56,0.607,10,24,0.417,17,24,0.708,115,33,83,0.398,20,36,0.556,13,47,0.277,28,38,0.737,107
609,DET,2017-10-29,115,@,GSW,1,240,43,93,0.462,31,66,0.47,12,27,0.444,17,17,1.0,115,44,77,0.571,34,50,0.68,10,27,0.37,9,12,0.75,107
610,SAC,2017-10-23,115,@,PHO,0,240,43,99,0.434,34,77,0.442,9,22,0.409,20,29,0.69,115,42,77,0.545,32,47,0.681,10,30,0.333,23,27,0.852,117
611,MIN,2017-10-22,115,@,OKC,1,240,43,86,0.5,33,61,0.541,10,25,0.4,19,23,0.826,115,46,96,0.479,35,65,0.538,11,31,0.355,10,16,0.625,113
612,WAS,2017-10-20,115,,DET,1,240,40,75,0.533,34,58,0.586,6,17,0.353,29,35,0.829,115,43,87,0.494,33,64,0.516,10,23,0.435,15,20,0.75,111
613,PHI,2017-10-18,115,@,WAS,0,240,43,93,0.462,28,58,0.483,15,35,0.429,14,19,0.737,115,42,97,0.433,36,75,0.48,6,22,0.273,30,38,0.789,120
614,BRK,2018-04-09,114,,CHI,1,240,41,82,0.5,23,40,0.575,18,42,0.429,14,15,0.933,114,43,89,0.483,31,61,0.508,12,28,0.429,7,12,0.583,105
615,CHO,2018-04-03,114,@,CHI,0,240,40,81,0.494,27,47,0.574,13,34,0.382,21,28,0.75,114,46,99,0.465,31,65,0.477,15,34,0.441,13,18,0.722,120
616,ATL,2018-03-28,114,@,MIN,0,240,41,77,0.532,28,50,0.56,13,27,0.481,19,23,0.826,114,48,90,0.533,35,60,0.583,13,30,0.433,17,21,0.81,126
617,TOR,2018-03-27,114,,DEN,1,240,47,92,0.511,34,58,0.586,13,34,0.382,7,9,0.778,114,42,89,0.472,29,59,0.492,13,30,0.433,13,14,0.929,110
618,BRK,2018-03-25,114,,CLE,0,240,38,83,0.458,21,46,0.457,17,37,0.459,21,26,0.808,114,44,87,0.506,32,59,0.542,12,28,0.429,21,26,0.808,121
619,HOU,2018-03-24,114,,NOP,1,240,45,93,0.484,27,46,0.587,18,47,0.383,6,8,0.75,114,38,96,0.396,32,75,0.427,6,21,0.286,9,12,0.75,91
620,CLE,2018-03-17,114,@,CHI,1,240,44,87,0.506,31,50,0.62,13,37,0.351,13,20,0.65,114,41,91,0.451,25,57,0.439,16,34,0.471,11,15,0.733,109
621,BRK,2018-03-17,114,,DAL,1,240,43,84,0.512,29,48,0.604,14,36,0.389,14,19,0.737,114,41,92,0.446,29,70,0.414,12,22,0.545,12,14,0.857,106
622,DAL,2018-03-10,114,,MEM,1,240,37,77,0.481,27,48,0.563,10,29,0.345,30,35,0.857,114,30,84,0.357,23,66,0.348,7,18,0.389,13,17,0.765,80
623,NOP,2018-03-07,114,@,SAC,1,240,47,83,0.566,36,57,0.632,11,26,0.423,9,9,1.0,114,39,93,0.419,30,65,0.462,9,28,0.321,14,17,0.824,101
624,CHO,2018-03-06,114,,PHI,0,240,40,80,0.5,29,51,0.569,11,29,0.379,23,31,0.742,114,50,87,0.575,34,54,0.63,16,33,0.485,12,15,0.8,128
625,GSW,2018-03-06,114,,BRK,1,240,47,83,0.566,36,60,0.6,11,23,0.478,9,11,0.818,114,36,85,0.424,27,51,0.529,9,34,0.265,20,25,0.8,101
626,GSW,2018-03-02,114,@,ATL,1,240,42,79,0.532,31,48,0.646,11,31,0.355,19,22,0.864,114,38,86,0.442,23,51,0.451,15,35,0.429,18,20,0.9,109
627,CHO,2018-02-25,114,,DET,1,240,42,88,0.477,26,53,0.491,16,35,0.457,14,23,0.609,114,42,85,0.494,38,67,0.567,4,18,0.222,10,14,0.714,98
628,DEN,2018-02-25,114,,HOU,0,240,44,91,0.484,34,62,0.548,10,29,0.345,16,24,0.667,114,39,77,0.506,24,42,0.571,15,35,0.429,26,32,0.813,119
629,MEM,2018-02-14,114,,OKC,0,240,44,86,0.512,30,59,0.508,14,27,0.519,12,15,0.8,114,40,81,0.494,23,44,0.523,17,37,0.459,24,35,0.686,121
630,SAC,2018-02-13,114,@,DAL,1,240,47,87,0.54,35,58,0.603,12,29,0.414,8,12,0.667,114,38,83,0.458,23,43,0.535,15,40,0.375,18,23,0.783,109
631,LAC,2018-02-12,114,@,BRK,1,240,48,85,0.565,42,69,0.609,6,16,0.375,12,14,0.857,114,41,89,0.461,29,49,0.592,12,40,0.3,7,10,0.7,101
632,CHI,2018-02-09,114,,MIN,1,240,41,83,0.494,32,57,0.561,9,26,0.346,23,30,0.767,114,41,87,0.471,33,65,0.508,8,22,0.364,23,28,0.821,113
633,NOP,2018-02-02,114,@,OKC,1,240,46,90,0.511,33,66,0.5,13,24,0.542,9,13,0.692,114,37,97,0.381,28,61,0.459,9,36,0.25,17,20,0.85,100
634,SAC,2018-01-30,114,@,NOP,1,240,46,97,0.474,36,71,0.507,10,26,0.385,12,14,0.857,114,39,77,0.506,30,52,0.577,9,25,0.36,16,22,0.727,103
635,HOU,2018-01-30,114,,ORL,1,240,39,77,0.506,26,42,0.619,13,35,0.371,23,28,0.821,114,42,83,0.506,27,52,0.519,15,31,0.484,8,10,0.8,107
636,CLE,2018-01-30,114,@,DET,0,240,38,84,0.452,25,49,0.51,13,35,0.371,25,32,0.781,114,49,93,0.527,40,70,0.571,9,23,0.391,18,28,0.643,125
637,IND,2018-01-27,114,,ORL,1,240,47,87,0.54,42,69,0.609,5,18,0.278,15,19,0.789,114,42,77,0.545,34,52,0.654,8,25,0.32,20,32,0.625,112
638,MIN,2018-01-24,114,@,POR,0,240,45,84,0.536,39,68,0.574,6,16,0.375,18,22,0.818,114,45,82,0.549,28,51,0.549,17,31,0.548,16,21,0.762,123
639,SAS,2018-01-23,114,,CLE,1,240,47,94,0.5,39,66,0.591,8,28,0.286,12,16,0.75,114,35,72,0.486,29,51,0.569,6,21,0.286,26,31,0.839,102
640,OKC,2018-01-17,114,,LAL,1,240,46,95,0.484,34,60,0.567,12,35,0.343,10,12,0.833,114,38,81,0.469,28,55,0.509,10,26,0.385,4,4,1.0,90
641,LAL,2018-01-15,114,@,MEM,0,240,38,96,0.396,26,61,0.426,12,35,0.343,26,31,0.839,114,42,82,0.512,32,60,0.533,10,22,0.455,29,34,0.853,123
642,BOS,2018-01-11,114,@,PHI,1,240,43,89,0.483,30,54,0.556,13,35,0.371,15,19,0.789,114,38,82,0.463,27,54,0.5,11,28,0.393,16,18,0.889,103
643,DET,2018-01-10,114,@,BRK,1,240,48,93,0.516,38,72,0.528,10,21,0.476,8,12,0.667,114,27,74,0.365,15,37,0.405,12,37,0.324,14,15,0.933,80
644,MIA,2018-01-10,114,@,IND,1,240,43,81,0.531,30,51,0.588,13,30,0.433,15,21,0.714,114,43,87,0.494,42,69,0.609,1,18,0.056,19,29,0.655,106
645,DAL,2018-01-09,114,,ORL,1,240,43,83,0.518,34,57,0.596,9,26,0.346,19,22,0.864,114,36,79,0.456,25,50,0.5,11,29,0.379,16,22,0.727,99
646,DEN,2018-01-08,114,@,GSW,0,240,47,95,0.495,39,76,0.513,8,19,0.421,12,16,0.75,114,48,85,0.565,35,55,0.636,13,30,0.433,15,21,0.714,124
647,TOR,2018-01-08,114,@,BRK,1,265,43,101,0.426,33,67,0.493,10,34,0.294,18,23,0.783,114,39,100,0.39,27,67,0.403,12,33,0.364,23,28,0.821,113
648,PHO,2018-01-07,114,,OKC,1,240,39,88,0.443,22,49,0.449,17,39,0.436,19,23,0.826,114,40,86,0.465,32,59,0.542,8,27,0.296,12,21,0.571,100
649,PHI,2018-01-05,114,,DET,1,240,44,90,0.489,30,60,0.5,14,30,0.467,12,13,0.923,114,30,78,0.385,23,56,0.411,7,22,0.318,11,19,0.579,78
650,HOU,2018-01-04,114,,GSW,0,240,42,89,0.472,25,39,0.641,17,50,0.34,13,22,0.591,114,48,87,0.552,35,57,0.614,13,30,0.433,15,20,0.75,124
651,MIN,2018-01-01,114,,LAL,1,240,40,81,0.494,33,61,0.541,7,20,0.35,27,30,0.9,114,34,76,0.447,26,50,0.52,8,26,0.308,20,29,0.69,96
652,WAS,2017-12-31,114,,CHI,1,240,43,93,0.462,27,57,0.474,16,36,0.444,12,17,0.706,114,42,92,0.457,34,57,0.596,8,35,0.229,18,22,0.818,110
653,MEM,2017-12-31,114,@,SAC,1,240,41,76,0.539,27,46,0.587,14,30,0.467,18,24,0.75,114,37,86,0.43,28,62,0.452,9,24,0.375,13,25,0.52,96
654,POR,2017-12-28,114,,PHI,1,240,35,75,0.467,27,51,0.529,8,24,0.333,36,47,0.766,114,42,87,0.483,26,55,0.473,16,32,0.5,10,14,0.714,110
655,TOR,2017-12-21,114,@,PHI,1,240,35,85,0.412,23,50,0.46,12,35,0.343,32,35,0.914,114,45,86,0.523,36,57,0.632,9,29,0.31,10,14,0.714,109
656,LAL,2017-12-18,114,,GSW,0,265,41,92,0.446,31,67,0.463,10,25,0.4,22,35,0.629,114,43,107,0.402,32,73,0.438,11,34,0.324,19,21,0.905,116
657,DET,2017-12-17,114,,ORL,1,240,42,89,0.472,25,55,0.455,17,34,0.5,13,16,0.813,114,41,85,0.482,24,52,0.462,17,33,0.515,11,17,0.647,110
658,ATL,2017-12-12,114,@,CLE,0,240,43,92,0.467,27,56,0.482,16,36,0.444,12,13,0.923,114,48,86,0.558,28,48,0.583,20,38,0.526,7,10,0.7,123
659,DEN,2017-12-06,114,@,NOP,0,240,41,94,0.436,25,59,0.424,16,35,0.457,16,22,0.727,114,46,86,0.535,34,55,0.618,12,31,0.387,19,29,0.655,123
660,ATL,2017-12-02,114,@,BRK,1,240,47,99,0.475,37,72,0.514,10,27,0.37,10,14,0.714,114,34,82,0.415,17,40,0.425,17,42,0.405,17,21,0.81,102
661,UTA,2017-12-01,114,,NOP,1,240,42,85,0.494,30,55,0.545,12,30,0.4,18,25,0.72,114,42,87,0.483,27,57,0.474,15,30,0.5,9,15,0.6,108
662,ATL,2017-11-30,114,,CLE,0,240,41,79,0.519,29,48,0.604,12,31,0.387,20,24,0.833,114,41,79,0.519,23,40,0.575,18,39,0.462,21,27,0.778,121
663,NOP,2017-11-20,114,,OKC,1,240,41,80,0.513,34,55,0.618,7,25,0.28,25,32,0.781,114,38,89,0.427,27,54,0.5,11,35,0.314,20,26,0.769,107
664,DEN,2017-11-20,114,@,SAC,1,240,42,86,0.488,27,54,0.5,15,32,0.469,15,20,0.75,114,41,86,0.477,33,66,0.5,8,20,0.4,8,9,0.889,98
665,NOP,2017-11-17,114,@,DEN,0,240,48,91,0.527,36,58,0.621,12,33,0.364,6,10,0.6,114,56,89,0.629,38,54,0.704,18,35,0.514,16,21,0.762,146
666,PHI,2017-11-11,114,@,GSW,0,240,44,94,0.468,32,66,0.485,12,28,0.429,14,20,0.7,114,48,82,0.585,34,55,0.618,14,27,0.519,25,26,0.962,135
667,UTA,2017-11-11,114,,BRK,1,240,41,85,0.482,30,56,0.536,11,29,0.379,21,25,0.84,114,35,76,0.461,28,53,0.528,7,23,0.304,29,39,0.744,106
668,DET,2017-11-08,114,,IND,1,240,43,83,0.518,31,56,0.554,12,27,0.444,16,25,0.64,114,38,88,0.432,31,64,0.484,7,24,0.292,14,18,0.778,97
669,CHI,2017-11-07,114,@,TOR,0,240,40,80,0.5,29,51,0.569,11,29,0.379,23,28,0.821,114,44,81,0.543,31,56,0.554,13,25,0.52,18,24,0.75,119
670,BRK,2017-10-31,114,,PHO,0,240,42,102,0.412,33,71,0.465,9,31,0.29,21,30,0.7,114,45,96,0.469,35,74,0.473,10,22,0.455,22,24,0.917,122
671,NYK,2017-10-29,114,@,CLE,1,240,42,89,0.472,29,61,0.475,13,28,0.464,17,21,0.81,114,31,81,0.383,21,48,0.438,10,33,0.303,23,27,0.852,95
672,POR,2017-10-28,114,,PHO,1,240,40,91,0.44,29,65,0.446,11,26,0.423,23,28,0.821,114,37,87,0.425,28,61,0.459,9,26,0.346,24,30,0.8,107
673,ORL,2017-10-27,114,,SAS,1,240,48,84,0.571,37,61,0.607,11,23,0.478,7,14,0.5,114,30,89,0.337,26,65,0.4,4,24,0.167,23,27,0.852,87
674,NOP,2017-10-26,114,@,SAC,1,240,42,86,0.488,29,54,0.537,13,32,0.406,17,23,0.739,114,38,81,0.469,31,61,0.508,7,20,0.35,23,25,0.92,106
675,OKC,2017-10-25,114,,IND,1,240,43,89,0.483,33,62,0.532,10,27,0.37,18,26,0.692,114,28,83,0.337,18,54,0.333,10,29,0.345,30,35,0.857,96
676,ORL,2017-10-21,114,@,CLE,1,240,40,90,0.444,23,55,0.418,17,35,0.486,17,20,0.85,114,33,86,0.384,26,61,0.426,7,25,0.28,20,27,0.741,93
677,POR,2017-10-20,114,@,IND,1,240,46,95,0.484,37,76,0.487,9,19,0.474,13,17,0.765,114,35,78,0.449,31,60,0.517,4,18,0.222,22,33,0.667,96
678,WAS,2018-04-10,113,,BOS,1,240,41,83,0.494,26,53,0.491,15,30,0.5,16,20,0.8,113,33,87,0.379,20,54,0.37,13,33,0.394,22,27,0.815,101
679,ATL,2018-04-10,113,,PHI,0,240,41,98,0.418,28,61,0.459,13,37,0.351,18,26,0.692,113,43,87,0.494,26,50,0.52,17,37,0.459,18,30,0.6,121
680,MIN,2018-04-09,113,,MEM,1,240,42,87,0.483,35,65,0.538,7,22,0.318,22,26,0.846,113,35,85,0.412,30,67,0.448,5,18,0.278,19,21,0.905,94
681,NOP,2018-04-09,113,@,LAC,1,240,44,95,0.463,33,65,0.508,11,30,0.367,14,20,0.7,113,45,98,0.459,43,81,0.531,2,17,0.118,8,19,0.421,100
682,MIN,2018-04-06,113,@,LAL,1,240,43,100,0.43,35,74,0.473,8,26,0.308,19,26,0.731,113,31,79,0.392,23,55,0.418,8,24,0.333,26,32,0.813,96
683,DET,2018-04-06,113,,DAL,1,265,46,92,0.5,34,62,0.548,12,30,0.4,9,17,0.529,113,40,92,0.435,27,53,0.509,13,39,0.333,13,18,0.722,106
684,LAC,2018-04-03,113,,SAS,1,240,37,82,0.451,32,66,0.485,5,16,0.313,34,43,0.791,113,39,88,0.443,31,64,0.484,8,24,0.333,24,28,0.857,110
685,CHI,2018-04-01,113,,WAS,1,240,43,82,0.524,25,48,0.521,18,34,0.529,9,13,0.692,113,37,81,0.457,29,51,0.569,8,30,0.267,12,12,1.0,94
686,POR,2018-04-01,113,,MEM,1,240,39,84,0.464,27,46,0.587,12,38,0.316,23,25,0.92,113,40,88,0.455,31,67,0.463,9,21,0.429,9,12,0.75,98
687,IND,2018-03-25,113,,MIA,1,265,44,90,0.489,36,67,0.537,8,23,0.348,17,21,0.81,113,41,86,0.477,27,51,0.529,14,35,0.4,11,14,0.786,107
688,LAC,2018-03-16,113,@,OKC,0,240,42,86,0.488,31,60,0.517,11,26,0.423,18,23,0.783,113,46,94,0.489,35,62,0.565,11,32,0.344,18,22,0.818,121
689,DET,2018-03-15,113,@,DEN,0,240,44,92,0.478,30,65,0.462,14,27,0.519,11,17,0.647,113,43,85,0.506,31,57,0.544,12,28,0.429,22,28,0.786,120
690,POR,2018-03-15,113,,CLE,1,240,43,96,0.448,31,61,0.508,12,35,0.343,15,19,0.789,113,41,80,0.513,30,47,0.638,11,33,0.333,12,21,0.571,105
691,CLE,2018-03-11,113,@,LAL,0,240,41,88,0.466,29,57,0.509,12,31,0.387,19,23,0.826,113,48,96,0.5,35,62,0.565,13,34,0.382,18,20,0.9,127
692,LAC,2018-03-10,113,,ORL,1,240,41,78,0.526,34,60,0.567,7,18,0.389,24,28,0.857,113,38,84,0.452,30,60,0.5,8,24,0.333,21,27,0.778,105
693,CLE,2018-03-07,113,@,DEN,1,240,44,87,0.506,31,58,0.534,13,29,0.448,12,18,0.667,113,42,86,0.488,32,59,0.542,10,27,0.37,14,18,0.778,108
694,MIA,2018-03-06,113,@,WAS,0,265,42,94,0.447,33,61,0.541,9,33,0.273,20,27,0.741,113,40,80,0.5,26,56,0.464,14,24,0.583,23,27,0.852,117
695,ATL,2018-03-04,113,,PHO,1,240,43,94,0.457,26,61,0.426,17,33,0.515,10,12,0.833,113,46,92,0.5,35,66,0.53,11,26,0.423,9,15,0.6,112
696,MIA,2018-03-01,113,,LAL,0,240,46,95,0.484,37,64,0.578,9,31,0.29,12,16,0.75,113,47,79,0.595,31,50,0.62,16,29,0.552,21,26,0.808,131
697,LAL,2018-02-24,113,@,SAC,1,240,41,91,0.451,24,53,0.453,17,38,0.447,14,20,0.7,113,42,94,0.447,29,69,0.42,13,25,0.52,11,17,0.647,108
698,ORL,2018-02-22,113,,NYK,0,240,43,83,0.518,32,59,0.542,11,24,0.458,16,23,0.696,113,48,99,0.485,41,74,0.554,7,25,0.28,17,21,0.81,120
699,NYK,2018-02-14,113,,WAS,0,240,45,97,0.464,36,78,0.462,9,19,0.474,14,18,0.778,113,48,88,0.545,41,66,0.621,7,22,0.318,15,19,0.789,118
700,NYK,2018-02-11,113,@,IND,0,240,41,93,0.441,32,58,0.552,9,35,0.257,22,25,0.88,113,47,94,0.5,35,66,0.53,12,28,0.429,15,22,0.682,121
701,PHO,2018-02-10,113,,DEN,0,240,46,84,0.548,39,65,0.6,7,19,0.368,14,25,0.56,113,45,88,0.511,32,59,0.542,13,29,0.448,20,22,0.909,123
702,MIN,2018-02-09,113,@,CHI,0,240,41,87,0.471,33,65,0.508,8,22,0.364,23,28,0.821,113,41,83,0.494,32,57,0.561,9,26,0.346,23,30,0.767,114
703,TOR,2018-02-08,113,,NYK,1,240,43,95,0.453,27,52,0.519,16,43,0.372,11,14,0.786,113,33,83,0.398,26,56,0.464,7,27,0.259,15,18,0.833,88
704,BRK,2018-02-06,113,,HOU,0,240,41,85,0.482,25,50,0.5,16,35,0.457,15,17,0.882,113,45,81,0.556,29,48,0.604,16,33,0.485,17,21,0.81,123
705,LAC,2018-02-03,113,,CHI,1,240,40,88,0.455,31,63,0.492,9,25,0.36,24,28,0.857,113,35,97,0.361,23,60,0.383,12,37,0.324,21,21,1.0,103
706,HOU,2018-01-28,113,,PHO,1,240,32,72,0.444,21,35,0.6,11,37,0.297,38,49,0.776,113,36,85,0.424,28,52,0.538,8,33,0.242,22,26,0.846,102
707,SAS,2018-01-28,113,,SAC,1,240,45,90,0.5,34,65,0.523,11,25,0.44,12,17,0.706,113,35,82,0.427,17,48,0.354,18,34,0.529,10,11,0.909,98
