Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
519,MIL,2016-02-09,112,,BOS,1,240,45,88,0.511,38,69,0.551,7,19,0.368,15,23,0.652,112,39,84,0.464,29,55,0.527,10,29,0.345,23,24,0.958,111
520,POR,2016-02-08,112,@,MEM,1,265,44,89,0.494,34,60,0.567,10,29,0.345,14,20,0.7,112,43,86,0.5,36,67,0.537,7,19,0.368,13,19,0.684,106
521,MIN,2016-02-06,112,,CHI,1,240,45,87,0.517,44,75,0.587,1,12,0.083,21,22,0.955,112,40,85,0.471,32,65,0.492,8,20,0.4,17,19,0.895,105
522,IND,2016-02-06,112,,DET,1,240,41,76,0.539,35,65,0.538,6,11,0.545,24,29,0.828,112,38,79,0.481,26,46,0.565,12,33,0.364,16,31,0.516,104
523,DEN,2016-02-01,112,,TOR,1,240,45,83,0.542,35,61,0.574,10,22,0.455,12,15,0.8,112,29,78,0.372,21,53,0.396,8,25,0.32,27,39,0.692,93
524,ATL,2016-02-01,112,,DAL,1,240,42,80,0.525,28,45,0.622,14,35,0.4,14,19,0.737,112,31,85,0.365,24,59,0.407,7,26,0.269,28,38,0.737,97
525,POR,2016-01-26,112,,SAC,1,240,44,90,0.489,35,60,0.583,9,30,0.3,15,19,0.789,112,36,86,0.419,29,67,0.433,7,19,0.368,18,32,0.563,97
526,HOU,2016-01-25,112,@,NOP,1,240,38,80,0.475,19,40,0.475,19,40,0.475,17,21,0.81,112,42,91,0.462,29,62,0.468,13,29,0.448,14,25,0.56,111
527,TOR,2016-01-24,112,,LAC,1,240,41,83,0.494,29,61,0.475,12,22,0.545,18,26,0.692,112,34,76,0.447,26,50,0.52,8,26,0.308,18,30,0.6,94
528,BOS,2016-01-24,112,@,PHI,1,240,43,97,0.443,32,72,0.444,11,25,0.44,15,19,0.789,112,35,89,0.393,27,63,0.429,8,26,0.308,14,20,0.7,92
529,SAC,2016-01-20,112,@,LAL,1,240,43,89,0.483,37,69,0.536,6,20,0.3,20,28,0.714,112,32,90,0.356,28,65,0.431,4,25,0.16,25,31,0.806,93
530,TOR,2016-01-18,112,,BRK,1,240,43,85,0.506,30,61,0.492,13,24,0.542,13,18,0.722,112,39,76,0.513,34,62,0.548,5,14,0.357,17,19,0.895,100
531,HOU,2016-01-17,112,@,LAL,1,240,44,91,0.484,38,70,0.543,6,21,0.286,18,24,0.75,112,37,82,0.451,31,63,0.492,6,19,0.316,15,19,0.789,95
532,SAS,2016-01-17,112,,DAL,1,240,42,90,0.467,37,70,0.529,5,20,0.25,23,28,0.821,112,29,81,0.358,23,58,0.397,6,23,0.261,19,25,0.76,83
533,DEN,2016-01-13,112,,GSW,1,240,37,87,0.425,32,65,0.492,5,22,0.227,33,37,0.892,112,42,88,0.477,32,62,0.516,10,26,0.385,16,20,0.8,110
534,OKC,2016-01-06,112,,MEM,1,240,38,83,0.458,30,66,0.455,8,17,0.471,28,33,0.848,112,35,90,0.389,28,69,0.406,7,21,0.333,17,24,0.708,94
535,POR,2016-01-03,112,@,DEN,1,240,40,78,0.513,30,55,0.545,10,23,0.435,22,32,0.688,112,34,80,0.425,27,58,0.466,7,22,0.318,31,48,0.646,106
536,LAL,2015-12-30,112,@,BOS,1,240,43,94,0.457,34,75,0.453,9,19,0.474,17,23,0.739,112,38,88,0.432,31,61,0.508,7,27,0.259,21,25,0.84,104
537,SAS,2015-12-30,112,,PHO,1,240,43,76,0.566,37,62,0.597,6,14,0.429,20,33,0.606,112,32,81,0.395,27,63,0.429,5,18,0.278,10,18,0.556,79
538,MEM,2015-12-27,112,,LAL,1,240,45,80,0.563,39,64,0.609,6,16,0.375,16,22,0.727,112,32,84,0.381,24,55,0.436,8,29,0.276,24,32,0.75,96
539,DEN,2015-12-27,112,@,OKC,0,240,46,94,0.489,37,69,0.536,9,25,0.36,11,15,0.733,112,48,83,0.578,40,68,0.588,8,15,0.533,18,21,0.857,122
540,MIL,2015-12-18,112,@,GSW,0,240,42,91,0.462,38,73,0.521,4,18,0.222,24,28,0.857,112,42,87,0.483,33,61,0.541,9,26,0.346,28,37,0.757,121
541,DEN,2015-12-15,112,@,MIN,1,240,41,73,0.562,31,55,0.564,10,18,0.556,20,27,0.741,112,36,77,0.468,32,67,0.478,4,10,0.4,24,31,0.774,100
542,MEM,2015-12-14,112,,WAS,1,240,44,78,0.564,34,63,0.54,10,15,0.667,14,15,0.933,112,37,86,0.43,28,62,0.452,9,24,0.375,12,20,0.6,95
543,NYK,2015-12-12,112,@,POR,1,240,39,75,0.52,30,54,0.556,9,21,0.429,25,28,0.893,112,41,89,0.461,35,68,0.515,6,21,0.286,22,29,0.759,110
544,GSW,2015-12-05,112,@,TOR,1,240,35,73,0.479,19,43,0.442,16,30,0.533,26,36,0.722,112,40,91,0.44,32,71,0.451,8,20,0.4,21,26,0.808,109
545,POR,2015-12-01,112,,DAL,0,265,41,100,0.41,26,60,0.433,15,40,0.375,15,17,0.882,112,43,94,0.457,34,65,0.523,9,29,0.31,20,24,0.833,115
546,SAC,2015-11-30,112,,DAL,1,240,36,79,0.456,27,48,0.563,9,31,0.29,31,44,0.705,112,36,84,0.429,27,47,0.574,9,37,0.243,17,22,0.773,98
547,IND,2015-11-18,112,@,PHI,1,240,42,92,0.457,30,65,0.462,12,27,0.444,16,20,0.8,112,35,76,0.461,30,51,0.588,5,25,0.2,10,16,0.625,85
548,GSW,2015-11-04,112,,LAC,1,240,39,85,0.459,29,59,0.492,10,26,0.385,24,31,0.774,112,43,88,0.489,35,66,0.53,8,22,0.364,14,22,0.636,108
549,GSW,2015-10-30,112,@,HOU,1,240,43,93,0.462,34,67,0.507,9,26,0.346,17,25,0.68,112,30,82,0.366,25,59,0.424,5,23,0.217,27,36,0.75,92
550,ATL,2015-10-29,112,@,NYK,1,240,42,83,0.506,32,59,0.542,10,24,0.417,18,26,0.692,112,38,93,0.409,32,64,0.5,6,29,0.207,19,21,0.905,101
551,MEM,2015-10-29,112,@,IND,1,240,41,82,0.5,34,66,0.515,7,16,0.438,23,29,0.793,112,37,78,0.474,25,48,0.521,12,30,0.4,17,24,0.708,103
552,OKC,2015-10-28,112,,SAS,1,240,42,86,0.488,35,67,0.522,7,19,0.368,21,22,0.955,112,45,93,0.484,40,78,0.513,5,15,0.333,11,13,0.846,106
553,MIN,2015-10-28,112,@,LAL,1,240,38,83,0.458,33,63,0.524,5,20,0.25,31,37,0.838,112,35,90,0.389,26,56,0.464,9,34,0.265,32,35,0.914,111
554,BOS,2015-10-28,112,,PHI,1,240,39,85,0.459,31,61,0.508,8,24,0.333,26,27,0.963,112,34,83,0.41,27,61,0.443,7,22,0.318,20,23,0.87,95
555,POR,2015-10-28,112,,NOP,1,240,44,88,0.5,32,56,0.571,12,32,0.375,12,14,0.857,112,36,91,0.396,25,58,0.431,11,33,0.333,11,18,0.611,94
556,BRK,2016-04-11,111,,WAS,0,240,44,98,0.449,34,67,0.507,10,31,0.323,13,21,0.619,111,46,89,0.517,37,64,0.578,9,25,0.36,19,24,0.792,120
557,TOR,2016-04-08,111,,IND,1,240,37,68,0.544,27,46,0.587,10,22,0.455,27,38,0.711,111,37,83,0.446,29,56,0.518,8,27,0.296,16,20,0.8,98
558,CHO,2016-04-06,111,@,NYK,1,240,42,90,0.467,30,64,0.469,12,26,0.462,15,17,0.882,111,37,78,0.474,27,52,0.519,10,26,0.385,13,15,0.867,97
559,POR,2016-04-03,111,@,GSW,0,240,38,85,0.447,29,61,0.475,9,24,0.375,26,33,0.788,111,50,88,0.568,32,58,0.552,18,30,0.6,18,22,0.818,136
560,WAS,2016-03-30,111,@,SAC,0,240,43,89,0.483,34,63,0.54,9,26,0.346,16,20,0.8,111,47,84,0.56,39,66,0.591,8,18,0.444,18,25,0.72,120
561,DAL,2016-03-27,111,@,SAC,0,240,42,88,0.477,34,64,0.531,8,24,0.333,19,24,0.792,111,51,82,0.622,42,62,0.677,9,20,0.45,22,30,0.733,133
562,OKC,2016-03-26,111,,SAS,1,240,44,85,0.518,37,65,0.569,7,20,0.35,16,18,0.889,111,37,86,0.43,33,71,0.465,4,15,0.267,14,17,0.824,92
563,ORL,2016-03-26,111,,CHI,1,240,48,89,0.539,41,70,0.586,7,19,0.368,8,12,0.667,111,36,88,0.409,30,64,0.469,6,24,0.25,11,17,0.647,89
564,OKC,2016-03-22,111,,HOU,1,240,41,91,0.451,33,56,0.589,8,35,0.229,21,29,0.724,111,40,92,0.435,27,55,0.491,13,37,0.351,14,17,0.824,107
565,IND,2016-03-19,111,,OKC,0,240,40,83,0.482,31,61,0.508,9,22,0.409,22,30,0.733,111,42,80,0.525,32,52,0.615,10,28,0.357,21,26,0.808,115
566,MIN,2016-03-18,111,@,HOU,0,240,43,85,0.506,37,69,0.536,6,16,0.375,19,24,0.792,111,48,85,0.565,37,56,0.661,11,29,0.379,9,14,0.643,116
567,OKC,2016-03-18,111,@,PHI,1,240,45,89,0.506,38,67,0.567,7,22,0.318,14,18,0.778,111,35,89,0.393,25,60,0.417,10,29,0.345,17,27,0.63,97
568,PHI,2016-03-12,111,,DET,0,240,39,84,0.464,29,59,0.492,10,25,0.4,23,27,0.852,111,49,91,0.538,40,73,0.548,9,18,0.5,18,22,0.818,125
569,SAC,2016-03-09,111,,CLE,0,240,40,84,0.476,32,62,0.516,8,22,0.364,23,32,0.719,111,39,90,0.433,26,46,0.565,13,44,0.295,29,35,0.829,120
570,CHI,2016-03-01,111,@,MIA,0,240,41,90,0.456,30,67,0.448,11,23,0.478,18,26,0.692,111,52,77,0.675,46,65,0.708,6,12,0.5,19,25,0.76,129
571,POR,2016-02-28,111,@,IND,1,240,41,81,0.506,27,57,0.474,14,24,0.583,15,21,0.714,111,40,93,0.43,37,79,0.468,3,14,0.214,19,25,0.76,102
572,PHO,2016-02-27,111,,MEM,1,240,37,80,0.463,25,48,0.521,12,32,0.375,25,35,0.714,111,32,80,0.4,26,60,0.433,6,20,0.3,36,42,0.857,106
573,DET,2016-02-24,111,,PHI,1,240,39,83,0.47,28,55,0.509,11,28,0.393,22,34,0.647,111,33,83,0.398,26,60,0.433,7,23,0.304,18,26,0.692,91
574,PHO,2016-02-21,111,,SAS,0,240,43,93,0.462,34,69,0.493,9,24,0.375,16,22,0.727,111,43,82,0.524,33,66,0.5,10,16,0.625,22,34,0.647,118
575,UTA,2016-02-21,111,@,POR,0,240,43,86,0.5,35,70,0.5,8,16,0.5,17,23,0.739,111,39,90,0.433,27,58,0.466,12,32,0.375,25,38,0.658,115
576,NOP,2016-02-21,111,@,DET,1,240,41,86,0.477,37,66,0.561,4,20,0.2,25,29,0.862,111,37,89,0.416,25,56,0.446,12,33,0.364,20,32,0.625,106
577,ATL,2016-02-19,111,,MIA,0,240,41,87,0.471,25,51,0.49,16,36,0.444,13,13,1.0,111,44,88,0.5,36,68,0.529,8,20,0.4,19,28,0.679,115
578,UTA,2016-02-19,111,,BOS,1,240,37,68,0.544,27,45,0.6,10,23,0.435,27,44,0.614,111,30,81,0.37,23,56,0.411,7,25,0.28,26,36,0.722,93
579,LAL,2016-02-10,111,@,CLE,0,240,38,86,0.442,25,58,0.431,13,28,0.464,22,27,0.815,111,48,94,0.511,35,63,0.556,13,31,0.419,11,18,0.611,120
580,BOS,2016-02-09,111,@,MIL,0,240,39,84,0.464,29,55,0.527,10,29,0.345,23,24,0.958,111,45,88,0.511,38,69,0.551,7,19,0.368,15,23,0.652,112
581,WAS,2016-02-09,111,@,NYK,1,240,39,78,0.5,23,52,0.442,16,26,0.615,17,25,0.68,111,44,83,0.53,36,57,0.632,8,26,0.308,12,14,0.857,108
582,DET,2016-02-04,111,,NYK,1,240,40,79,0.506,31,62,0.5,9,17,0.529,22,33,0.667,111,36,84,0.429,30,62,0.484,6,22,0.273,27,34,0.794,105
583,HOU,2016-02-04,111,@,PHO,1,240,37,86,0.43,22,44,0.5,15,42,0.357,22,32,0.688,111,32,83,0.386,21,54,0.389,11,29,0.379,30,32,0.938,105
584,SAC,2016-02-01,111,,MIL,1,240,39,86,0.453,30,60,0.5,9,26,0.346,24,30,0.8,111,42,84,0.5,34,64,0.531,8,20,0.4,12,17,0.706,104
585,CLE,2016-02-01,111,@,IND,1,265,44,88,0.5,37,66,0.561,7,22,0.318,16,23,0.696,111,43,101,0.426,35,74,0.473,8,27,0.296,12,14,0.857,106
586,TOR,2016-01-30,111,,DET,1,240,36,78,0.462,32,64,0.5,4,14,0.286,35,47,0.745,111,39,87,0.448,30,58,0.517,9,29,0.31,20,34,0.588,107
587,IND,2016-01-28,111,,ATL,1,240,38,78,0.487,29,63,0.46,9,15,0.6,26,30,0.867,111,33,83,0.398,26,55,0.473,7,28,0.25,19,21,0.905,92
588,BOS,2016-01-27,111,,DEN,1,240,41,96,0.427,32,68,0.471,9,28,0.321,20,24,0.833,111,36,84,0.429,29,63,0.46,7,21,0.333,24,32,0.75,103
589,NOP,2016-01-25,111,,HOU,0,240,42,91,0.462,29,62,0.468,13,29,0.448,14,25,0.56,111,38,80,0.475,19,40,0.475,19,40,0.475,17,21,0.81,112
590,UTA,2016-01-20,111,@,NYK,0,265,37,86,0.43,25,59,0.424,12,27,0.444,25,31,0.806,111,47,90,0.522,40,73,0.548,7,17,0.412,17,18,0.944,118
591,CHI,2016-01-18,111,@,DET,1,240,44,84,0.524,35,63,0.556,9,21,0.429,14,20,0.7,111,42,95,0.442,37,69,0.536,5,26,0.192,12,20,0.6,101
592,PHI,2016-01-14,111,,CHI,0,265,42,93,0.452,30,66,0.455,12,27,0.444,15,20,0.75,111,41,88,0.466,34,71,0.479,7,17,0.412,26,31,0.839,115
593,GSW,2016-01-11,111,,MIA,1,240,41,86,0.477,34,63,0.54,7,23,0.304,22,30,0.733,111,41,91,0.451,34,72,0.472,7,19,0.368,14,16,0.875,103
594,NOP,2016-01-10,111,@,LAC,0,265,40,100,0.4,32,70,0.457,8,30,0.267,23,29,0.793,111,42,89,0.472,30,53,0.566,12,36,0.333,18,34,0.529,114
595,PHO,2016-01-06,111,,CHO,1,240,41,84,0.488,22,51,0.431,19,33,0.576,10,13,0.769,111,38,87,0.437,27,59,0.458,11,28,0.393,15,22,0.682,102
596,GSW,2016-01-04,111,,CHO,1,240,45,87,0.517,30,53,0.566,15,34,0.441,6,6,1.0,111,38,86,0.442,31,65,0.477,7,21,0.333,18,19,0.947,101
597,NYK,2016-01-03,111,,ATL,1,240,44,88,0.5,33,62,0.532,11,26,0.423,12,14,0.857,111,37,84,0.44,29,58,0.5,8,26,0.308,15,20,0.75,97
598,GSW,2016-01-02,111,,DEN,1,265,43,86,0.5,33,58,0.569,10,28,0.357,15,23,0.652,111,44,105,0.419,39,75,0.52,5,30,0.167,15,23,0.652,108
599,BRK,2015-12-28,111,@,MIA,1,240,36,82,0.439,24,59,0.407,12,23,0.522,27,36,0.75,111,36,78,0.462,26,54,0.481,10,24,0.417,23,30,0.767,105
600,PHI,2015-12-26,111,@,PHO,1,240,38,79,0.481,26,52,0.5,12,27,0.444,23,27,0.852,111,34,88,0.386,24,61,0.393,10,27,0.37,26,34,0.765,104
601,WAS,2015-12-26,111,@,BRK,1,240,42,84,0.5,30,57,0.526,12,27,0.444,15,22,0.682,111,43,89,0.483,38,72,0.528,5,17,0.294,5,16,0.313,96
602,CHI,2015-12-26,111,@,DAL,0,240,42,78,0.538,34,57,0.596,8,21,0.381,19,26,0.731,111,40,87,0.46,24,54,0.444,16,33,0.485,22,28,0.786,118
603,TOR,2015-12-26,111,@,MIL,1,240,42,81,0.519,29,52,0.558,13,29,0.448,14,19,0.737,111,34,81,0.42,28,67,0.418,6,14,0.429,16,18,0.889,90
604,LAL,2015-12-22,111,@,DEN,1,240,40,84,0.476,33,58,0.569,7,26,0.269,24,32,0.75,111,41,90,0.456,32,65,0.492,9,25,0.36,16,19,0.842,107
605,DAL,2015-12-12,111,,WAS,0,240,38,89,0.427,24,56,0.429,14,33,0.424,21,24,0.875,111,44,85,0.518,30,56,0.536,14,29,0.483,12,15,0.8,114
606,DEN,2015-12-11,111,,MIN,1,265,38,86,0.442,27,58,0.466,11,28,0.393,24,33,0.727,111,38,87,0.437,31,68,0.456,7,19,0.368,25,29,0.862,108
607,CLE,2015-12-11,111,@,ORL,1,240,41,72,0.569,30,51,0.588,11,21,0.524,18,27,0.667,111,28,72,0.389,22,50,0.44,6,22,0.273,14,20,0.7,76
608,BOS,2015-12-07,111,@,NOP,1,240,40,81,0.494,28,53,0.528,12,28,0.429,19,24,0.792,111,37,90,0.411,33,77,0.429,4,13,0.308,15,18,0.833,93
609,DET,2015-12-06,111,,LAL,1,240,41,93,0.441,32,69,0.464,9,24,0.375,20,26,0.769,111,32,80,0.4,27,62,0.435,5,18,0.278,22,29,0.759,91
610,IND,2015-12-03,111,@,POR,0,240,38,88,0.432,25,58,0.431,13,30,0.433,22,24,0.917,111,44,85,0.518,26,49,0.531,18,36,0.5,17,20,0.85,123
611,NYK,2015-11-29,111,,HOU,0,265,45,78,0.577,39,60,0.65,6,18,0.333,15,17,0.882,111,43,95,0.453,36,70,0.514,7,25,0.28,23,36,0.639,116
612,LAC,2015-11-27,111,,NOP,1,240,40,83,0.482,33,64,0.516,7,19,0.368,24,30,0.8,111,34,94,0.362,29,74,0.392,5,20,0.25,17,23,0.739,90
613,BOS,2015-11-27,111,,WAS,1,240,42,97,0.433,30,64,0.469,12,33,0.364,15,19,0.789,111,27,84,0.321,22,66,0.333,5,18,0.278,19,22,0.864,78
614,GSW,2015-11-24,111,,LAL,1,240,45,92,0.489,33,57,0.579,12,35,0.343,9,15,0.6,111,31,83,0.373,28,62,0.452,3,21,0.143,12,16,0.75,77
615,LAC,2015-11-24,111,@,DEN,1,240,37,79,0.468,29,59,0.492,8,20,0.4,29,47,0.617,111,31,78,0.397,23,53,0.434,8,25,0.32,24,29,0.828,94
616,OKC,2015-11-23,111,@,UTA,1,240,42,77,0.545,31,50,0.62,11,27,0.407,16,18,0.889,111,28,73,0.384,23,54,0.426,5,19,0.263,28,40,0.7,89
617,BRK,2015-11-22,111,,BOS,1,240,40,79,0.506,35,64,0.547,5,15,0.333,26,33,0.788,111,35,82,0.427,21,45,0.467,14,37,0.378,17,21,0.81,101
618,BRK,2015-11-18,111,@,CHO,0,240,44,91,0.484,39,76,0.513,5,15,0.333,18,22,0.818,111,39,80,0.488,28,55,0.509,11,25,0.44,27,36,0.75,116
619,BOS,2015-11-16,111,@,HOU,1,240,44,93,0.473,33,57,0.579,11,36,0.306,12,17,0.706,111,36,85,0.424,25,53,0.472,11,32,0.344,12,23,0.522,95
620,SAC,2015-11-13,111,,BRK,1,240,40,94,0.426,29,67,0.433,11,27,0.407,20,26,0.769,111,42,89,0.472,34,68,0.5,8,21,0.381,17,21,0.81,109
621,NYK,2015-11-10,111,@,TOR,1,240,42,95,0.442,31,72,0.431,11,23,0.478,16,18,0.889,111,37,84,0.44,33,67,0.493,4,17,0.235,31,39,0.795,109
622,CHI,2015-11-09,111,@,PHI,1,240,41,96,0.427,31,71,0.437,10,25,0.4,19,23,0.826,111,35,100,0.35,30,75,0.4,5,25,0.2,13,23,0.565,88
623,DAL,2015-10-28,111,@,PHO,1,240,40,85,0.471,30,64,0.469,10,21,0.476,21,31,0.677,111,34,87,0.391,28,63,0.444,6,24,0.25,21,33,0.636,95
624,LAC,2015-10-28,111,@,SAC,1,240,42,80,0.525,36,61,0.59,6,19,0.316,21,31,0.677,111,41,94,0.436,30,70,0.429,11,24,0.458,11,18,0.611,104
625,LAL,2015-10-28,111,,MIN,0,240,35,90,0.389,26,56,0.464,9,34,0.265,32,35,0.914,111,38,83,0.458,33,63,0.524,5,20,0.25,31,37,0.838,112
626,GSW,2015-10-27,111,,NOP,1,240,41,96,0.427,32,66,0.485,9,30,0.3,20,22,0.909,111,35,83,0.422,29,65,0.446,6,18,0.333,19,27,0.704,95
627,CLE,2016-04-13,110,,DET,0,265,46,97,0.474,39,79,0.494,7,18,0.389,11,15,0.733,110,37,85,0.435,21,52,0.404,16,33,0.485,22,28,0.786,112
628,LAC,2016-04-12,110,,MEM,1,240,41,75,0.547,29,50,0.58,12,25,0.48,16,21,0.762,110,35,86,0.407,30,66,0.455,5,20,0.25,9,14,0.643,84
629,LAL,2016-04-10,110,@,HOU,0,240,41,83,0.494,29,55,0.527,12,28,0.429,16,19,0.842,110,50,98,0.51,33,57,0.579,17,41,0.415,13,18,0.722,130
630,NOP,2016-04-08,110,,LAL,1,240,42,79,0.532,32,57,0.561,10,22,0.455,16,21,0.762,110,34,81,0.42,23,57,0.404,11,24,0.458,23,27,0.852,102
631,OKC,2016-04-03,110,@,HOU,0,240,38,82,0.463,31,55,0.564,7,27,0.259,27,32,0.844,110,41,102,0.402,28,60,0.467,13,42,0.31,23,26,0.885,118
632,POR,2016-04-02,110,,MIA,1,240,41,79,0.519,31,64,0.484,10,15,0.667,18,23,0.783,110,34,88,0.386,28,69,0.406,6,19,0.316,19,27,0.704,93
633,CLE,2016-04-01,110,@,ATL,1,265,39,98,0.398,27,60,0.45,12,38,0.316,20,31,0.645,110,38,95,0.4,29,65,0.446,9,30,0.3,23,26,0.885,108
634,ORL,2016-04-01,110,@,MIL,0,240,46,86,0.535,38,62,0.613,8,24,0.333,10,12,0.833,110,47,86,0.547,43,69,0.623,4,17,0.235,15,25,0.6,113
635,MIA,2016-03-28,110,,BRK,1,240,48,84,0.571,43,68,0.632,5,16,0.313,9,12,0.75,110,41,77,0.532,38,66,0.576,3,11,0.273,14,18,0.778,99
636,IND,2016-03-26,110,@,BRK,0,240,37,77,0.481,26,53,0.491,11,24,0.458,25,30,0.833,110,42,77,0.545,37,66,0.561,5,11,0.455,31,36,0.861,120
637,SAS,2016-03-25,110,,MEM,1,240,44,77,0.571,37,59,0.627,7,18,0.389,15,18,0.833,110,44,83,0.53,37,65,0.569,7,18,0.389,9,13,0.692,104
638,POR,2016-03-17,110,@,SAS,0,240,39,89,0.438,29,67,0.433,10,22,0.455,22,30,0.733,110,45,86,0.523,37,70,0.529,8,16,0.5,20,22,0.909,118
639,DEN,2016-03-15,110,@,ORL,0,240,40,80,0.5,31,56,0.554,9,24,0.375,21,24,0.875,110,44,81,0.543,36,56,0.643,8,25,0.32,20,25,0.8,116
640,DEN,2016-03-08,110,,NYK,1,240,45,99,0.455,39,78,0.5,6,21,0.286,14,19,0.737,110,33,75,0.44,27,57,0.474,6,18,0.333,22,26,0.846,94
641,NOP,2016-02-27,110,,MIN,0,240,39,84,0.464,29,57,0.509,10,27,0.37,22,26,0.846,110,42,84,0.5,37,69,0.536,5,15,0.333,23,30,0.767,112
642,DEN,2016-02-23,110,,SAC,0,240,41,100,0.41,31,73,0.425,10,27,0.37,18,22,0.818,110,43,83,0.518,36,66,0.545,7,17,0.412,21,28,0.75,114
643,DEN,2016-02-19,110,@,SAC,0,240,42,90,0.467,34,66,0.515,8,24,0.333,18,26,0.692,110,41,83,0.494,31,62,0.5,10,21,0.476,24,31,0.774,116
644,ORL,2016-02-19,110,,DAL,1,265,41,102,0.402,28,67,0.418,13,35,0.371,15,17,0.882,110,37,89,0.416,18,48,0.375,19,41,0.463,11,18,0.611,104
645,PHI,2016-02-10,110,,SAC,0,240,42,91,0.462,27,56,0.482,15,35,0.429,11,17,0.647,110,44,87,0.506,40,71,0.563,4,16,0.25,22,29,0.759,114
646,HOU,2016-02-09,110,@,GSW,0,240,37,87,0.425,24,54,0.444,13,33,0.394,23,35,0.657,110,44,94,0.468,32,60,0.533,12,34,0.353,23,26,0.885,123
647,ATL,2016-02-08,110,,ORL,0,265,43,92,0.467,31,63,0.492,12,29,0.414,12,20,0.6,110,46,93,0.495,37,64,0.578,9,29,0.31,16,22,0.727,117
648,MEM,2016-02-06,110,,DAL,0,265,44,88,0.5,35,65,0.538,9,23,0.391,13,23,0.565,110,38,88,0.432,23,50,0.46,15,38,0.395,23,33,0.697,114
649,CHI,2016-02-05,110,@,DEN,0,240,43,93,0.462,38,81,0.469,5,12,0.417,19,27,0.704,110,39,87,0.448,33,69,0.478,6,18,0.333,31,44,0.705,115
650,TOR,2016-02-04,110,@,POR,1,240,40,85,0.471,28,66,0.424,12,19,0.632,18,25,0.72,110,38,81,0.469,28,56,0.5,10,25,0.4,17,23,0.739,103
651,SAS,2016-02-03,110,,NOP,1,240,42,81,0.519,33,66,0.5,9,15,0.6,17,18,0.944,110,41,90,0.456,38,71,0.535,3,19,0.158,12,14,0.857,97
652,MEM,2016-02-01,110,@,NOP,1,240,43,71,0.606,34,55,0.618,9,16,0.563,15,18,0.833,110,36,88,0.409,26,62,0.419,10,26,0.385,13,21,0.619,95
653,DET,2016-01-27,110,,PHI,1,240,39,91,0.429,34,70,0.486,5,21,0.238,27,38,0.711,110,39,82,0.476,32,63,0.508,7,19,0.368,12,17,0.706,97
654,IND,2016-01-22,110,@,GSW,0,240,44,95,0.463,41,78,0.526,3,17,0.176,19,27,0.704,110,43,90,0.478,29,57,0.509,14,33,0.424,22,25,0.88,122
655,BOS,2016-01-22,110,,CHI,1,240,43,96,0.448,35,73,0.479,8,23,0.348,16,21,0.762,110,38,89,0.427,35,76,0.461,3,13,0.231,22,26,0.846,101
656,OKC,2016-01-19,110,@,DEN,1,240,41,97,0.423,35,69,0.507,6,28,0.214,22,30,0.733,110,35,83,0.422,28,63,0.444,7,20,0.35,27,36,0.75,104
657,SAC,2016-01-16,110,@,LAC,1,240,36,76,0.474,23,51,0.451,13,25,0.52,25,33,0.758,110,38,96,0.396,25,57,0.439,13,39,0.333,14,19,0.737,103
658,GSW,2016-01-13,110,@,DEN,0,240,42,88,0.477,32,62,0.516,10,26,0.385,16,20,0.8,110,37,87,0.425,32,65,0.492,5,22,0.227,33,37,0.892,112
659,BRK,2016-01-13,110,,NYK,1,240,45,86,0.523,36,69,0.522,9,17,0.529,11,14,0.786,110,41,91,0.451,34,69,0.493,7,22,0.318,15,23,0.652,104
660,CLE,2016-01-12,110,@,DAL,1,265,40,97,0.412,23,53,0.434,17,44,0.386,13,16,0.813,110,39,79,0.494,28,51,0.549,11,28,0.393,18,22,0.818,107
661,OKC,2016-01-10,110,@,POR,0,240,37,76,0.487,27,55,0.491,10,21,0.476,26,36,0.722,110,42,100,0.42,23,56,0.411,19,44,0.432,12,14,0.857,115
662,OKC,2015-12-31,110,,PHO,1,240,42,80,0.525,35,59,0.593,7,21,0.333,19,24,0.792,110,43,82,0.524,35,62,0.565,8,20,0.4,12,13,0.923,106
663,HOU,2015-12-31,110,,GSW,0,240,36,78,0.462,24,48,0.5,12,30,0.4,26,29,0.897,110,43,84,0.512,32,61,0.525,11,23,0.478,17,27,0.63,114
664,PHI,2015-12-30,110,@,SAC,1,240,40,94,0.426,31,63,0.492,9,31,0.29,21,34,0.618,110,36,74,0.486,28,49,0.571,8,25,0.32,25,41,0.61,105
665,POR,2015-12-30,110,,DEN,1,240,41,87,0.471,29,55,0.527,12,32,0.375,16,20,0.8,110,37,87,0.425,25,60,0.417,12,27,0.444,17,19,0.895,103
666,NOP,2015-12-26,110,,HOU,1,240,38,75,0.507,25,51,0.49,13,24,0.542,21,26,0.808,110,38,84,0.452,23,51,0.451,15,33,0.455,17,20,0.85,108
667,UTA,2015-12-21,110,,PHO,1,240,36,79,0.456,27,54,0.5,9,25,0.36,29,37,0.784,110,31,79,0.392,24,55,0.436,7,24,0.292,20,22,0.909,89
668,POR,2015-12-12,110,,NYK,0,240,41,89,0.461,35,68,0.515,6,21,0.286,22,29,0.759,110,39,75,0.52,30,54,0.556,9,21,0.429,25,28,0.893,112
