Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
417,MIL,2021-11-22,123,,ORL,1,240,44,94,0.468,26,49,0.531,18,45,0.4,17,24,0.708,123,34,93,0.366,23,52,0.442,11,41,0.268,13,18,0.722,92
418,UTA,2021-11-20,123,@,SAC,1,240,46,91,0.505,29,52,0.558,17,39,0.436,14,17,0.824,123,41,91,0.451,31,60,0.517,10,31,0.323,13,21,0.619,105
419,DAL,2021-11-12,123,@,SAS,1,240,46,100,0.46,28,55,0.509,18,45,0.4,13,19,0.684,123,41,84,0.488,28,54,0.519,13,30,0.433,14,20,0.7,109
420,GSW,2021-11-10,123,,MIN,1,240,40,85,0.471,29,45,0.644,11,40,0.275,32,40,0.8,123,39,95,0.411,22,51,0.431,17,44,0.386,15,20,0.75,110
421,BRK,2021-11-10,123,@,ORL,1,240,46,91,0.505,30,54,0.556,16,37,0.432,15,17,0.882,123,35,92,0.38,31,59,0.525,4,33,0.121,16,24,0.667,90
422,CHO,2021-11-08,123,@,LAL,0,265,43,99,0.434,29,57,0.509,14,42,0.333,23,28,0.821,123,44,91,0.484,31,59,0.525,13,32,0.406,25,35,0.714,126
423,PHO,2021-11-04,123,,HOU,1,240,44,93,0.473,30,62,0.484,14,31,0.452,21,23,0.913,123,38,88,0.432,27,56,0.482,11,32,0.344,24,28,0.857,111
424,NYK,2021-10-30,123,@,NOP,1,240,42,81,0.519,23,48,0.479,19,33,0.576,20,25,0.8,123,42,92,0.457,31,59,0.525,11,33,0.333,22,24,0.917,117
425,OKC,2021-10-27,123,,LAL,1,240,43,86,0.5,28,49,0.571,15,37,0.405,22,29,0.759,123,46,92,0.5,35,57,0.614,11,35,0.314,12,14,0.857,115
426,CHO,2021-10-22,123,@,CLE,1,240,48,91,0.527,35,59,0.593,13,32,0.406,14,17,0.824,123,43,84,0.512,34,53,0.642,9,31,0.29,17,20,0.85,112
427,SAS,2021-10-20,123,,ORL,1,240,49,98,0.5,36,68,0.529,13,30,0.433,12,18,0.667,123,35,86,0.407,26,57,0.456,9,29,0.31,18,23,0.783,97
428,CHO,2021-10-20,123,,IND,1,240,46,107,0.43,33,76,0.434,13,31,0.419,18,27,0.667,123,42,90,0.467,25,43,0.581,17,47,0.362,21,24,0.875,122
429,DEN,2022-04-07,122,,MEM,1,240,44,80,0.55,32,50,0.64,12,30,0.4,22,25,0.88,122,42,89,0.472,31,61,0.508,11,28,0.393,14,19,0.737,109
430,IND,2022-04-05,122,,PHI,0,240,45,95,0.474,33,55,0.6,12,40,0.3,20,21,0.952,122,47,87,0.54,24,47,0.511,23,40,0.575,14,18,0.778,131
431,ATL,2022-04-02,122,,BRK,1,240,36,86,0.419,23,45,0.511,13,41,0.317,37,49,0.755,122,42,99,0.424,25,62,0.403,17,37,0.459,14,19,0.737,115
432,SAC,2022-04-01,122,@,HOU,1,240,42,81,0.519,30,53,0.566,12,28,0.429,26,34,0.765,122,41,97,0.423,24,52,0.462,17,45,0.378,18,26,0.692,117
433,MEM,2022-04-01,122,,PHO,1,240,46,102,0.451,39,78,0.5,7,24,0.292,23,28,0.821,122,47,86,0.547,37,59,0.627,10,27,0.37,10,17,0.588,114
434,UTA,2022-03-31,122,,LAL,1,240,46,90,0.511,31,46,0.674,15,44,0.341,15,24,0.625,122,41,83,0.494,34,58,0.586,7,25,0.28,20,28,0.714,109
435,PHI,2022-03-25,122,@,LAC,1,240,43,92,0.467,28,57,0.491,15,35,0.429,21,24,0.875,122,34,85,0.4,26,60,0.433,8,25,0.32,21,25,0.84,97
436,DET,2022-03-23,122,,ATL,1,240,44,88,0.5,32,55,0.582,12,33,0.364,22,25,0.88,122,37,92,0.402,23,48,0.479,14,44,0.318,13,15,0.867,101
437,MEM,2022-03-20,122,@,HOU,1,240,46,96,0.479,30,62,0.484,16,34,0.471,14,17,0.824,122,37,86,0.43,27,55,0.491,10,31,0.323,14,24,0.583,98
438,SAS,2022-03-16,122,,OKC,1,240,43,98,0.439,24,57,0.421,19,41,0.463,17,20,0.85,122,43,82,0.524,30,47,0.638,13,35,0.371,21,29,0.724,120
439,ATL,2022-03-14,122,,POR,1,240,40,109,0.367,28,61,0.459,12,48,0.25,30,32,0.938,122,44,88,0.5,34,64,0.531,10,24,0.417,15,21,0.714,113
440,GSW,2022-03-12,122,,MIL,1,240,45,93,0.484,27,48,0.563,18,45,0.4,14,15,0.933,122,38,92,0.413,21,48,0.438,17,44,0.386,16,23,0.696,109
441,LAL,2022-03-11,122,,WAS,1,240,48,91,0.527,34,60,0.567,14,31,0.452,12,17,0.706,122,39,85,0.459,30,58,0.517,9,27,0.333,22,33,0.667,109
442,PHO,2022-03-06,122,@,MIL,0,240,50,93,0.538,36,62,0.581,14,31,0.452,8,11,0.727,122,47,87,0.54,32,55,0.582,15,32,0.469,23,29,0.793,132
443,DAL,2022-03-03,122,,GSW,1,240,45,85,0.529,28,48,0.583,17,37,0.459,15,20,0.75,122,44,81,0.543,29,51,0.569,15,30,0.5,10,13,0.769,113
444,IND,2022-03-02,122,@,ORL,1,265,41,94,0.436,29,57,0.509,12,37,0.324,28,35,0.8,122,44,97,0.454,34,65,0.523,10,32,0.313,16,20,0.8,114
445,CLE,2022-02-28,122,,MIN,0,240,39,74,0.527,24,37,0.649,15,37,0.405,29,34,0.853,122,47,86,0.547,29,44,0.659,18,42,0.429,15,19,0.789,127
446,POR,2022-02-14,122,@,MIL,1,240,45,99,0.455,27,56,0.482,18,43,0.419,14,19,0.737,122,38,89,0.427,25,48,0.521,13,41,0.317,18,24,0.75,107
447,MIN,2022-02-11,122,@,CHI,0,240,48,96,0.5,35,56,0.625,13,40,0.325,13,16,0.813,122,55,87,0.632,41,56,0.732,14,31,0.452,10,13,0.769,134
448,LAL,2022-02-05,122,,NYK,1,265,48,102,0.471,39,68,0.574,9,34,0.265,17,28,0.607,122,39,98,0.398,28,60,0.467,11,38,0.289,26,36,0.722,115
449,CHI,2022-02-04,122,@,IND,1,240,49,90,0.544,43,64,0.672,6,26,0.231,18,23,0.783,122,47,95,0.495,35,68,0.515,12,27,0.444,9,9,1.0,115
450,PHI,2022-01-31,122,,MEM,1,265,49,100,0.49,38,69,0.551,11,31,0.355,13,15,0.867,122,47,102,0.461,41,72,0.569,6,30,0.2,19,28,0.679,119
451,IND,2022-01-31,122,,LAC,1,240,50,95,0.526,36,66,0.545,14,29,0.483,8,12,0.667,122,45,96,0.469,30,52,0.577,15,44,0.341,11,13,0.846,116
452,GSW,2022-01-31,122,@,HOU,1,240,43,80,0.538,26,40,0.65,17,40,0.425,19,23,0.826,122,36,84,0.429,20,41,0.488,16,43,0.372,20,29,0.69,108
453,BOS,2022-01-31,122,,MIA,1,240,44,84,0.524,28,42,0.667,16,42,0.381,18,27,0.667,122,34,87,0.391,17,43,0.395,17,44,0.386,7,10,0.7,92
454,CHI,2022-01-28,122,@,SAS,0,240,46,88,0.523,38,58,0.655,8,30,0.267,22,26,0.846,122,50,95,0.526,34,58,0.586,16,37,0.432,15,18,0.833,131
455,MEM,2022-01-21,122,@,DEN,1,240,43,82,0.524,32,57,0.561,11,25,0.44,25,40,0.625,122,43,91,0.473,30,59,0.508,13,32,0.406,19,23,0.826,118
456,MIN,2022-01-19,122,@,ATL,0,240,42,97,0.433,25,51,0.49,17,46,0.37,21,29,0.724,122,45,86,0.523,30,48,0.625,15,38,0.395,29,33,0.879,134
457,WAS,2022-01-11,122,,OKC,1,240,47,87,0.54,36,54,0.667,11,33,0.333,17,23,0.739,122,47,98,0.48,36,59,0.61,11,39,0.282,13,15,0.867,118
458,WAS,2022-01-07,122,@,CHI,0,240,45,88,0.511,38,64,0.594,7,24,0.292,25,26,0.962,122,48,91,0.527,33,58,0.569,15,33,0.455,19,21,0.905,130
459,TOR,2022-01-07,122,,UTA,1,240,45,100,0.45,33,59,0.559,12,41,0.293,20,25,0.8,122,39,81,0.481,22,43,0.512,17,38,0.447,13,18,0.722,108
460,LAL,2022-01-04,122,,SAC,1,240,49,99,0.495,38,67,0.567,11,32,0.344,13,20,0.65,122,43,83,0.518,29,49,0.592,14,34,0.412,14,18,0.778,114
461,MIN,2022-01-03,122,@,LAC,1,240,49,93,0.527,33,48,0.688,16,45,0.356,8,9,0.889,122,39,78,0.5,28,46,0.609,11,32,0.344,15,17,0.882,104
462,BRK,2021-12-25,122,@,LAL,1,240,43,89,0.483,29,57,0.509,14,32,0.438,22,27,0.815,122,40,96,0.417,30,61,0.492,10,35,0.286,25,28,0.893,115
463,IND,2021-12-16,122,,DET,1,240,45,91,0.495,38,59,0.644,7,32,0.219,25,28,0.893,122,40,81,0.494,33,56,0.589,7,25,0.28,26,30,0.867,113
464,IND,2021-12-08,122,,NYK,1,240,46,86,0.535,36,59,0.61,10,27,0.37,20,25,0.8,122,36,86,0.419,27,56,0.482,9,30,0.3,21,23,0.913,102
465,BOS,2021-11-12,122,,MIL,1,265,47,96,0.49,35,55,0.636,12,41,0.293,16,18,0.889,122,44,98,0.449,28,51,0.549,16,47,0.34,9,11,0.818,113
466,PHI,2021-10-30,122,,ATL,1,240,46,86,0.535,34,48,0.708,12,38,0.316,18,19,0.947,122,36,95,0.379,28,73,0.384,8,22,0.364,14,19,0.737,94
467,WAS,2021-10-28,122,,ATL,1,240,46,99,0.465,33,65,0.508,13,34,0.382,17,21,0.81,122,48,88,0.545,42,67,0.627,6,21,0.286,9,14,0.643,111
468,UTA,2021-10-28,122,@,HOU,1,240,41,85,0.482,25,39,0.641,16,46,0.348,24,30,0.8,122,31,95,0.326,22,51,0.431,9,44,0.205,20,23,0.87,91
469,UTA,2021-10-26,122,,DEN,1,240,44,85,0.518,32,46,0.696,12,39,0.308,22,29,0.759,122,42,83,0.506,32,55,0.582,10,28,0.357,16,24,0.667,110
470,ATL,2021-10-25,122,,DET,1,240,46,90,0.511,34,58,0.586,12,32,0.375,18,21,0.857,122,40,91,0.44,31,58,0.534,9,33,0.273,15,18,0.833,104
471,IND,2021-10-20,122,@,CHO,0,240,42,90,0.467,25,43,0.581,17,47,0.362,21,24,0.875,122,46,107,0.43,33,76,0.434,13,31,0.419,18,27,0.667,123
472,SAS,2022-04-07,121,@,MIN,0,240,43,89,0.483,33,61,0.541,10,28,0.357,25,34,0.735,121,41,96,0.427,21,43,0.488,20,53,0.377,25,31,0.806,127
473,BOS,2022-04-07,121,@,MIL,0,240,43,87,0.494,22,37,0.595,21,50,0.42,14,19,0.737,121,49,97,0.505,35,59,0.593,14,38,0.368,15,21,0.714,127
474,PHO,2022-04-05,121,,LAL,1,240,50,102,0.49,36,63,0.571,14,39,0.359,7,9,0.778,121,39,86,0.453,30,57,0.526,9,29,0.31,23,30,0.767,110
475,UTA,2022-04-05,121,,MEM,1,265,40,96,0.417,28,58,0.483,12,38,0.316,29,43,0.674,121,39,101,0.386,26,70,0.371,13,31,0.419,24,29,0.828,115
476,DET,2022-04-03,121,@,IND,1,240,43,99,0.434,22,58,0.379,21,41,0.512,14,18,0.778,121,45,94,0.479,33,56,0.589,12,38,0.316,15,19,0.789,117
477,SAC,2022-03-30,121,@,HOU,1,240,44,95,0.463,37,69,0.536,7,26,0.269,26,36,0.722,121,43,94,0.457,30,52,0.577,13,42,0.31,19,25,0.76,118
478,LAC,2022-03-29,121,,UTA,1,240,41,83,0.494,26,47,0.553,15,36,0.417,24,28,0.857,121,43,78,0.551,31,47,0.66,12,31,0.387,17,29,0.586,115
479,ATL,2022-03-25,121,,GSW,1,240,46,89,0.517,32,52,0.615,14,37,0.378,15,19,0.789,121,43,90,0.478,29,49,0.592,14,41,0.341,10,13,0.769,110
480,LAL,2022-03-23,121,,PHI,0,240,50,97,0.515,39,67,0.582,11,30,0.367,10,16,0.625,121,47,91,0.516,37,64,0.578,10,27,0.37,22,28,0.786,126
481,NYK,2022-03-23,121,@,CHO,1,240,43,83,0.518,23,38,0.605,20,45,0.444,15,17,0.882,121,42,89,0.472,29,43,0.674,13,46,0.283,9,17,0.529,106
482,UTA,2022-03-18,121,,LAC,1,240,47,97,0.485,31,53,0.585,16,44,0.364,11,14,0.786,121,31,86,0.36,20,51,0.392,11,35,0.314,19,21,0.905,92
483,IND,2022-03-18,121,@,HOU,1,240,47,101,0.465,33,58,0.569,14,43,0.326,13,19,0.684,121,39,79,0.494,27,52,0.519,12,27,0.444,28,32,0.875,118
484,CHO,2022-03-08,121,,BRK,0,240,45,92,0.489,32,51,0.627,13,41,0.317,18,22,0.818,121,46,82,0.561,28,47,0.596,18,35,0.514,22,29,0.759,132
485,PHI,2022-03-07,121,,CHI,1,240,41,84,0.488,29,54,0.537,12,30,0.4,27,34,0.794,121,39,87,0.448,31,63,0.492,8,24,0.333,20,26,0.769,106
486,POR,2022-03-05,121,@,MIN,0,240,40,85,0.471,24,47,0.511,16,38,0.421,25,30,0.833,121,48,85,0.565,33,48,0.688,15,37,0.405,24,29,0.828,135
487,HOU,2022-02-16,121,@,PHO,0,240,42,97,0.433,29,53,0.547,13,44,0.295,24,28,0.857,121,44,86,0.512,37,62,0.597,7,24,0.292,29,36,0.806,124
488,MEM,2022-02-15,121,@,NOP,1,240,47,94,0.5,37,60,0.617,10,34,0.294,17,27,0.63,121,44,88,0.5,40,62,0.645,4,26,0.154,17,20,0.85,109
489,DEN,2022-02-14,121,,ORL,1,240,42,88,0.477,26,48,0.542,16,40,0.4,21,23,0.913,121,40,91,0.44,29,52,0.558,11,39,0.282,20,23,0.87,111
490,ATL,2022-02-11,121,,SAS,0,240,47,103,0.456,33,60,0.55,14,43,0.326,13,15,0.867,121,50,90,0.556,32,58,0.552,18,32,0.563,18,21,0.857,136
491,CHI,2022-02-09,121,@,CHO,1,240,46,82,0.561,30,49,0.612,16,33,0.485,13,19,0.684,121,40,93,0.43,27,50,0.54,13,43,0.302,16,23,0.696,109
492,MIA,2022-02-07,121,@,WAS,1,240,43,76,0.566,25,44,0.568,18,32,0.563,17,21,0.81,121,36,80,0.45,29,49,0.592,7,31,0.226,21,23,0.913,100
493,PHO,2022-02-01,121,,BRK,1,240,42,76,0.553,31,45,0.689,11,31,0.355,26,31,0.839,121,40,81,0.494,24,41,0.585,16,40,0.4,15,21,0.714,111
494,LAL,2022-01-30,121,@,ATL,0,240,47,87,0.54,32,52,0.615,15,35,0.429,12,23,0.522,121,49,84,0.583,39,53,0.736,10,31,0.323,21,32,0.656,129
495,MIA,2022-01-28,121,,LAC,1,240,40,85,0.471,25,51,0.49,15,34,0.441,26,27,0.963,121,41,92,0.446,32,57,0.561,9,35,0.257,23,32,0.719,114
496,ATL,2022-01-26,121,,SAC,1,240,48,90,0.533,36,54,0.667,12,36,0.333,13,17,0.765,121,39,93,0.419,27,53,0.509,12,40,0.3,14,19,0.737,104
497,CHO,2022-01-21,121,,OKC,1,240,45,99,0.455,28,50,0.56,17,49,0.347,14,20,0.7,121,37,98,0.378,25,54,0.463,12,44,0.273,12,15,0.8,98
498,IND,2022-01-20,121,@,GSW,1,265,41,95,0.432,26,60,0.433,15,35,0.429,24,34,0.706,121,42,94,0.447,33,52,0.635,9,42,0.214,24,29,0.828,117
499,ATL,2022-01-17,121,,MIL,1,240,38,86,0.442,23,50,0.46,15,36,0.417,30,32,0.938,121,39,88,0.443,23,50,0.46,16,38,0.421,20,24,0.833,114
500,PHO,2022-01-17,121,@,SAS,1,240,49,95,0.516,40,63,0.635,9,32,0.281,14,20,0.7,121,41,92,0.446,32,62,0.516,9,30,0.3,16,22,0.727,107
501,BRK,2022-01-09,121,,SAS,1,265,47,98,0.48,39,70,0.557,8,28,0.286,19,22,0.864,121,46,107,0.43,33,75,0.44,13,32,0.406,14,18,0.778,119
502,MIL,2022-01-07,121,@,BRK,1,240,44,96,0.458,28,51,0.549,16,45,0.356,17,21,0.81,121,42,92,0.457,36,65,0.554,6,27,0.222,19,20,0.95,109
503,DEN,2022-01-07,121,,SAC,1,240,47,85,0.553,35,51,0.686,12,34,0.353,15,24,0.625,121,40,92,0.435,29,63,0.46,11,29,0.379,20,24,0.833,111
504,IND,2022-01-05,121,,BRK,0,240,41,82,0.5,28,43,0.651,13,39,0.333,26,28,0.929,121,49,86,0.57,44,65,0.677,5,21,0.238,26,29,0.897,129
505,CHO,2022-01-03,121,@,WAS,0,240,50,104,0.481,36,66,0.545,14,38,0.368,7,13,0.538,121,40,87,0.46,24,49,0.49,16,38,0.421,28,31,0.903,124
506,ATL,2021-12-31,121,@,CLE,1,240,43,97,0.443,27,59,0.458,16,38,0.421,19,21,0.905,121,48,84,0.571,40,59,0.678,8,25,0.32,14,24,0.583,118
507,SAC,2021-12-19,121,,SAS,1,240,46,91,0.505,32,66,0.485,14,25,0.56,15,18,0.833,121,45,91,0.495,33,66,0.5,12,25,0.48,12,13,0.923,114
508,NYK,2021-12-07,121,@,SAS,1,240,43,91,0.473,25,53,0.472,18,38,0.474,17,19,0.895,121,41,92,0.446,29,61,0.475,12,31,0.387,15,20,0.75,109
509,ATL,2021-12-06,121,@,MIN,1,240,40,90,0.444,15,41,0.366,25,49,0.51,16,19,0.842,121,39,98,0.398,22,58,0.379,17,40,0.425,15,19,0.789,110
510,MIN,2021-11-27,121,@,PHI,1,290,48,96,0.5,34,60,0.567,14,36,0.389,11,16,0.688,121,39,93,0.419,27,59,0.458,12,34,0.353,30,39,0.769,120
511,POR,2021-11-24,121,@,SAC,0,240,44,94,0.468,32,56,0.571,12,38,0.316,21,25,0.84,121,45,86,0.523,33,53,0.623,12,33,0.364,23,34,0.676,125
512,LAL,2021-11-21,121,@,DET,1,240,45,92,0.489,35,61,0.574,10,31,0.323,21,27,0.778,121,43,97,0.443,29,57,0.509,14,40,0.35,16,21,0.762,116
513,CHO,2021-11-19,121,,IND,1,240,44,81,0.543,32,50,0.64,12,31,0.387,21,28,0.75,121,41,88,0.466,30,52,0.577,11,36,0.306,25,32,0.781,118
514,CHI,2021-11-15,121,@,LAL,1,240,49,89,0.551,34,55,0.618,15,34,0.441,8,11,0.727,121,36,79,0.456,30,47,0.638,6,32,0.188,25,31,0.806,103
515,TOR,2021-11-13,121,,DET,0,240,44,87,0.506,31,53,0.585,13,34,0.382,20,31,0.645,121,43,79,0.544,28,44,0.636,15,35,0.429,26,30,0.867,127
516,PHO,2021-11-06,121,,ATL,1,240,45,88,0.511,31,45,0.689,14,43,0.326,17,21,0.81,121,42,97,0.433,29,64,0.453,13,33,0.394,20,23,0.87,117
517,SAS,2021-10-26,121,,LAL,0,265,48,108,0.444,35,72,0.486,13,36,0.361,12,22,0.545,121,50,105,0.476,42,75,0.56,8,30,0.267,17,22,0.773,125
518,LAL,2021-10-24,121,,MEM,1,240,45,84,0.536,29,54,0.537,16,30,0.533,15,22,0.682,121,45,100,0.45,32,65,0.492,13,35,0.371,15,18,0.833,118
519,MIL,2021-10-23,121,@,SAS,1,240,44,83,0.53,29,48,0.604,15,35,0.429,18,22,0.818,121,48,99,0.485,38,60,0.633,10,39,0.256,5,6,0.833,111
520,NYK,2021-10-22,121,@,ORL,1,240,44,88,0.5,20,34,0.588,24,54,0.444,9,17,0.529,121,33,83,0.398,16,40,0.4,17,43,0.395,13,15,0.867,96
521,CLE,2021-10-20,121,@,MEM,0,240,47,93,0.505,33,55,0.6,14,38,0.368,13,18,0.722,121,53,100,0.53,39,67,0.582,14,33,0.424,12,12,1.0,132
522,POR,2021-10-20,121,,SAC,0,240,45,93,0.484,33,58,0.569,12,35,0.343,19,22,0.864,121,42,92,0.457,25,51,0.49,17,41,0.415,23,29,0.793,124
523,GSW,2021-10-19,121,@,LAL,1,240,41,93,0.441,27,54,0.5,14,39,0.359,25,30,0.833,121,45,95,0.474,30,53,0.566,15,42,0.357,9,19,0.474,114
524,SAS,2022-04-10,120,@,DAL,0,240,43,89,0.483,32,58,0.552,11,31,0.355,23,23,1.0,120,46,85,0.541,26,49,0.531,20,36,0.556,18,23,0.783,130
525,MIN,2022-04-10,120,,CHI,0,240,46,91,0.505,35,60,0.583,11,31,0.355,17,22,0.773,120,44,83,0.53,34,62,0.548,10,21,0.476,26,33,0.788,124
526,IND,2022-04-09,120,@,PHI,0,240,41,78,0.526,31,55,0.564,10,23,0.435,28,36,0.778,120,50,90,0.556,38,56,0.679,12,34,0.353,21,27,0.778,133
527,LAL,2022-04-08,120,,OKC,1,240,41,82,0.5,32,51,0.627,9,31,0.29,29,39,0.744,120,40,88,0.455,34,59,0.576,6,29,0.207,15,19,0.789,101
528,ORL,2022-04-05,120,,CLE,1,240,47,93,0.505,31,58,0.534,16,35,0.457,10,15,0.667,120,42,86,0.488,26,50,0.52,16,36,0.444,15,22,0.682,115
529,MIL,2022-03-31,120,@,BRK,1,265,40,89,0.449,28,48,0.583,12,41,0.293,28,34,0.824,120,45,97,0.464,27,60,0.45,18,37,0.486,11,16,0.688,119
530,DAL,2022-03-30,120,@,CLE,1,240,46,88,0.523,30,46,0.652,16,42,0.381,12,15,0.8,120,42,83,0.506,31,58,0.534,11,25,0.44,17,22,0.773,112
531,HOU,2022-03-28,120,,SAS,0,240,38,92,0.413,18,43,0.419,20,49,0.408,24,28,0.857,120,47,100,0.47,40,71,0.563,7,29,0.241,22,28,0.786,123
532,BRK,2022-03-23,120,@,MEM,0,240,43,87,0.494,34,62,0.548,9,25,0.36,25,27,0.926,120,47,101,0.465,28,63,0.444,19,38,0.5,19,22,0.864,132
533,CLE,2022-03-21,120,,LAL,0,240,45,86,0.523,31,47,0.66,14,39,0.359,16,19,0.842,120,53,94,0.564,41,62,0.661,12,32,0.375,13,16,0.813,131
534,MIA,2022-03-18,120,,OKC,1,240,46,95,0.484,28,44,0.636,18,51,0.353,10,12,0.833,120,40,84,0.476,30,50,0.6,10,34,0.294,18,23,0.783,108
535,ATL,2022-03-18,120,,MEM,1,240,45,91,0.495,32,63,0.508,13,28,0.464,17,21,0.81,120,40,86,0.465,32,64,0.5,8,22,0.364,17,23,0.739,105
536,ORL,2022-03-17,120,,DET,0,240,47,97,0.485,36,67,0.537,11,30,0.367,15,21,0.714,120,47,94,0.5,27,51,0.529,20,43,0.465,20,31,0.645,134
537,OKC,2022-03-16,120,@,SAS,0,240,43,82,0.524,30,47,0.638,13,35,0.371,21,29,0.724,120,43,98,0.439,24,57,0.421,19,41,0.463,17,20,0.85,122
538,CLE,2022-03-14,120,,LAC,1,265,41,86,0.477,26,56,0.464,15,30,0.5,23,32,0.719,120,43,98,0.439,31,62,0.5,12,36,0.333,13,17,0.765,111
539,NOP,2022-03-11,120,,CHO,0,240,43,86,0.5,28,47,0.596,15,39,0.385,19,25,0.76,120,52,87,0.598,30,40,0.75,22,47,0.468,16,20,0.8,142
540,BRK,2022-03-06,120,@,BOS,0,240,45,89,0.506,33,62,0.532,12,27,0.444,18,20,0.9,120,40,83,0.482,23,47,0.489,17,36,0.472,29,38,0.763,126
541,BOS,2022-03-03,120,,MEM,1,240,46,89,0.517,30,52,0.577,16,37,0.432,12,15,0.8,120,42,99,0.424,29,59,0.492,13,40,0.325,10,13,0.769,107
542,PHO,2022-03-02,120,,POR,1,240,40,80,0.5,26,44,0.591,14,36,0.389,26,31,0.839,120,30,78,0.385,19,47,0.404,11,31,0.355,19,25,0.76,90
543,MIL,2022-03-02,120,,MIA,1,240,41,91,0.451,27,55,0.491,14,36,0.389,24,27,0.889,120,44,97,0.454,23,53,0.434,21,44,0.477,10,12,0.833,119
544,MIL,2022-02-17,120,,PHI,0,240,42,95,0.442,28,51,0.549,14,44,0.318,22,28,0.786,120,44,88,0.5,32,54,0.593,12,34,0.353,23,27,0.852,123
545,CHO,2022-02-15,120,@,MIN,0,265,42,102,0.412,34,69,0.493,8,33,0.242,28,37,0.757,120,43,109,0.394,30,54,0.556,13,55,0.236,27,43,0.628,126
546,CHI,2022-02-14,120,,SAS,1,240,46,88,0.523,36,64,0.563,10,24,0.417,18,21,0.857,120,44,92,0.478,38,72,0.528,6,20,0.3,15,21,0.714,109
547,NOP,2022-02-14,120,,TOR,1,240,45,77,0.584,29,42,0.69,16,35,0.457,14,16,0.875,120,29,95,0.305,21,61,0.344,8,34,0.235,24,31,0.774,90
548,IND,2022-02-13,120,,MIN,0,240,45,102,0.441,32,57,0.561,13,45,0.289,17,22,0.773,120,43,84,0.512,25,50,0.5,18,34,0.529,25,28,0.893,129
549,CLE,2022-02-11,120,@,IND,1,240,43,81,0.531,34,57,0.596,9,24,0.375,25,30,0.833,120,42,89,0.472,24,51,0.471,18,38,0.474,11,16,0.688,113
550,HOU,2022-02-10,120,,TOR,0,240,43,82,0.524,27,44,0.614,16,38,0.421,18,30,0.6,120,53,97,0.546,38,58,0.655,15,39,0.385,18,22,0.818,139
551,NOP,2022-02-06,120,@,HOU,1,240,41,77,0.532,29,48,0.604,12,29,0.414,26,36,0.722,120,40,84,0.476,24,39,0.615,16,45,0.356,11,16,0.688,107
552,CHI,2022-02-03,120,@,TOR,0,265,43,90,0.478,31,61,0.508,12,29,0.414,22,24,0.917,120,48,113,0.425,34,77,0.442,14,36,0.389,17,19,0.895,127
553,MEM,2022-02-02,120,@,NYK,1,240,44,102,0.431,28,63,0.444,16,39,0.41,16,23,0.696,120,38,88,0.432,26,52,0.5,12,36,0.333,20,26,0.769,108
554,OKC,2022-02-02,120,@,DAL,1,265,41,86,0.477,24,49,0.49,17,37,0.459,21,25,0.84,120,46,98,0.469,32,55,0.582,14,43,0.326,8,10,0.8,114
555,SAS,2022-02-01,120,,GSW,0,240,46,83,0.554,30,50,0.6,16,33,0.485,12,17,0.706,120,43,96,0.448,23,50,0.46,20,46,0.435,18,18,1.0,124
556,MIA,2022-01-29,120,,TOR,0,315,45,110,0.409,29,60,0.483,16,50,0.32,14,20,0.7,120,47,107,0.439,31,62,0.5,16,45,0.356,14,18,0.778,124
557,BRK,2022-01-15,120,,NOP,1,240,46,84,0.548,34,57,0.596,12,27,0.444,16,17,0.941,120,40,87,0.46,31,56,0.554,9,31,0.29,16,24,0.667,105
558,TOR,2022-01-02,120,,NYK,1,240,41,86,0.477,28,52,0.538,13,34,0.382,25,30,0.833,120,35,78,0.449,23,42,0.548,12,36,0.333,23,28,0.821,105
559,CHI,2022-01-01,120,@,WAS,1,240,41,84,0.488,24,50,0.48,17,34,0.5,21,25,0.84,120,46,87,0.529,40,60,0.667,6,27,0.222,21,26,0.808,119
560,LAC,2022-01-01,120,@,BRK,1,240,42,86,0.488,28,50,0.56,14,36,0.389,22,31,0.71,120,42,97,0.433,31,64,0.484,11,33,0.333,21,25,0.84,116
561,UTA,2021-12-31,120,,MIN,1,240,37,78,0.474,26,49,0.531,11,29,0.379,35,41,0.854,120,40,93,0.43,26,52,0.5,14,41,0.341,14,22,0.636,108
562,MIA,2021-12-31,120,@,HOU,1,240,40,86,0.465,26,53,0.491,14,33,0.424,26,31,0.839,120,41,93,0.441,27,51,0.529,14,42,0.333,14,17,0.824,110
563,UTA,2021-12-29,120,@,POR,1,240,46,87,0.529,38,58,0.655,8,29,0.276,20,32,0.625,120,37,88,0.42,23,48,0.479,14,40,0.35,17,24,0.708,105
564,UTA,2021-12-25,120,,DAL,1,240,40,90,0.444,28,54,0.519,12,36,0.333,28,37,0.757,120,38,89,0.427,28,59,0.475,10,30,0.333,30,35,0.857,116
565,DAL,2021-12-13,120,,CHO,1,240,43,83,0.518,24,42,0.571,19,41,0.463,15,17,0.882,120,34,86,0.395,21,49,0.429,13,37,0.351,15,24,0.625,96
566,DEN,2021-12-08,120,@,NOP,1,265,45,88,0.511,36,56,0.643,9,32,0.281,21,27,0.778,120,47,90,0.522,36,60,0.6,11,30,0.367,9,12,0.75,114
