Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
463,LAC,2/11/2015,110,,HOU,1,240,39,81,0.481,35,59,0.593,4,22,0.182,28,45,0.622,110,34,87,0.391,25,42,0.595,9,45,0.2,18,22,0.818,95
464,SAS,2/4/2015,110,,ORL,1,240,44,84,0.524,30,52,0.577,14,32,0.438,8,14,0.571,110,42,84,0.5,32,63,0.508,10,21,0.476,9,14,0.643,103
465,UTA,1/30/2015,110,,GSW,1,240,42,94,0.447,33,69,0.478,9,25,0.36,17,28,0.607,110,37,86,0.43,29,59,0.492,8,27,0.296,18,25,0.72,100
466,MIN,1/28/2015,110,,BOS,1,240,38,77,0.494,32,61,0.525,6,16,0.375,28,32,0.875,110,42,91,0.462,35,68,0.515,7,23,0.304,7,9,0.778,98
467,DET,1/25/2015,110,@,TOR,0,240,41,90,0.456,29,56,0.518,12,34,0.353,16,23,0.696,110,43,81,0.531,38,66,0.576,5,15,0.333,23,29,0.793,114
468,ATL,1/21/2015,110,,IND,1,240,39,78,0.5,26,49,0.531,13,29,0.448,19,26,0.731,110,31,78,0.397,26,53,0.491,5,25,0.2,24,26,0.923,91
469,HOU,1/19/2015,110,,IND,1,240,37,72,0.514,25,41,0.61,12,31,0.387,24,33,0.727,110,39,85,0.459,33,58,0.569,6,27,0.222,14,18,0.778,98
470,SAS,1/16/2015,110,,POR,1,240,42,94,0.447,31,65,0.477,11,29,0.379,15,17,0.882,110,37,74,0.5,31,55,0.564,6,19,0.316,16,20,0.8,96
471,PHO,1/16/2015,110,,MIN,1,240,48,87,0.552,43,72,0.597,5,15,0.333,9,11,0.818,110,42,91,0.462,34,69,0.493,8,22,0.364,7,12,0.583,99
472,ATL,1/16/2015,110,@,TOR,1,240,42,69,0.609,30,46,0.652,12,23,0.522,14,16,0.875,110,35,82,0.427,29,57,0.509,6,25,0.24,13,17,0.765,89
473,MIN,1/13/2015,110,@,IND,1,240,41,87,0.471,31,67,0.463,10,20,0.5,18,19,0.947,110,39,80,0.488,34,62,0.548,5,18,0.278,18,30,0.6,101
474,PHO,1/11/2015,110,@,MEM,0,290,42,100,0.42,34,65,0.523,8,35,0.229,18,23,0.783,110,48,100,0.48,39,79,0.494,9,21,0.429,17,24,0.708,122
475,CHO,1/10/2015,110,@,NYK,1,240,39,78,0.5,32,62,0.516,7,16,0.438,25,33,0.758,110,33,85,0.388,25,56,0.446,8,29,0.276,8,9,0.889,82
476,DEN,1/5/2015,110,@,MIN,1,240,46,84,0.548,39,65,0.6,7,19,0.368,11,16,0.688,110,38,89,0.427,28,65,0.431,10,24,0.417,15,18,0.833,101
477,SAC,1/1/2015,110,@,MIN,1,240,40,74,0.541,35,62,0.565,5,12,0.417,25,29,0.862,110,42,91,0.462,35,67,0.522,7,24,0.292,16,22,0.727,107
478,NOP,12/30/2014,110,,PHO,1,240,42,81,0.519,34,63,0.54,8,18,0.444,18,29,0.621,110,41,86,0.477,32,65,0.492,9,21,0.429,15,19,0.789,106
479,SAS,12/28/2014,110,,HOU,1,240,39,83,0.47,28,53,0.528,11,30,0.367,21,24,0.875,110,38,77,0.494,26,44,0.591,12,33,0.364,18,31,0.581,106
480,GSW,12/27/2014,110,,MIN,1,240,41,88,0.466,30,60,0.5,11,28,0.393,17,21,0.81,110,34,77,0.442,26,58,0.448,8,19,0.421,21,36,0.583,97
481,TOR,12/27/2014,110,@,LAC,1,240,41,86,0.477,28,52,0.538,13,34,0.382,15,19,0.789,110,37,81,0.457,25,56,0.446,12,25,0.48,12,15,0.8,98
482,IND,12/27/2014,110,@,BRK,1,240,44,86,0.512,35,68,0.515,9,18,0.5,13,18,0.722,110,28,77,0.364,21,52,0.404,7,25,0.28,22,27,0.815,85
483,HOU,12/22/2014,110,,POR,1,240,41,87,0.471,28,51,0.549,13,36,0.361,15,20,0.75,110,34,76,0.447,24,49,0.49,10,27,0.37,17,18,0.944,95
484,CHO,12/22/2014,110,,DEN,1,240,43,80,0.538,35,61,0.574,8,19,0.421,16,24,0.667,110,31,82,0.378,29,64,0.453,2,18,0.111,18,24,0.75,82
485,BRK,12/21/2014,110,,DET,1,240,40,76,0.526,32,56,0.571,8,20,0.4,22,29,0.759,110,40,91,0.44,31,64,0.484,9,27,0.333,16,26,0.615,105
486,TOR,12/19/2014,110,@,DET,1,240,42,88,0.477,34,61,0.557,8,27,0.296,18,24,0.75,110,41,94,0.436,33,69,0.478,8,25,0.32,10,15,0.667,100
487,IND,12/15/2014,110,,LAL,1,240,40,83,0.482,33,66,0.5,7,17,0.412,23,27,0.852,110,29,88,0.33,19,62,0.306,10,26,0.385,23,29,0.793,91
488,SAS,12/12/2014,110,,LAL,0,265,42,90,0.467,30,59,0.508,12,31,0.387,14,21,0.667,110,44,96,0.458,32,72,0.444,12,24,0.5,12,15,0.8,112
489,CLE,12/8/2014,110,@,BRK,1,240,43,90,0.478,34,65,0.523,9,25,0.36,15,22,0.682,110,36,81,0.444,32,62,0.516,4,19,0.211,12,19,0.632,88
490,DAL,11/29/2014,110,@,PHI,1,240,40,89,0.449,32,59,0.542,8,30,0.267,22,30,0.733,110,36,85,0.424,30,64,0.469,6,21,0.286,25,31,0.806,103
491,TOR,11/22/2014,110,@,CLE,1,240,32,80,0.4,24,56,0.429,8,24,0.333,38,42,0.905,110,35,81,0.432,32,65,0.492,3,16,0.188,20,29,0.69,93
492,LAC,11/20/2014,110,@,MIA,1,240,43,77,0.558,30,46,0.652,13,31,0.419,11,17,0.647,110,30,67,0.448,24,41,0.585,6,26,0.231,27,31,0.871,93
493,SAC,11/13/2014,110,@,MEM,0,240,37,77,0.481,30,64,0.469,7,13,0.538,29,34,0.853,110,39,77,0.506,33,68,0.485,6,9,0.667,27,34,0.794,111
494,BRK,11/7/2014,110,,NYK,1,240,38,74,0.514,24,50,0.48,14,24,0.583,20,26,0.769,110,37,90,0.411,29,71,0.408,8,19,0.421,17,21,0.81,99
495,CLE,11/7/2014,110,@,DEN,1,240,40,84,0.476,34,61,0.557,6,23,0.261,24,33,0.727,110,40,85,0.471,29,56,0.518,11,29,0.379,10,15,0.667,101
496,TOR,11/5/2014,110,@,BOS,1,240,42,87,0.483,35,71,0.493,7,16,0.438,19,23,0.826,110,40,78,0.513,30,52,0.577,10,26,0.385,17,18,0.944,107
497,SAC,11/3/2014,110,@,DEN,1,240,34,81,0.42,32,72,0.444,2,9,0.222,40,47,0.851,110,36,93,0.387,31,69,0.449,5,24,0.208,28,33,0.848,105
498,CLE,4/13/2015,109,,DET,1,240,43,85,0.506,26,53,0.491,17,32,0.531,6,12,0.5,109,38,83,0.458,29,58,0.5,9,25,0.36,12,20,0.6,97
499,UTA,4/13/2015,109,,DAL,1,240,41,82,0.5,30,54,0.556,11,28,0.393,16,26,0.615,109,34,82,0.415,25,62,0.403,9,20,0.45,15,23,0.652,92
500,TOR,4/3/2015,109,@,BRK,0,240,42,82,0.512,34,56,0.607,8,26,0.308,17,23,0.739,109,46,88,0.523,41,72,0.569,5,16,0.313,17,23,0.739,114
501,POR,3/30/2015,109,,PHO,1,240,44,86,0.512,32,59,0.542,12,27,0.444,9,10,0.9,109,38,87,0.437,35,71,0.493,3,16,0.188,7,10,0.7,86
502,OKC,3/29/2015,109,@,PHO,1,240,40,86,0.465,30,60,0.5,10,26,0.385,19,26,0.731,109,37,82,0.451,32,60,0.533,5,22,0.227,18,24,0.75,97
503,MIA,3/29/2015,109,,DET,1,240,39,82,0.476,32,64,0.5,7,18,0.389,24,29,0.828,109,40,83,0.482,32,58,0.552,8,25,0.32,14,22,0.636,102
504,CHO,3/22/2015,109,@,MIN,1,240,45,89,0.506,39,71,0.549,6,18,0.333,13,16,0.813,109,41,74,0.554,37,63,0.587,4,11,0.364,12,16,0.75,98
505,SAC,3/22/2015,109,,WAS,1,240,40,79,0.506,32,62,0.516,8,17,0.471,21,23,0.913,109,35,87,0.402,32,70,0.457,3,17,0.176,13,18,0.722,86
506,OKC,3/15/2015,109,,CHI,1,240,40,87,0.46,32,66,0.485,8,21,0.381,21,30,0.7,109,37,83,0.446,28,54,0.519,9,29,0.31,17,24,0.708,100
507,UTA,3/12/2015,109,,HOU,1,240,44,92,0.478,33,59,0.559,11,33,0.333,10,17,0.588,109,34,79,0.43,27,47,0.574,7,32,0.219,16,24,0.667,91
508,IND,3/12/2015,109,,MIL,1,265,39,79,0.494,30,57,0.526,9,22,0.409,22,28,0.786,109,35,91,0.385,31,77,0.403,4,14,0.286,29,36,0.806,103
509,SAC,3/7/2015,109,@,MIA,0,265,40,88,0.455,30,63,0.476,10,25,0.4,19,24,0.792,109,41,80,0.513,34,56,0.607,7,24,0.292,25,33,0.758,114
510,PHO,2/20/2015,109,@,MIN,0,240,40,89,0.449,33,72,0.458,7,17,0.412,22,31,0.71,109,40,86,0.465,36,71,0.507,4,15,0.267,27,38,0.711,111
511,SAC,2/20/2015,109,,BOS,1,240,40,83,0.482,32,61,0.525,8,22,0.364,21,26,0.808,109,40,100,0.4,34,78,0.436,6,22,0.273,15,26,0.577,101
512,MIA,2/9/2015,109,,NYK,1,240,36,74,0.486,24,52,0.462,12,22,0.545,25,29,0.862,109,36,84,0.429,29,64,0.453,7,20,0.35,16,19,0.842,95
513,POR,2/8/2015,109,@,HOU,1,240,40,76,0.526,31,47,0.66,9,29,0.31,20,23,0.87,109,31,82,0.378,18,47,0.383,13,35,0.371,23,34,0.676,98
514,DET,2/4/2015,109,@,IND,0,240,43,87,0.494,31,63,0.492,12,24,0.5,11,15,0.733,109,46,77,0.597,34,56,0.607,12,21,0.571,10,18,0.556,114
515,BRK,2/4/2015,109,@,TOR,1,240,40,81,0.494,31,62,0.5,9,19,0.474,20,23,0.87,109,35,79,0.443,25,46,0.543,10,33,0.303,13,18,0.722,93
516,MEM,1/27/2015,109,@,DAL,1,240,42,79,0.532,32,58,0.552,10,21,0.476,15,20,0.75,109,38,78,0.487,31,52,0.596,7,26,0.269,7,10,0.7,90
517,MIL,1/27/2015,109,@,MIA,1,240,39,71,0.549,30,55,0.545,9,16,0.563,22,30,0.733,109,38,75,0.507,31,55,0.564,7,20,0.35,19,26,0.731,102
518,NOP,1/25/2015,109,,DAL,1,240,40,79,0.506,32,62,0.516,8,17,0.471,21,25,0.84,109,39,81,0.481,30,57,0.526,9,24,0.375,19,25,0.76,106
519,SAS,1/20/2015,109,@,DEN,1,240,38,84,0.452,27,57,0.474,11,27,0.407,22,27,0.815,109,37,79,0.468,32,65,0.492,5,14,0.357,20,29,0.69,99
520,CLE,1/15/2015,109,@,LAL,1,240,37,78,0.474,28,48,0.583,9,30,0.3,26,36,0.722,109,39,76,0.513,31,52,0.596,8,24,0.333,16,23,0.696,102
521,TOR,1/10/2015,109,,BOS,1,240,41,91,0.451,28,61,0.459,13,30,0.433,14,19,0.737,109,39,83,0.47,33,65,0.508,6,18,0.333,12,20,0.6,96
522,TOR,1/4/2015,109,@,PHO,0,240,38,83,0.458,29,57,0.509,9,26,0.346,24,29,0.828,109,48,89,0.539,40,66,0.606,8,23,0.348,21,28,0.75,125
523,DAL,1/4/2015,109,@,CLE,1,240,44,78,0.564,32,52,0.615,12,26,0.462,9,11,0.818,109,35,86,0.407,27,61,0.443,8,25,0.32,12,17,0.706,90
524,CHI,1/3/2015,109,,BOS,1,265,37,100,0.37,31,72,0.431,6,28,0.214,29,40,0.725,109,45,100,0.45,40,83,0.482,5,17,0.294,9,11,0.818,104
525,MEM,1/2/2015,109,@,LAL,1,240,41,84,0.488,35,70,0.5,6,14,0.429,21,31,0.677,109,43,81,0.531,37,62,0.597,6,19,0.316,14,19,0.737,106
526,OKC,1/2/2015,109,,WAS,1,240,44,83,0.53,36,64,0.563,8,19,0.421,13,19,0.684,109,39,84,0.464,28,63,0.444,11,21,0.524,13,15,0.867,102
527,DET,12/30/2014,109,@,ORL,1,240,40,86,0.465,26,53,0.491,14,33,0.424,15,29,0.517,109,38,85,0.447,34,65,0.523,4,20,0.2,6,10,0.6,86
528,ATL,12/30/2014,109,,CLE,1,240,40,79,0.506,30,50,0.6,10,29,0.345,19,26,0.731,109,37,84,0.44,24,53,0.453,13,31,0.419,14,21,0.667,101
529,BRK,12/26/2014,109,@,BOS,1,240,41,83,0.494,34,62,0.548,7,21,0.333,20,28,0.714,109,45,87,0.517,36,63,0.571,9,24,0.375,8,11,0.727,107
530,IND,12/26/2014,109,@,DET,0,240,42,83,0.506,33,63,0.524,9,20,0.45,16,22,0.727,109,47,86,0.547,37,60,0.617,10,26,0.385,15,29,0.517,119
531,DEN,12/19/2014,109,,LAC,1,240,38,80,0.475,27,51,0.529,11,29,0.379,22,30,0.733,109,39,85,0.459,36,67,0.537,3,18,0.167,25,33,0.758,106
532,CHO,12/19/2014,109,@,PHI,1,240,43,98,0.439,33,74,0.446,10,24,0.417,13,17,0.765,109,32,71,0.451,20,45,0.444,12,26,0.462,15,17,0.882,91
533,OKC,12/18/2014,109,@,GSW,0,240,41,86,0.477,30,61,0.492,11,25,0.44,16,24,0.667,109,48,94,0.511,36,63,0.571,12,31,0.387,6,10,0.6,114
534,BOS,12/17/2014,109,,ORL,1,240,44,80,0.55,37,61,0.607,7,19,0.368,14,18,0.778,109,37,85,0.435,32,66,0.485,5,19,0.263,13,15,0.867,92
535,WAS,12/16/2014,109,,MIN,1,240,43,86,0.5,33,69,0.478,10,17,0.588,13,18,0.722,109,36,81,0.444,33,73,0.452,3,8,0.375,20,35,0.571,95
536,SAC,12/11/2014,109,,HOU,0,265,39,84,0.464,31,66,0.47,8,18,0.444,23,34,0.676,109,38,95,0.4,23,51,0.451,15,44,0.341,22,31,0.71,113
537,SAS,12/10/2014,109,,NYK,1,240,37,73,0.507,27,54,0.5,10,19,0.526,25,30,0.833,109,37,76,0.487,31,61,0.508,6,15,0.4,15,17,0.882,95
538,MIL,12/5/2014,109,,MIA,1,240,39,69,0.565,30,53,0.566,9,16,0.563,22,26,0.846,109,30,68,0.441,23,50,0.46,7,18,0.389,18,27,0.667,85
539,BOS,12/3/2014,109,,DET,1,265,37,93,0.398,24,63,0.381,13,30,0.433,22,27,0.815,109,37,102,0.363,29,75,0.387,8,27,0.296,20,29,0.69,102
540,SAC,12/2/2014,109,,TOR,0,240,39,75,0.52,36,65,0.554,3,10,0.3,28,37,0.757,109,44,88,0.5,34,65,0.523,10,23,0.435,19,21,0.905,117
541,ATL,12/2/2014,109,,BOS,1,240,43,82,0.524,32,58,0.552,11,24,0.458,12,14,0.857,109,41,84,0.488,29,61,0.475,12,23,0.522,11,13,0.846,105
542,SAS,12/1/2014,109,@,PHI,1,240,36,83,0.434,27,57,0.474,9,26,0.346,28,35,0.8,109,38,89,0.427,26,60,0.433,12,29,0.414,15,25,0.6,103
543,CLE,11/29/2014,109,,IND,1,240,41,78,0.526,34,62,0.548,7,16,0.438,20,32,0.625,109,35,89,0.393,28,67,0.418,7,22,0.318,20,26,0.769,97
544,CHI,11/28/2014,109,@,BOS,1,240,37,90,0.411,32,73,0.438,5,17,0.294,30,37,0.811,109,37,92,0.402,31,70,0.443,6,22,0.273,22,29,0.759,102
545,DAL,11/26/2014,109,,NYK,1,265,38,95,0.4,34,64,0.531,4,31,0.129,29,38,0.763,109,39,92,0.424,25,64,0.391,14,28,0.5,10,16,0.625,102
546,CHI,11/25/2014,109,@,DEN,0,240,35,82,0.427,28,61,0.459,7,21,0.333,32,37,0.865,109,43,85,0.506,35,69,0.507,8,16,0.5,20,27,0.741,114
547,ATL,11/18/2014,109,,LAL,0,240,41,85,0.482,32,58,0.552,9,27,0.333,18,23,0.783,109,47,87,0.54,41,70,0.586,6,17,0.353,14,22,0.636,114
548,NYK,11/16/2014,109,,DEN,1,240,41,76,0.539,35,62,0.565,6,14,0.429,21,27,0.778,109,32,82,0.39,19,48,0.396,13,34,0.382,16,26,0.615,93
549,OKC,11/12/2014,109,@,BOS,1,240,40,82,0.488,30,58,0.517,10,24,0.417,19,22,0.864,109,37,83,0.446,28,50,0.56,9,33,0.273,11,13,0.846,94
550,NOP,11/12/2014,109,,LAL,1,240,45,82,0.549,37,63,0.587,8,19,0.421,11,18,0.611,109,35,84,0.417,28,63,0.444,7,21,0.333,25,32,0.781,102
551,DEN,11/5/2014,109,@,SAC,0,240,37,82,0.451,28,54,0.519,9,28,0.321,26,31,0.839,109,42,76,0.553,34,56,0.607,8,20,0.4,39,50,0.78,131
552,DAL,11/1/2014,109,@,NOP,1,240,46,89,0.517,40,64,0.625,6,25,0.24,11,19,0.579,109,38,89,0.427,31,70,0.443,7,19,0.368,21,28,0.75,104
553,TOR,10/29/2014,109,,ATL,1,240,37,90,0.411,29,64,0.453,8,26,0.308,27,33,0.818,109,40,80,0.5,27,58,0.466,13,22,0.591,9,17,0.529,102
554,NOP,4/15/2015,108,,SAS,1,240,43,83,0.518,38,73,0.521,5,10,0.5,17,25,0.68,108,45,79,0.57,42,69,0.609,3,10,0.3,10,13,0.769,103
555,WAS,4/15/2015,108,@,CLE,0,265,42,97,0.433,34,75,0.453,8,22,0.364,16,21,0.762,108,43,91,0.473,27,61,0.443,16,30,0.533,11,17,0.647,113
556,ATL,4/13/2015,108,,NYK,0,240,39,88,0.443,28,56,0.5,11,32,0.344,19,23,0.826,108,43,77,0.558,30,52,0.577,13,25,0.52,13,19,0.684,112
557,WAS,4/12/2015,108,,ATL,1,240,39,85,0.459,30,64,0.469,9,21,0.429,21,27,0.778,108,36,87,0.414,27,58,0.466,9,29,0.31,18,24,0.75,99
558,HOU,4/2/2015,108,@,DAL,1,240,34,77,0.442,23,46,0.5,11,31,0.355,29,40,0.725,108,37,84,0.44,29,58,0.5,8,26,0.308,19,27,0.704,101
559,GSW,3/28/2015,108,@,MIL,1,240,42,82,0.512,30,57,0.526,12,25,0.48,12,14,0.857,108,33,87,0.379,31,72,0.431,2,15,0.133,27,32,0.844,95
560,SAC,3/25/2015,108,@,PHO,1,240,40,81,0.494,32,60,0.533,8,21,0.381,20,23,0.87,108,38,87,0.437,32,62,0.516,6,25,0.24,17,26,0.654,99
561,DET,3/24/2015,108,,TOR,1,240,40,93,0.43,28,64,0.438,12,29,0.414,16,24,0.667,108,35,75,0.467,28,52,0.538,7,23,0.304,27,29,0.931,104
562,POR,3/24/2015,108,,GSW,0,240,39,92,0.424,24,58,0.414,15,34,0.441,15,19,0.789,108,50,83,0.602,38,57,0.667,12,26,0.462,10,11,0.909,122
563,CLE,3/22/2015,108,@,MIL,1,240,42,84,0.5,29,53,0.547,13,31,0.419,11,16,0.688,108,38,70,0.543,35,58,0.603,3,12,0.25,11,14,0.786,90
564,CHI,3/20/2015,108,,TOR,1,240,42,79,0.532,33,51,0.647,9,28,0.321,15,17,0.882,108,30,79,0.38,20,54,0.37,10,25,0.4,22,26,0.846,92
565,MIA,3/20/2015,108,,DEN,1,240,43,81,0.531,36,65,0.554,7,16,0.438,15,19,0.789,108,37,79,0.468,30,52,0.577,7,27,0.259,10,19,0.526,91
566,DEN,3/19/2015,108,@,HOU,0,240,42,93,0.452,29,57,0.509,13,36,0.361,11,19,0.579,108,37,83,0.446,25,53,0.472,12,30,0.4,32,40,0.8,118
567,MIA,3/18/2015,108,,POR,1,240,46,87,0.529,39,77,0.506,7,10,0.7,9,14,0.643,108,41,81,0.506,31,55,0.564,10,26,0.385,12,21,0.571,104
568,GSW,3/16/2015,108,,LAL,1,240,40,84,0.476,33,57,0.579,7,27,0.259,21,23,0.913,108,39,85,0.459,31,70,0.443,8,15,0.533,19,21,0.905,105
569,BOS,3/16/2015,108,,PHI,1,240,44,88,0.5,36,68,0.529,8,20,0.4,12,15,0.8,108,34,84,0.405,26,60,0.433,8,24,0.333,13,24,0.542,89
570,ORL,3/15/2015,108,,CLE,0,240,42,88,0.477,33,69,0.478,9,19,0.474,15,27,0.556,108,45,76,0.592,27,41,0.659,18,35,0.514,15,19,0.789,123
571,OKC,3/11/2015,108,,LAC,0,240,33,76,0.434,21,51,0.412,12,25,0.48,30,36,0.833,108,35,76,0.461,20,46,0.435,15,30,0.5,35,47,0.745,120
572,OKC,3/8/2015,108,,TOR,1,240,42,82,0.512,36,61,0.59,6,21,0.286,18,25,0.72,108,42,98,0.429,31,71,0.437,11,27,0.407,9,9,1,104
573,CHO,3/8/2015,108,@,DET,1,240,41,79,0.519,35,62,0.565,6,17,0.353,20,23,0.87,108,39,89,0.438,36,75,0.48,3,14,0.214,20,25,0.8,101
574,PHO,3/6/2015,108,@,BRK,1,265,39,91,0.429,36,65,0.554,3,26,0.115,27,35,0.771,108,34,97,0.351,26,75,0.347,8,22,0.364,24,29,0.828,100
575,CHI,3/5/2015,108,,OKC,1,240,40,87,0.46,33,62,0.532,7,25,0.28,21,26,0.808,108,41,88,0.466,33,68,0.485,8,20,0.4,15,19,0.789,105
576,GSW,3/2/2015,108,@,BRK,0,240,42,90,0.467,31,60,0.517,11,30,0.367,13,18,0.722,108,44,89,0.494,34,68,0.5,10,21,0.476,12,16,0.75,110
577,OKC,3/1/2015,108,@,LAL,1,240,40,97,0.412,29,65,0.446,11,32,0.344,17,23,0.739,108,40,90,0.444,31,65,0.477,9,25,0.36,12,18,0.667,101
578,PHI,2/23/2015,108,@,MIA,0,240,40,84,0.476,27,53,0.509,13,31,0.419,15,28,0.536,108,46,83,0.554,35,62,0.565,11,21,0.524,16,22,0.727,119
579,LAC,2/8/2015,108,@,OKC,0,240,42,90,0.467,30,58,0.517,12,32,0.375,12,17,0.706,108,46,88,0.523,38,68,0.559,8,20,0.4,31,38,0.816,131
580,POR,2/5/2015,108,,PHO,1,240,40,90,0.444,32,59,0.542,8,31,0.258,20,23,0.87,108,34,88,0.386,28,65,0.431,6,23,0.261,13,17,0.765,87
581,BOS,2/3/2015,108,@,NYK,1,240,42,77,0.545,36,53,0.679,6,24,0.25,18,23,0.783,108,41,83,0.494,34,63,0.54,7,20,0.35,8,11,0.727,97
582,DET,2/3/2015,108,,MIA,1,240,42,88,0.477,33,68,0.485,9,20,0.45,15,18,0.833,108,35,74,0.473,29,60,0.483,6,14,0.429,15,23,0.652,91
583,DAL,1/31/2015,108,@,ORL,1,240,42,74,0.568,31,53,0.585,11,21,0.524,13,22,0.591,108,33,78,0.423,25,54,0.463,8,24,0.333,19,24,0.792,93
584,NOP,1/30/2015,108,,LAC,1,240,36,86,0.419,23,61,0.377,13,25,0.52,23,26,0.885,108,42,92,0.457,35,64,0.547,7,28,0.25,12,17,0.706,103
585,CLE,1/25/2015,108,,OKC,1,240,36,82,0.439,20,46,0.435,16,36,0.444,20,29,0.69,108,37,94,0.394,27,64,0.422,10,30,0.333,14,18,0.778,98
586,UTA,1/24/2015,108,,BRK,1,240,42,79,0.532,29,50,0.58,13,29,0.448,11,14,0.786,108,29,75,0.387,24,60,0.4,5,15,0.333,10,16,0.625,73
587,CLE,1/19/2015,108,,CHI,1,240,41,90,0.456,33,72,0.458,8,18,0.444,18,25,0.72,108,30,80,0.375,22,64,0.344,8,16,0.5,26,32,0.813,94
588,SAC,1/17/2015,108,,LAC,0,240,41,89,0.461,36,71,0.507,5,18,0.278,21,26,0.808,108,44,92,0.478,35,64,0.547,9,28,0.321,20,31,0.645,117
589,DAL,1/13/2015,108,@,SAC,1,265,43,100,0.43,37,76,0.487,6,24,0.25,16,23,0.696,108,38,86,0.442,37,68,0.544,1,18,0.056,27,34,0.794,104
590,BOS,1/12/2015,108,,NOP,1,240,37,88,0.42,29,64,0.453,8,24,0.333,26,31,0.839,108,31,75,0.413,25,60,0.417,6,15,0.4,32,37,0.865,100
591,SAS,1/10/2015,108,@,MIN,1,240,41,84,0.488,32,60,0.533,9,24,0.375,17,20,0.85,108,32,81,0.395,29,66,0.439,3,15,0.2,26,26,1,93
592,SAC,1/9/2015,108,,DEN,0,240,42,86,0.488,36,67,0.537,6,19,0.316,18,24,0.75,108,47,85,0.553,42,68,0.618,5,17,0.294,19,28,0.679,118
593,DET,1/7/2015,108,@,DAL,1,240,43,97,0.443,33,76,0.434,10,21,0.476,12,14,0.857,108,38,87,0.437,32,65,0.492,6,22,0.273,13,18,0.722,95
594,CHO,12/23/2014,108,@,MIL,1,240,36,82,0.439,28,61,0.459,8,21,0.381,28,36,0.778,108,39,82,0.476,31,61,0.508,8,21,0.381,15,20,0.75,101
595,SAC,12/22/2014,108,@,GSW,0,240,43,90,0.478,35,73,0.479,8,17,0.471,14,21,0.667,108,49,91,0.538,40,66,0.606,9,25,0.36,21,24,0.875,128
596,NYK,12/21/2014,108,@,TOR,0,240,40,82,0.488,35,68,0.515,5,14,0.357,23,26,0.885,108,42,86,0.488,28,53,0.528,14,33,0.424,20,27,0.741,118
597,SAC,12/21/2014,108,,LAL,1,240,38,79,0.481,31,56,0.554,7,23,0.304,25,36,0.694,108,33,87,0.379,23,61,0.377,10,26,0.385,25,30,0.833,101
598,MIL,12/18/2014,108,@,SAC,1,240,37,75,0.493,24,52,0.462,13,23,0.565,21,27,0.778,108,38,67,0.567,32,53,0.604,6,14,0.429,25,33,0.758,107
599,POR,12/15/2014,108,,SAS,1,240,41,89,0.461,34,71,0.479,7,18,0.389,19,22,0.864,108,38,78,0.487,34,67,0.507,4,11,0.364,15,22,0.682,95
600,HOU,12/13/2014,108,,DEN,1,240,39,88,0.443,29,54,0.537,10,34,0.294,20,34,0.588,108,36,96,0.375,29,68,0.426,7,28,0.25,17,26,0.654,96
601,ATL,12/8/2014,108,@,IND,1,240,40,77,0.519,31,56,0.554,9,21,0.429,19,27,0.704,108,37,84,0.44,28,57,0.491,9,27,0.333,9,17,0.529,92
602,PHI,12/6/2014,108,@,DET,1,265,40,87,0.46,33,64,0.516,7,23,0.304,21,30,0.7,108,34,87,0.391,28,64,0.438,6,23,0.261,27,35,0.771,101
603,MIL,12/2/2014,108,@,CLE,0,240,45,92,0.489,38,72,0.528,7,20,0.35,11,13,0.846,108,39,73,0.534,33,52,0.635,6,21,0.286,27,38,0.711,111
604,DEN,11/14/2014,108,@,IND,1,240,43,87,0.494,35,64,0.547,8,23,0.348,14,25,0.56,108,34,84,0.405,26,62,0.419,8,22,0.364,11,22,0.5,87
605,POR,11/6/2014,108,,DAL,1,240,40,77,0.519,28,47,0.596,12,30,0.4,16,19,0.842,108,33,90,0.367,28,67,0.418,5,23,0.217,16,16,1,87
606,HOU,11/4/2014,108,@,MIA,1,240,35,68,0.515,18,31,0.581,17,37,0.459,21,27,0.778,108,31,74,0.419,19,46,0.413,12,28,0.429,17,27,0.63,91
607,WAS,11/1/2014,108,,MIL,1,240,40,73,0.548,36,60,0.6,4,13,0.308,24,33,0.727,108,34,80,0.425,25,58,0.431,9,22,0.409,20,24,0.833,97
608,TOR,11/1/2014,108,@,ORL,1,240,33,83,0.398,29,62,0.468,4,21,0.19,38,48,0.792,108,38,81,0.469,31,61,0.508,7,20,0.35,12,24,0.5,95
609,CHI,10/31/2014,108,,CLE,0,265,41,90,0.456,28,59,0.475,13,31,0.419,13,17,0.765,108,41,104,0.394,38,89,0.427,3,15,0.2,29,33,0.879,114
610,CHO,10/29/2014,108,,MIL,1,265,41,101,0.406,35,80,0.438,6,21,0.286,20,29,0.69,108,39,80,0.488,32,66,0.485,7,14,0.5,21,24,0.875,106
611,HOU,10/28/2014,108,@,LAL,1,240,31,73,0.425,19,44,0.432,12,29,0.414,34,50,0.68,108,28,79,0.354,25,69,0.362,3,10,0.3,31,39,0.795,90
612,MIL,4/13/2015,107,@,PHI,1,240,40,81,0.494,36,72,0.5,4,9,0.444,23,36,0.639,107,32,81,0.395,26,53,0.491,6,28,0.214,27,34,0.794,97
