Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
731,MIA,2023-12-14,116,,CHI,0,240,37,80,0.463,22,46,0.478,15,34,0.441,27,35,0.771,116,45,93,0.484,31,57,0.544,14,36,0.389,20,30,0.667,124
732,BRK,2023-12-13,116,@,PHO,1,240,41,89,0.461,26,48,0.542,15,41,0.366,19,24,0.792,116,40,84,0.476,31,56,0.554,9,28,0.321,23,27,0.852,112
733,GSW,2023-12-12,116,@,PHO,0,240,41,92,0.446,25,46,0.543,16,46,0.348,18,27,0.667,116,38,84,0.452,24,45,0.533,14,39,0.359,29,34,0.853,119
734,MIA,2023-12-11,116,@,CHO,1,240,37,77,0.481,22,42,0.524,15,35,0.429,27,34,0.794,116,40,84,0.476,23,43,0.535,17,41,0.415,17,22,0.773,114
735,TOR,2023-12-08,116,@,CHO,0,240,47,93,0.505,41,61,0.672,6,32,0.188,16,21,0.762,116,44,79,0.557,31,54,0.574,13,25,0.52,18,20,0.9,119
736,MEM,2023-12-06,116,@,DET,1,240,47,91,0.516,36,65,0.554,11,26,0.423,11,14,0.786,116,41,91,0.451,30,56,0.536,11,35,0.314,9,9,1.0,102
737,PHO,2023-12-02,116,,MEM,1,240,36,83,0.434,27,57,0.474,9,26,0.346,35,43,0.814,116,39,86,0.453,30,55,0.545,9,31,0.29,22,24,0.917,109
738,PHO,2023-11-26,116,@,NYK,1,240,42,91,0.462,26,53,0.491,16,38,0.421,16,21,0.762,116,39,86,0.453,27,57,0.474,12,29,0.414,23,32,0.719,113
739,NOP,2023-11-24,116,@,LAC,1,240,43,88,0.489,33,64,0.516,10,24,0.417,20,27,0.741,116,42,92,0.457,31,55,0.564,11,37,0.297,11,17,0.647,106
740,OKC,2023-11-22,116,,CHI,1,240,37,75,0.493,26,46,0.565,11,29,0.379,31,38,0.816,116,34,88,0.386,17,44,0.386,17,44,0.386,17,17,1.0,102
741,MIL,2023-11-22,116,@,BOS,0,240,45,101,0.446,32,67,0.478,13,34,0.382,13,17,0.765,116,44,84,0.524,27,42,0.643,17,42,0.405,14,17,0.824,119
742,HOU,2023-11-20,116,@,GSW,0,240,44,95,0.463,31,54,0.574,13,41,0.317,15,19,0.789,116,36,77,0.468,15,34,0.441,21,43,0.488,28,33,0.848,121
743,IND,2023-11-19,116,,ORL,0,240,42,95,0.442,34,64,0.531,8,31,0.258,24,31,0.774,116,43,87,0.494,36,67,0.537,7,20,0.35,35,42,0.833,128
744,ATL,2023-11-17,116,,PHI,0,240,40,89,0.449,28,56,0.5,12,33,0.364,24,30,0.8,116,43,88,0.489,30,58,0.517,13,30,0.433,27,28,0.964,126
745,NYK,2023-11-15,116,@,ATL,1,240,45,94,0.479,29,60,0.483,16,34,0.471,10,11,0.909,116,41,75,0.547,29,44,0.659,12,31,0.387,20,26,0.769,114
746,MIN,2023-11-12,116,@,GSW,1,240,43,82,0.524,34,55,0.618,9,27,0.333,21,30,0.7,116,37,96,0.385,25,53,0.472,12,43,0.279,24,28,0.857,110
747,LAL,2023-11-12,116,,POR,1,240,41,84,0.488,37,65,0.569,4,19,0.211,30,37,0.811,116,45,90,0.5,32,53,0.604,13,37,0.351,7,9,0.778,110
748,DAL,2023-11-08,116,,TOR,0,240,40,84,0.476,23,43,0.535,17,41,0.415,19,31,0.613,116,49,99,0.495,38,63,0.603,11,36,0.306,18,27,0.667,127
749,PHO,2023-11-08,116,@,CHI,1,265,38,90,0.422,19,42,0.452,19,48,0.396,21,25,0.84,116,42,96,0.438,28,63,0.444,14,33,0.424,17,23,0.739,115
750,CHO,2023-11-08,116,,WAS,0,240,41,79,0.519,33,54,0.611,8,25,0.32,26,35,0.743,116,47,97,0.485,29,54,0.537,18,43,0.419,20,25,0.8,132
751,NOP,2023-11-06,116,@,DEN,0,240,45,90,0.5,32,60,0.533,13,30,0.433,13,15,0.867,116,51,95,0.537,36,56,0.643,15,39,0.385,17,23,0.739,134
752,SAS,2023-11-05,116,,TOR,0,265,48,96,0.5,38,64,0.594,10,32,0.313,10,13,0.769,116,44,97,0.454,25,49,0.51,19,48,0.396,16,26,0.615,123
753,CLE,2023-11-03,116,@,IND,0,240,44,84,0.524,36,56,0.643,8,28,0.286,20,25,0.8,116,45,86,0.523,30,55,0.545,15,31,0.484,16,24,0.667,121
754,DET,2023-11-02,116,@,NOP,0,240,41,94,0.436,28,56,0.5,13,38,0.342,21,26,0.808,116,39,80,0.488,25,48,0.521,14,32,0.438,33,35,0.943,125
755,CHO,2023-10-25,116,,ATL,1,240,43,86,0.5,32,49,0.653,11,37,0.297,19,26,0.731,116,39,93,0.419,34,64,0.531,5,29,0.172,27,33,0.818,110
756,ORL,2023-10-25,116,,HOU,1,240,42,87,0.483,33,53,0.623,9,34,0.265,23,26,0.885,116,32,79,0.405,20,45,0.444,12,34,0.353,10,16,0.625,86
757,IND,2024-02-04,115,@,CHO,1,240,45,92,0.489,34,59,0.576,11,33,0.333,14,18,0.778,115,35,88,0.398,27,59,0.458,8,29,0.276,21,25,0.84,99
758,CHI,2024-02-03,115,,SAC,0,240,42,91,0.462,31,57,0.544,11,34,0.324,20,22,0.909,115,42,84,0.5,27,45,0.6,15,39,0.385,24,29,0.828,123
759,MIA,2024-01-31,115,,SAC,1,240,42,84,0.5,29,56,0.518,13,28,0.464,18,23,0.783,115,41,93,0.441,29,53,0.547,12,40,0.3,12,18,0.667,106
760,DAL,2024-01-27,115,,SAC,0,240,43,98,0.439,27,52,0.519,16,46,0.348,13,18,0.722,115,43,80,0.538,32,50,0.64,11,30,0.367,23,30,0.767,120
761,LAC,2024-01-27,115,@,BOS,1,240,45,102,0.441,35,62,0.565,10,40,0.25,15,18,0.833,115,36,100,0.36,26,60,0.433,10,40,0.25,14,16,0.875,96
762,PHO,2024-01-22,115,,CHI,1,240,44,85,0.518,30,51,0.588,14,34,0.412,13,17,0.765,115,45,93,0.484,31,56,0.554,14,37,0.378,9,14,0.643,113
763,IND,2024-01-19,115,@,POR,0,240,39,91,0.429,19,44,0.432,20,47,0.426,17,25,0.68,115,42,84,0.5,38,72,0.528,4,12,0.333,30,35,0.857,118
764,HOU,2024-01-15,115,@,PHI,0,240,44,88,0.5,36,61,0.59,8,27,0.296,19,32,0.594,115,40,83,0.482,25,52,0.481,15,31,0.484,29,34,0.853,124
765,DAL,2024-01-07,115,,MIN,1,240,43,95,0.453,28,55,0.509,15,40,0.375,14,20,0.7,115,41,94,0.436,28,53,0.528,13,41,0.317,13,21,0.619,108
766,PHO,2024-01-07,115,,MEM,0,240,46,102,0.451,38,74,0.514,8,28,0.286,15,22,0.682,115,43,97,0.443,26,48,0.542,17,49,0.347,18,24,0.75,121
767,SAS,2024-01-07,115,@,CLE,0,240,41,86,0.477,27,49,0.551,14,37,0.378,19,22,0.864,115,43,88,0.489,27,45,0.6,16,43,0.372,15,21,0.714,117
768,OKC,2024-01-05,115,@,BRK,0,240,45,84,0.536,36,53,0.679,9,31,0.29,16,24,0.667,115,41,91,0.451,27,52,0.519,14,39,0.359,28,33,0.848,124
769,ORL,2024-01-02,115,@,GSW,0,240,41,92,0.446,27,56,0.482,14,36,0.389,19,23,0.826,115,42,78,0.538,29,43,0.674,13,35,0.371,24,37,0.649,121
770,NOP,2023-12-26,115,,MEM,0,265,42,97,0.433,32,66,0.485,10,31,0.323,21,33,0.636,115,39,90,0.433,28,44,0.636,11,46,0.239,27,32,0.844,116
771,LAL,2023-12-25,115,,BOS,0,240,43,90,0.478,30,58,0.517,13,32,0.406,16,21,0.762,115,46,91,0.505,33,49,0.673,13,42,0.31,21,28,0.75,126
772,DET,2023-12-23,115,@,BRK,0,240,39,79,0.494,24,44,0.545,15,35,0.429,22,29,0.759,115,45,86,0.523,35,62,0.565,10,24,0.417,26,32,0.813,126
773,LAC,2023-12-21,115,@,OKC,0,240,44,93,0.473,27,50,0.54,17,43,0.395,10,12,0.833,115,51,87,0.586,35,53,0.66,16,34,0.471,16,18,0.889,134
774,MIA,2023-12-20,115,@,ORL,1,240,40,83,0.482,25,54,0.463,15,29,0.517,20,24,0.833,115,41,89,0.461,32,53,0.604,9,36,0.25,15,19,0.789,106
775,MEM,2023-12-19,115,@,NOP,1,240,41,82,0.5,31,51,0.608,10,31,0.323,23,29,0.793,115,40,85,0.471,29,60,0.483,11,25,0.44,22,24,0.917,113
776,LAL,2023-12-15,115,@,SAS,0,240,43,89,0.483,32,53,0.604,11,36,0.306,18,28,0.643,115,47,95,0.495,29,53,0.547,18,42,0.429,17,19,0.895,129
777,MIA,2023-12-13,115,,CHO,1,240,41,86,0.477,26,56,0.464,15,30,0.5,18,19,0.947,115,41,77,0.532,29,46,0.63,12,31,0.387,10,11,0.909,104
778,NYK,2023-11-28,115,,CHO,1,240,41,88,0.466,26,50,0.52,15,38,0.395,18,20,0.9,115,37,89,0.416,24,58,0.414,13,31,0.419,4,7,0.571,91
779,HOU,2023-11-28,115,@,DAL,0,240,42,85,0.494,34,56,0.607,8,29,0.276,23,29,0.793,115,42,89,0.472,30,55,0.545,12,34,0.353,25,29,0.862,121
780,BRK,2023-11-28,115,,TOR,1,240,40,89,0.449,27,51,0.529,13,38,0.342,22,26,0.846,115,39,101,0.386,26,65,0.4,13,36,0.361,12,19,0.632,103
781,CLE,2023-11-25,115,,LAL,0,240,43,91,0.473,34,63,0.54,9,28,0.321,20,23,0.87,115,47,90,0.522,38,63,0.603,9,27,0.333,18,21,0.857,121
782,GSW,2023-11-22,115,@,PHO,0,240,43,90,0.478,33,58,0.569,10,32,0.313,19,29,0.655,115,34,76,0.447,23,48,0.479,11,28,0.393,44,52,0.846,123
783,NOP,2023-11-17,115,,DEN,1,240,46,88,0.523,34,65,0.523,12,23,0.522,11,21,0.524,115,47,96,0.49,37,56,0.661,10,40,0.25,6,12,0.5,110
784,BRK,2023-11-16,115,@,MIA,0,240,40,85,0.471,26,49,0.531,14,36,0.389,21,27,0.778,115,42,81,0.519,27,46,0.587,15,35,0.429,23,24,0.958,122
785,MIN,2023-11-15,115,@,PHO,0,240,42,92,0.457,37,65,0.569,5,27,0.185,26,28,0.929,115,51,85,0.6,34,54,0.63,17,31,0.548,14,15,0.933,133
786,UTA,2023-11-14,115,,POR,1,240,44,95,0.463,31,52,0.596,13,43,0.302,14,15,0.933,115,37,88,0.42,26,53,0.491,11,35,0.314,14,20,0.7,99
787,CHI,2023-11-08,115,,PHO,0,265,42,96,0.438,28,63,0.444,14,33,0.424,17,23,0.739,115,38,90,0.422,19,42,0.452,19,48,0.396,21,25,0.84,116
788,CLE,2023-11-05,115,,GSW,1,240,41,83,0.494,30,46,0.652,11,37,0.297,22,28,0.786,115,34,94,0.362,18,53,0.34,16,41,0.39,20,30,0.667,104
789,POR,2023-11-03,115,,MEM,1,265,39,96,0.406,30,64,0.469,9,32,0.281,28,36,0.778,115,47,96,0.49,37,61,0.607,10,35,0.286,9,13,0.692,113
790,ORL,2023-11-02,115,@,UTA,1,240,39,85,0.459,29,56,0.518,10,29,0.345,27,36,0.75,115,41,89,0.461,29,56,0.518,12,33,0.364,19,26,0.731,113
791,SAS,2023-10-31,115,@,PHO,1,240,43,92,0.467,29,55,0.527,14,37,0.378,15,20,0.75,115,42,83,0.506,24,44,0.545,18,39,0.462,12,15,0.8,114
792,CLE,2024-02-07,114,@,WAS,1,240,43,88,0.489,31,53,0.585,12,35,0.343,16,22,0.727,114,42,94,0.447,26,54,0.481,16,40,0.4,6,9,0.667,106
793,PHO,2024-02-06,114,,MIL,1,240,44,87,0.506,36,59,0.61,8,28,0.286,18,27,0.667,114,39,90,0.433,26,50,0.52,13,40,0.325,15,25,0.6,106
794,NOP,2024-02-02,114,@,SAS,1,240,46,95,0.484,39,69,0.565,7,26,0.269,15,21,0.714,114,46,96,0.479,36,57,0.632,10,39,0.256,11,18,0.611,113
795,LAL,2024-02-01,114,@,BOS,1,240,38,94,0.404,19,58,0.328,19,36,0.528,19,26,0.731,114,41,97,0.423,25,49,0.51,16,48,0.333,7,7,1.0,105
796,UTA,2024-01-29,114,@,BRK,0,240,39,86,0.453,30,59,0.508,9,27,0.333,27,34,0.794,114,54,105,0.514,33,60,0.55,21,45,0.467,18,19,0.947,147
797,SAS,2024-01-24,114,,OKC,0,240,43,86,0.5,34,54,0.63,9,32,0.281,19,25,0.76,114,54,96,0.563,36,56,0.643,18,40,0.45,14,16,0.875,140
798,DEN,2024-01-23,114,@,IND,1,240,44,88,0.5,33,55,0.6,11,33,0.333,15,17,0.882,114,43,87,0.494,38,66,0.576,5,21,0.238,18,21,0.857,109
799,BRK,2024-01-21,114,@,LAC,0,240,44,90,0.489,30,51,0.588,14,39,0.359,12,16,0.75,114,42,83,0.506,29,57,0.509,13,26,0.5,28,33,0.848,125
800,DET,2024-01-07,114,@,DEN,0,240,42,89,0.472,33,65,0.508,9,24,0.375,21,30,0.7,114,47,80,0.588,37,53,0.698,10,27,0.37,27,31,0.871,131
801,CLE,2024-01-05,114,,WAS,1,240,41,77,0.532,25,44,0.568,16,33,0.485,16,23,0.696,114,35,84,0.417,26,54,0.481,9,30,0.3,11,15,0.733,90
802,MIA,2023-12-28,114,@,GSW,1,240,44,91,0.484,34,60,0.567,10,31,0.323,16,22,0.727,114,37,88,0.42,29,55,0.527,8,33,0.242,20,25,0.8,102
803,GSW,2023-12-25,114,@,DEN,0,240,40,87,0.46,26,47,0.553,14,40,0.35,20,23,0.87,114,40,82,0.488,26,48,0.542,14,34,0.412,26,32,0.813,120
804,PHO,2023-12-25,114,,DAL,0,240,40,90,0.444,26,49,0.531,14,41,0.341,20,25,0.8,114,45,84,0.536,29,40,0.725,16,44,0.364,22,30,0.733,128
805,CHI,2023-12-21,114,,SAS,1,240,49,90,0.544,42,62,0.677,7,28,0.25,9,11,0.818,114,37,81,0.457,27,51,0.529,10,30,0.333,11,16,0.688,95
806,ORL,2023-12-21,114,@,MIL,0,240,45,99,0.455,37,66,0.561,8,33,0.242,16,23,0.696,114,38,90,0.422,27,53,0.509,11,37,0.297,31,35,0.886,118
807,TOR,2023-12-18,114,,CHO,1,240,44,86,0.512,36,57,0.632,8,29,0.276,18,22,0.818,114,39,89,0.438,31,57,0.544,8,32,0.25,13,13,1.0,99
808,NYK,2023-12-18,114,@,LAL,1,240,42,88,0.477,32,58,0.552,10,30,0.333,20,23,0.87,114,42,99,0.424,29,58,0.5,13,41,0.317,12,13,0.923,109
809,BOS,2023-12-17,114,,ORL,1,240,45,95,0.474,28,59,0.475,17,36,0.472,7,8,0.875,114,34,89,0.382,23,53,0.434,11,36,0.306,18,24,0.75,97
810,POR,2023-12-17,114,,GSW,0,240,40,85,0.471,27,50,0.54,13,35,0.371,21,23,0.913,114,46,87,0.529,33,49,0.673,13,38,0.342,13,19,0.684,118
811,DET,2023-12-16,114,@,MIL,0,240,43,96,0.448,37,68,0.544,6,28,0.214,22,26,0.846,114,50,88,0.568,31,46,0.674,19,42,0.452,27,32,0.844,146
812,POR,2023-12-14,114,,UTA,0,240,43,103,0.417,27,58,0.466,16,45,0.356,12,18,0.667,114,49,92,0.533,38,59,0.644,11,33,0.333,13,14,0.929,122
813,DEN,2023-12-12,114,@,CHI,1,240,39,83,0.47,25,53,0.472,14,30,0.467,22,32,0.688,114,36,86,0.419,23,46,0.5,13,40,0.325,21,23,0.913,106
814,CHO,2023-12-11,114,,MIA,0,240,40,84,0.476,23,43,0.535,17,41,0.415,17,22,0.773,114,37,77,0.481,22,42,0.524,15,35,0.429,27,34,0.794,116
815,ATL,2023-12-08,114,@,PHI,0,240,41,104,0.394,28,65,0.431,13,39,0.333,19,21,0.905,114,42,87,0.483,31,57,0.544,11,30,0.367,30,37,0.811,125
816,HOU,2023-12-08,114,@,DEN,1,240,35,82,0.427,22,43,0.512,13,39,0.333,31,42,0.738,114,38,90,0.422,28,62,0.452,10,28,0.357,20,27,0.741,106
817,SAC,2023-12-08,114,@,PHO,1,240,42,92,0.457,28,53,0.528,14,39,0.359,16,20,0.8,114,40,83,0.482,29,51,0.569,11,32,0.344,15,23,0.652,106
818,BRK,2023-12-06,114,@,ATL,1,240,43,94,0.457,32,67,0.478,11,27,0.407,17,24,0.708,114,42,94,0.447,30,59,0.508,12,35,0.343,17,18,0.944,113
819,LAC,2023-11-30,114,@,GSW,0,240,42,95,0.442,30,63,0.476,12,32,0.375,18,24,0.75,114,41,82,0.5,26,43,0.605,15,39,0.385,23,31,0.742,120
820,PHI,2023-11-29,114,@,NOP,0,240,42,81,0.519,28,47,0.596,14,34,0.412,16,18,0.889,114,42,78,0.538,32,48,0.667,10,30,0.333,30,34,0.882,124
821,UTA,2023-11-27,114,,NOP,1,240,37,88,0.42,20,40,0.5,17,48,0.354,23,28,0.821,114,44,88,0.5,37,66,0.561,7,22,0.318,17,25,0.68,112
822,POR,2023-11-27,114,@,IND,1,240,40,85,0.471,31,67,0.463,9,18,0.5,25,31,0.806,114,42,88,0.477,34,55,0.618,8,33,0.242,18,24,0.75,110
823,WAS,2023-11-22,114,@,CHO,0,240,44,97,0.454,33,65,0.508,11,32,0.344,15,18,0.833,114,43,91,0.473,27,54,0.5,16,37,0.432,15,21,0.714,117
824,ATL,2023-11-15,114,,NYK,0,240,41,75,0.547,29,44,0.659,12,31,0.387,20,26,0.769,114,45,94,0.479,29,60,0.483,16,34,0.471,10,11,0.909,116
825,BOS,2023-11-13,114,,NYK,1,240,40,79,0.506,21,36,0.583,19,43,0.442,15,16,0.938,114,33,79,0.418,18,44,0.409,15,35,0.429,17,24,0.708,98
826,PHI,2023-11-10,114,@,DET,1,240,35,83,0.422,26,55,0.473,9,28,0.321,35,41,0.854,114,40,86,0.465,32,58,0.552,8,28,0.286,18,22,0.818,106
827,MIN,2023-11-06,114,,BOS,1,265,44,85,0.518,31,48,0.646,13,37,0.351,13,25,0.52,114,36,92,0.391,25,53,0.472,11,39,0.282,26,34,0.765,109
828,BRK,2023-11-04,114,,BOS,0,240,43,100,0.43,26,48,0.542,17,52,0.327,11,17,0.647,114,43,90,0.478,28,45,0.622,15,45,0.333,23,27,0.852,124
829,DAL,2023-11-03,114,@,DEN,0,240,41,86,0.477,24,44,0.545,17,42,0.405,15,17,0.882,114,49,93,0.527,36,63,0.571,13,30,0.433,14,19,0.737,125
830,WAS,2023-11-03,114,@,MIA,0,240,46,81,0.568,33,53,0.623,13,28,0.464,9,17,0.529,114,48,80,0.6,35,53,0.66,13,27,0.481,12,14,0.857,121
831,PHI,2023-11-02,114,,TOR,1,240,42,92,0.457,33,67,0.493,9,25,0.36,21,25,0.84,114,38,79,0.481,28,51,0.549,10,28,0.357,13,19,0.684,99
832,DAL,2023-11-01,114,,CHI,1,240,37,81,0.457,17,33,0.515,20,48,0.417,20,28,0.714,114,42,89,0.472,31,56,0.554,11,33,0.333,10,11,0.909,105
833,PHO,2023-10-31,114,,SAS,0,240,42,83,0.506,24,44,0.545,18,39,0.462,12,15,0.8,114,43,92,0.467,29,55,0.527,14,37,0.378,15,20,0.75,115
834,MIA,2023-10-30,114,@,MIL,0,240,41,86,0.477,28,52,0.538,13,34,0.382,19,20,0.95,114,44,87,0.506,32,50,0.64,12,37,0.324,22,30,0.733,122
835,PHI,2023-10-28,114,@,TOR,1,240,43,86,0.5,33,58,0.569,10,28,0.357,18,21,0.857,114,38,87,0.437,21,55,0.382,17,32,0.531,14,19,0.737,107
836,SAC,2023-10-27,114,,GSW,0,240,41,94,0.436,29,54,0.537,12,40,0.3,20,29,0.69,114,48,87,0.552,34,55,0.618,14,32,0.438,12,14,0.857,122
837,CLE,2023-10-25,114,@,BRK,1,240,44,94,0.468,27,51,0.529,17,43,0.395,9,10,0.9,114,42,84,0.5,33,57,0.579,9,27,0.333,20,26,0.769,113
838,UTA,2023-10-25,114,,SAC,0,240,41,91,0.451,32,63,0.508,9,28,0.321,23,31,0.742,114,47,102,0.461,28,51,0.549,19,51,0.373,17,20,0.85,130
839,MEM,2024-02-06,113,@,NYK,0,240,41,80,0.513,20,43,0.465,21,37,0.568,10,16,0.625,113,48,86,0.558,37,59,0.627,11,27,0.407,16,20,0.8,123
840,LAL,2024-02-03,113,@,NYK,1,240,39,80,0.488,27,49,0.551,12,31,0.387,23,27,0.852,113,41,100,0.41,31,65,0.477,10,35,0.286,13,15,0.867,105
841,SAS,2024-02-02,113,,NOP,0,240,46,96,0.479,36,57,0.632,10,39,0.256,11,18,0.611,113,46,95,0.484,39,69,0.565,7,26,0.269,15,21,0.714,114
842,NYK,2024-01-29,113,@,CHO,1,240,44,84,0.524,32,47,0.681,12,37,0.324,13,16,0.813,113,37,81,0.457,26,49,0.531,11,32,0.344,7,14,0.5,92
843,DEN,2024-01-29,113,,MIL,1,240,44,91,0.484,40,73,0.548,4,18,0.222,21,24,0.875,113,36,84,0.429,20,44,0.455,16,40,0.4,19,25,0.76,107
844,SAS,2024-01-29,113,,WAS,0,240,43,92,0.467,31,62,0.5,12,30,0.4,15,17,0.882,113,46,86,0.535,37,61,0.607,9,25,0.36,17,24,0.708,118
845,ORL,2024-01-28,113,,PHO,1,240,41,92,0.446,29,56,0.518,12,36,0.333,19,26,0.731,113,41,73,0.562,37,59,0.627,4,14,0.286,12,21,0.571,98
846,SAS,2024-01-27,113,,MIN,1,240,46,84,0.548,33,54,0.611,13,30,0.433,8,15,0.533,113,45,79,0.57,31,53,0.585,14,26,0.538,8,15,0.533,112
847,DET,2024-01-24,113,,CHO,1,240,43,86,0.5,28,48,0.583,15,38,0.395,12,20,0.6,113,38,87,0.437,23,49,0.469,15,38,0.395,15,19,0.789,106
848,CHI,2024-01-22,113,@,PHO,0,240,45,93,0.484,31,56,0.554,14,37,0.378,9,14,0.643,113,44,85,0.518,30,51,0.588,14,34,0.412,13,17,0.765,115
849,DET,2024-01-22,113,,MIL,0,240,40,89,0.449,30,59,0.508,10,30,0.333,23,29,0.793,113,42,94,0.447,32,55,0.582,10,39,0.256,28,34,0.824,122
850,DEN,2024-01-21,113,@,WAS,1,240,43,88,0.489,35,66,0.53,8,22,0.364,19,28,0.679,113,39,91,0.429,31,64,0.484,8,27,0.296,18,22,0.818,104
851,NYK,2024-01-18,113,,WAS,1,240,39,86,0.453,26,48,0.542,13,38,0.342,22,26,0.846,113,41,90,0.456,31,59,0.525,10,31,0.323,17,22,0.773,109
852,HOU,2024-01-13,113,@,BOS,0,240,40,99,0.404,33,69,0.478,7,30,0.233,26,30,0.867,113,51,95,0.537,27,48,0.563,24,47,0.511,19,25,0.76,145
853,NOP,2024-01-12,113,@,DEN,0,240,42,89,0.472,29,56,0.518,13,33,0.394,16,22,0.727,113,50,90,0.556,36,57,0.632,14,33,0.424,11,15,0.733,125
854,TOR,2024-01-12,113,@,UTA,0,240,35,81,0.432,18,47,0.383,17,34,0.5,26,37,0.703,113,52,93,0.559,31,50,0.62,21,43,0.488,20,26,0.769,145
855,MIN,2024-01-09,113,@,ORL,1,240,43,80,0.538,31,50,0.62,12,30,0.4,15,19,0.789,113,34,94,0.362,21,52,0.404,13,42,0.31,11,18,0.611,92
856,HOU,2024-01-08,113,@,MIA,0,240,37,88,0.42,23,47,0.489,14,41,0.341,25,28,0.893,113,41,82,0.5,26,46,0.565,15,36,0.417,23,32,0.719,120
857,PHO,2024-01-05,113,,MIA,1,240,44,87,0.506,30,52,0.577,14,35,0.4,11,17,0.647,113,34,83,0.41,24,46,0.522,10,37,0.27,19,22,0.864,97
858,GSW,2024-01-05,113,,DET,1,240,38,82,0.463,22,44,0.5,16,38,0.421,21,25,0.84,113,44,98,0.449,31,54,0.574,13,44,0.295,8,10,0.8,109
859,LAL,2024-01-05,113,,MEM,0,240,42,85,0.494,32,57,0.561,10,28,0.357,19,27,0.704,113,44,82,0.537,21,37,0.568,23,45,0.511,16,20,0.8,127
860,MIL,2024-01-01,113,,IND,0,240,41,93,0.441,31,53,0.585,10,40,0.25,21,26,0.808,113,43,97,0.443,38,62,0.613,5,35,0.143,31,38,0.816,122
861,DET,2024-01-01,113,@,HOU,0,240,40,83,0.482,27,54,0.5,13,29,0.448,20,27,0.741,113,51,91,0.56,36,56,0.643,15,35,0.429,19,24,0.792,136
862,HOU,2023-12-27,113,,PHO,0,240,40,96,0.417,23,55,0.418,17,41,0.415,16,22,0.727,113,47,82,0.573,33,49,0.673,14,33,0.424,21,26,0.808,129
863,CLE,2023-12-27,113,@,DAL,1,240,40,92,0.435,23,49,0.469,17,43,0.395,16,23,0.696,113,39,88,0.443,29,51,0.569,10,37,0.27,22,26,0.846,110
864,LAC,2023-12-26,113,,CHO,1,240,40,85,0.471,26,51,0.51,14,34,0.412,19,25,0.76,113,43,93,0.462,37,64,0.578,6,29,0.207,12,16,0.75,104
865,SAC,2023-12-26,113,@,POR,0,240,45,93,0.484,35,51,0.686,10,42,0.238,13,16,0.813,113,49,98,0.5,33,58,0.569,16,40,0.4,16,20,0.8,130
866,ATL,2023-12-26,113,@,CHI,0,240,41,89,0.461,28,44,0.636,13,45,0.289,18,21,0.857,113,42,92,0.457,35,67,0.522,7,25,0.28,27,31,0.871,118
867,PHI,2023-12-25,113,@,MIA,0,240,40,94,0.426,23,49,0.469,17,45,0.378,16,25,0.64,113,40,84,0.476,28,52,0.538,12,32,0.375,27,35,0.771,119
868,ATL,2023-12-22,113,@,MIA,0,240,42,96,0.438,23,42,0.548,19,54,0.352,10,14,0.714,113,40,86,0.465,23,47,0.489,17,39,0.436,25,30,0.833,122
869,MIN,2023-12-20,113,@,PHI,0,240,42,82,0.512,33,57,0.579,9,25,0.36,20,24,0.833,113,45,84,0.536,37,62,0.597,8,22,0.364,29,32,0.906,127
870,CHO,2023-12-20,113,@,IND,0,240,45,95,0.474,37,64,0.578,8,31,0.258,15,19,0.789,113,49,80,0.613,31,41,0.756,18,39,0.462,28,30,0.933,144
871,DEN,2023-12-20,113,@,TOR,1,240,49,98,0.5,37,65,0.569,12,33,0.364,3,7,0.429,113,43,90,0.478,34,63,0.54,9,27,0.333,9,13,0.692,104
872,NOP,2023-12-19,113,,MEM,0,240,40,85,0.471,29,60,0.483,11,25,0.44,22,24,0.917,113,41,82,0.5,31,51,0.608,10,31,0.323,23,29,0.793,115
873,GSW,2023-12-14,113,@,LAC,0,240,40,92,0.435,24,47,0.511,16,45,0.356,17,19,0.895,113,41,81,0.506,28,49,0.571,13,32,0.406,26,30,0.867,121
874,NYK,2023-12-13,113,@,UTA,0,240,41,94,0.436,32,55,0.582,9,39,0.231,22,32,0.688,113,43,98,0.439,27,56,0.482,16,42,0.381,15,21,0.714,117
875,CLE,2023-12-12,113,@,BOS,0,240,44,92,0.478,25,47,0.532,19,45,0.422,6,9,0.667,113,38,84,0.452,20,40,0.5,18,44,0.409,26,26,1.0,120
876,MEM,2023-12-11,113,,DAL,0,240,41,89,0.461,23,45,0.511,18,44,0.409,13,16,0.813,113,43,86,0.5,26,46,0.565,17,40,0.425,17,19,0.895,120
877,ATL,2023-12-06,113,,BRK,0,240,42,94,0.447,30,59,0.508,12,35,0.343,17,18,0.944,113,43,94,0.457,32,67,0.478,11,27,0.407,17,24,0.708,114
878,POR,2023-12-02,113,@,UTA,0,265,38,95,0.4,25,55,0.455,13,40,0.325,24,27,0.889,113,46,94,0.489,39,60,0.65,7,34,0.206,19,24,0.792,118
879,LAC,2023-12-02,113,,GSW,1,240,44,90,0.489,31,51,0.608,13,39,0.333,12,14,0.857,113,38,86,0.442,21,43,0.488,17,43,0.395,19,24,0.792,112
